 -0.2090120102E-001  0.7847931702E-001
 -0.4413673724E-001  0.1595027563E+000
 -0.6940561047E-001  0.2433322880E+000
 -0.9639094967E-001  0.3302253635E+000
 -0.1247494808E+000  0.4204379372E+000
 -0.1540989912E+000  0.5142245457E+000
 -0.1840036435E+000  0.6118346137E+000
 -0.2139571817E+000  0.7135036095E+000
 -0.2433645737E+000  0.8194370147E+000
 -0.2715236261E+000  0.9297843702E+000
 -0.2976098962E+000  0.1044600122E+001
 -0.3206710826E+000  0.1163788183E+001
 -0.3396410984E+000  0.1287029063E+001
 -0.3533884680E+000  0.1413693831E+001
 -0.3608159819E+000  0.1542759825E+001
 -0.3610232398E+000  0.1672759109E+001
 -0.3535233808E+000  0.1801806521E+001
 -0.3384670077E+000  0.1927754654E+001
 -0.3167843882E+000  0.2048487817E+001
 -0.2901494517E+000  0.2162292894E+001
 -0.2607315033E+000  0.2268173737E+001
 -0.2308120426E+000  0.2365976951E+001
 -0.2024185184E+000  0.2456291509E+001
 -0.1770994023E+000  0.2540199823E+001
 -0.1558694473E+000  0.2619003384E+001
 -0.1392754355E+000  0.2694010610E+001
 -0.1275122877E+000  0.2766412995E+001
 -0.1205390313E+000  0.2837234686E+001
 -0.1181715650E+000  0.2907328247E+001
 -0.1201478639E+000  0.2977393414E+001
 -0.1261697368E+000  0.3048004010E+001
 -0.1359273350E+000  0.3119635202E+001
 -0.1491119250E+000  0.3192687723E+001
 -0.1654209917E+000  0.3267508082E+001
 -0.1845583813E+000  0.3344404829E+001
 -0.2062311489E+000  0.3423661368E+001
 -0.2301440422E+000  0.3505545808E+001
 -0.2559920587E+000  0.3590318200E+001
 -0.2834511936E+000  0.3678235323E+001
 -0.3121672927E+000  0.3769552832E+001
 -0.3417428470E+000  0.3864524255E+001
 -0.3717216177E+000  0.3963395846E+001
 -0.4015712536E+000  0.4066395718E+001
 -0.4306646920E+000  0.4173714997E+001
 -0.4582623464E+000  0.4285478052E+001
 -0.4834991831E+000  0.4401698474E+001
 -0.5053840274E+000  0.4522218064E+001
 -0.5228227377E+000  0.4646628951E+001
 -0.5346810430E+000  0.4774185812E+001
 -0.5399034632E+000  0.4903727754E+001
 -0.5376954535E+000  0.5033646388E+001
 -0.5277496838E+000  0.5161949774E+001
 -0.5104551789E+000  0.5286463038E+001
 -0.4869920782E+000  0.5405157500E+001
 -0.4592271283E+000  0.5516520051E+001
 -0.4294090787E+000  0.5619819129E+001
 -0.3997735754E+000  0.5715156839E+001
 -0.3722122022E+000  0.5803309025E+001
 -0.3481031094E+000  0.5885455408E+001
 -0.3283019613E+000  0.5962918448E+001
 -0.3132307643E+000  0.6036978922E+001
 -0.3029980137E+000  0.6108778021E+001
 -0.2975086872E+000  0.6179284508E+001
 -0.2965481717E+000  0.6249299889E+001
 -0.2998394076E+000  0.6319480973E+001
