 0.100E+00 0.488E+04 0.100E+02
 0.100E+00 0.551E+04 0.100E+02
 0.100E+00 0.551E+04 0.100E+02
 0.100E+00 0.551E+04 0.100E+02
 0.100E+00 0.551E+04 0.100E+02
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
 0.100E+00 0.551E+04 0.551E+04
