   10000.0000       8.3000001405006205E-022
   10471.2852       8.4508110811538104E-022
   10964.7822       8.6180259145012927E-022
   11481.5361       8.7664353314306330E-022
   12022.6445       8.9267932239275105E-022
   12589.2539       9.0902884634972203E-022
   13182.5674       9.2711463228829002E-022
   13803.8428       9.4438450983062624E-022
   14454.3975       9.6212563784240514E-022
   15135.6123       9.8110950806147374E-022
   15848.9316       9.9928716870040597E-022
   16595.8691       1.0173967620708539E-021
   17378.0078       1.0361779464197280E-021
   18197.0078       1.0543779311905592E-021
   19054.6074       1.0746382397708689E-021
   19952.6230       1.1010524291843174E-021
   20892.9609       1.1198592433699122E-021
   21877.6172       1.1377748465363325E-021
   22908.6758       1.1565214113811320E-021
   23988.3301       1.1822082503665129E-021
   25118.8652       1.2025979468756801E-021
   26302.6797       1.2262156942148814E-021
   27542.2871       1.2491755384815882E-021
   28840.3145       1.2708063076903564E-021
   30199.5176       1.2949939639533071E-021
   31622.7773       1.3141771058344101E-021
   33113.1133       1.0965274962992951E-020
   34673.6836       1.4376063043096872E-019
   36307.8047       1.5046612293316407E-019
   38018.9414       1.5339832948248181E-019
   39810.7188       1.5470535864871573E-019
   41686.9375       1.5441502863013010E-019
   43651.5820       1.5208803430636884E-019
   45708.8203       1.4762916362606041E-019
   47863.0078       1.4155837050771894E-019
   50118.7227       1.3440392602322304E-019
   52480.7461       1.2716815568660714E-019
   54954.0859       1.1985079361039068E-019
   57543.9922       1.1270622487160259E-019
   60255.9570       1.0626943286655345E-019
   63095.7344       9.9762857181333071E-020
   66069.3438       9.3378724245729011E-020
   69183.0938       8.6982866612034634E-020
   72443.5938       8.0454530986407383E-020
   75857.7578       7.3873147917714846E-020
   79432.8203       6.7357797817979676E-020
   83176.3750       6.1002057964468559E-020
   87096.3594       5.5305736836254570E-020
   91201.0859       5.1290242145685590E-020
   95499.2578       4.9275309296652612E-020
   100000.000       4.9735713284372788E-020
   104712.852       5.2967109542575334E-020
   109647.820       6.0277903410259900E-020
   114815.359       7.1222249332212656E-020
   120226.445       8.5576195827958425E-020
   125892.539       1.0405092379383309E-019
   131825.672       1.2542064272606295E-019
   138038.422       1.5119210782590708E-019
   144543.984       1.8371992229659768E-019
   151356.125       2.1936966088520401E-019
   158489.312       2.6093587964403340E-019
   165958.688       3.0947114773438803E-019
   173780.078       3.6292942465615957E-019
   181970.078       4.1859951143626425E-019
   190546.078       4.7784096454677610E-019
   199526.234       5.4536247937899068E-019
   208929.609       6.2135235316620597E-019
   218776.156       6.9922959953158936E-019
   229086.766       7.8536204931956496E-019
   239883.297       8.7288999889878972E-019
   251188.641       9.5997503123708048E-019
   263026.812       1.0469077062925769E-018
   275422.875       1.1358776797006425E-018
   288403.156       1.2260210376426139E-018
   301995.188       1.3166345454155920E-018
   316227.781       1.4070882499240224E-018
   331131.125       1.4853229681488356E-018
   346736.844       1.5587615948302535E-018
   363078.062       1.6192349907858393E-018
   380189.406       1.6673405497307477E-018
   398107.156       1.6996607194304913E-018
   416869.375       1.7156520575471804E-018
   436515.844       1.7017115597520398E-018
   457088.188       1.6694501957547050E-018
   478630.094       1.6393918759159465E-018
   501187.219       1.5987267555838017E-018
   524807.438       1.5354813992164637E-018
   549540.875       1.4736478473877441E-018
   575439.938       1.3857243608064526E-018
   602559.562       1.3173610582811525E-018
   630957.375       1.2745971219876501E-018
   660693.438       1.2492766847547755E-018
   691831.000       1.2399999864986421E-018
   724435.938       1.2399999864986421E-018
   758577.562       1.2447887645019952E-018
   794328.250       1.2625991175185774E-018
   831763.750       1.2799999593798688E-018
   870963.562       1.2799999593798688E-018
   912010.812       1.2882631738863547E-018
   954992.562       1.2971413608839984E-018
   1000000.00       1.3060784764696177E-018
   1047128.56       1.3045743336168322E-018
   1096478.25       1.2955869649135177E-018
   1148153.62       1.2778975441385761E-018
   1202264.38       1.2377356130338189E-018
   1258925.38       1.1797995855575129E-018
   1318256.75       1.1119922581756247E-018
   1380384.25       1.0323631310153680E-018
   1445439.75       9.4713631195646794E-019
   1513561.25       8.6707408305868205E-019
   1584893.25       7.9042326018992977E-019
   1659586.88       7.1787698116260065E-019
   1737800.88       6.5411939256255808E-019
   1819700.88       6.0036751881307147E-019
   1905460.75       5.5373344111977246E-019
   1995262.38       5.1184243024417625E-019
   2089296.12       4.7328860915963372E-019
   2187761.50       4.4100531436044949E-019
   2290867.75       4.1428306080224597E-019
   2398833.00       3.8991952469403190E-019
   2511886.50       3.6828162122800247E-019
   2630268.00       3.4919159388296317E-019
   2754228.75       3.3241507929724619E-019
   2884031.50       3.1759685456582723E-019
   3019951.75       3.0456641448328886E-019
   3162277.75       2.9313333338748121E-019
   3311311.25       2.8261333328728613E-019
   3467368.50       2.7333125861278642E-019
   3630780.50       2.6533145355053795E-019
   3801894.00       2.5722607545829276E-019
   3981071.75       2.5011249265854214E-019
   4168693.75       2.4385974548763918E-019
   4365158.50       2.3760858895302744E-019
   4570882.00       2.3147795070835474E-019
   4786301.00       2.2627397651966718E-019
   5011872.50       2.2096878152400282E-019
   5248074.50       2.1703209436909568E-019
   5495408.50       2.1307346693174776E-019
   5754399.50       2.0993714980010277E-019
   6025596.00       2.0606291420876390E-019
   6309573.50       2.0300456643670925E-019
   6606934.50       2.0102043991487653E-019
   6918309.50       1.9801635987344250E-019
   7244359.50       1.9495017418738941E-019
   7585776.00       1.9104827145407142E-019
   7943282.50       1.8693953016557130E-019
   8317637.50       1.8004351404334363E-019
   8709636.00       1.7300653752753693E-019
   9120108.00       1.6299723526703290E-019
   9549926.00       1.5200188820011123E-019
   10000000.0       1.3999999555717316E-019
   10471285.0       1.2774658899163665E-019
   10964782.0       1.1677479252180387E-019
   11481536.0       1.0444313890925859E-019
   12022644.0       9.3960338755749350E-020
   12589254.0       8.5461192076824865E-020
   13182567.0       7.7532442386309930E-020
   13803843.0       7.0267059385698705E-020
   14454398.0       6.4690873848370323E-020
   15135612.0       5.8871065543822175E-020
   15848932.0       5.4367574308212968E-020
   16595869.0       5.0819620653950817E-020
   17378008.0       4.7590717060908103E-020
   18197008.0       4.4810096584017248E-020
   19054608.0       4.2521043983950174E-020
   19952624.0       4.0600016242122336E-020
   20892962.0       3.8813292780914286E-020
   21877616.0       3.7529099588457475E-020
   22908676.0       3.6392900312378319E-020
   23988330.0       3.5509548653388450E-020
   25118864.0       3.4892140482906279E-020
   26302680.0       3.4399105575028991E-020
   27542288.0       3.3996746050607878E-020
   28840316.0       3.3897120779069721E-020
   30199518.0       3.3800033356501217E-020
   31622776.0       3.3901518915209088E-020
   33113112.0       3.4002457434189483E-020
   34673684.0       3.4295066250678774E-020
   36307804.0       3.4601835137222928E-020
   38018940.0       3.5004207778048612E-020
   39810716.0       3.5402254876527905E-020
   41686940.0       3.5797249390308752E-020
   43651584.0       3.6190315651519204E-020
   45708820.0       3.6601602474830865E-020
   47863008.0       3.6993273007855957E-020
   50118724.0       3.7402339325660542E-020
   52480748.0       3.7697593906314000E-020
   54954088.0       3.7896327452966998E-020
   57543992.0       4.0434563859687344E-020
   60255960.0       4.2565395792066508E-020
   63095736.0       4.3199084914813857E-020
   66069344.0       4.5377517493301482E-020
   69183096.0       4.6891820763851355E-020
   72443600.0       4.7398752801665191E-020
   75857760.0       4.7301206952153080E-020
   79432824.0       4.7095681159706616E-020
   83176376.0       4.6603106952171185E-020
   87096360.0       4.6000558540196270E-020
   91201080.0       4.5199797635375437E-020
   95499256.0       4.4400137009589459E-020
   100000000.       4.3399998622723678E-020
