   10000.0000       1.3999999555717316E-020
   10471.2852       1.4848312810046535E-020
   10964.7822       1.5643651066056891E-020
   11481.5361       1.6582815717242573E-020
   12022.6445       1.7645288502535971E-020
   12589.2539       1.9102885461488224E-020
   13182.5674       2.0975223943737205E-020
   13803.8428       2.3199986707956949E-020
   14454.3975       2.5920102673953342E-020
   15135.6123       2.9369839892222507E-020
   15848.9316       3.3493588780848425E-020
   16595.8691       3.8345050052671087E-020
   17378.0078       4.4193171839659250E-020
   18197.0078       5.0982519802201947E-020
   19054.6074       5.9292458661113498E-020
   19952.6230       6.8657786162169831E-020
   20892.9609       8.0412013979561571E-020
   21877.6172       9.3742269612194243E-020
   22908.6758       1.0993881758066859E-019
   23988.3301       1.2780550693976533E-019
   25118.8652       1.4748761459226207E-019
   26302.6797       1.7005359184648503E-019
   27542.2871       1.9576329841556921E-019
   28840.3145       2.2352671416452712E-019
   30199.5176       2.5273945273244650E-019
   31622.7773       2.8415173276278829E-019
   33113.1133       3.1866149178272952E-019
   34673.6836       3.5538079208804986E-019
   36307.8047       3.9440867082923138E-019
   38018.9414       4.3497492781179334E-019
   39810.7188       4.7574118565627300E-019
   41686.9375       5.1649367825455222E-019
   43651.5820       5.5942161251679851E-019
   45708.8203       6.0436184424301479E-019
   47863.0078       6.4926017102086312E-019
   50118.7227       6.9377591982519588E-019
   52480.7461       7.3819900294383713E-019
   54954.0859       7.8389523264600190E-019
   57543.9922       8.2676264507873030E-019
   60255.9570       8.6783934612671149E-019
   63095.7344       9.0110956282832215E-019
   66069.3438       9.2256395850812452E-019
   69183.0938       9.2388651919771879E-019
   72443.5938       8.9547187191709367E-019
   75857.7578       8.3255606777345289E-019
   79432.8203       7.3718724063140842E-019
   83176.3750       6.1649012113261111E-019
   87096.3594       4.8936058829233189E-019
   91201.0859       3.7692677155575725E-019
   95499.2578       2.8395311693805341E-019
   100000.000       2.1678571502247226E-019
   104712.852       1.6124377653600088E-019
   109647.820       1.1666474256900068E-019
   114815.359       8.6118572419593535E-020
   120226.445       6.5060910644203688E-020
   125892.539       4.9650102839779650E-020
   131825.672       3.8679444275591570E-020
   138038.422       3.0262676539206372E-020
   144543.984       2.3942985952572257E-020
   151356.125       1.9606872815286117E-020
