   9.6004487854000745E-002   6342.9536104463268        45.373221907349802        683.82763479490905       0.52403001415340167        3.0081821597844476     
   9.6004487854002521E-002   7282.6851588208119        25.444483552365657        435.94067401411246       0.19154801651193265        1.5708486484164321     
   9.6004487854007309E-002   8361.6413393221337        10.951310653385553        256.65968974593056        5.4730441246537198E-002  0.76200690925793069     
   9.6004487854010223E-002   9600.4487854010422       0.43692498400048940        127.57919305110831        7.7101481897870472E-003  0.31391452543227527     
   9.6004487854010764E-002   11022.790040953620       -7.1492323202060035        35.417853800101540       -1.4720590132595995E-003   7.2565788607991871E-002
   9.6004487854011805E-002   12655.856304520808       -12.599816126056703       -29.852242053873820        2.7823935183211197E-003  -5.1568726522502245E-002
   9.6004487854012110E-002   14530.867249179772       -16.531648338134985       -76.040694253975971        9.9464157994787958E-003 -0.11063423324031041     
   9.6004487854012069E-002   16683.667855636195       -19.427724978649582       -109.26842063536667        1.6186141287257705E-002 -0.13472670482504001     
   9.6004487854011888E-002   19155.413668299796       -21.657848683933025       -134.22759783772165        2.0622753414441919E-002 -0.14084037463653942     
   9.6004487854011791E-002   21993.357574529280       -23.491606571217709       -154.34502547186923        2.3465687275845200E-002 -0.13823958523671817     
   9.6004487854011625E-002   25251.753148071650       -25.112179953086986       -171.95600440658154        2.5167355497223841E-002 -0.13174201825616935     
   9.6004487854011444E-002   28992.891826103722       -26.633669650968809       -188.52260111845706        2.6111949383370879E-002 -0.12371673535197777     
   9.6004487854011347E-002   33288.293747808333       -28.120122892398612       -204.87341439618942        2.6552227953344675E-002 -0.11526113280091847     
   9.6004487854011389E-002   38220.075019998192       -29.602893310050273       -221.42234497639632        2.6635919240191062E-002 -0.10685538913877046     
   9.6004487854011444E-002   43882.517548093499       -31.093980440775223       -238.33667490453789        2.6447206308451578E-002  -9.8700363301239546E-002
   9.6004487854011319E-002   50383.871443243996       -32.594855690741944       -255.64824079076229        2.6037738986319385E-002  -9.0878369714836621E-002
   9.6004487854011333E-002   57848.424462593983       -34.101592319473653       -273.31802195504906        2.5444245134227907E-002  -8.3423646629043044E-002
   9.6004487854011306E-002   66418.878044616140       -35.607527291044718       -291.26964014523082        2.4696902812963269E-002  -7.6350874046543143E-002
   9.6004487854011389E-002   76259.075362685893       -37.104508529731532       -309.40506585181993        2.3822689068426064E-002  -6.9665977165536852E-002
   9.6004487854011444E-002   87557.133549671562       -38.583425268902474       -327.61133396590481        2.2846503588475692E-002  -6.3370010994779027E-002
   9.6004487854011958E-002   100529.03997294218       -40.034410522875291       -345.76317466168405        2.1791414763871690E-002  -5.7460594370919306E-002
   9.6004487854011972E-002   115422.78131053847       -41.446905689689387       -363.72395252399764        2.0678613860448471E-002  -5.1932557976750671E-002
   9.6004487854011986E-002   132523.08436493750       -42.809670231432833       -381.34595459702319        1.9527357510987220E-002  -4.6778315490904672E-002
   9.6004487854011986E-002   152156.85924553993       -44.110769054532511       -398.47043222280826        1.8354893039120104E-002  -4.1988210761951875E-002
   9.6004487854011916E-002   174699.44897835801       -45.337549073387265       -414.92753411844768        1.7176456599325391E-002  -3.7550815222701109E-002
   9.6004487854011861E-002   200581.80501801157       -46.476608424959331       -430.53616692674262        1.6005309406086948E-002  -3.3453218274638812E-002
   9.6004487854011861E-002   230298.72583781159       -47.513759059437696       -445.10378479643003        1.4852786964155800E-002  -2.9681328524314553E-002
   9.6004487854011805E-002   264418.31609680102       -48.433982601957680       -458.42609961646014        1.3728398408447598E-002  -2.6220138598708233E-002
   9.6004487854011639E-002   303592.84721664904       -49.221379176464509       -470.28670140072387        1.2639947373665474E-002  -2.3053972297927123E-002
   9.6004487854011694E-002   348571.22699234571       -49.859108860826254       -480.45657887136878        1.1593658235318072E-002  -2.0166721650380862E-002
   9.6004487854011666E-002   400213.31662087364       -50.329325462871111       -488.69353137845900        1.0594316275587590E-002  -1.7542058124821992E-002
   9.6004487854011653E-002   459506.36884953460       -50.613102330246392       -494.74146450592110        9.6454091080830189E-003  -1.5163624883879713E-002
   9.6004487854011625E-002   527583.90149547544       -50.690349922343458       -498.32956286266489        8.7492858788415957E-003  -1.3015189131591515E-002
   9.6004487854011611E-002   605747.36714548478       -50.539724877533104       -499.17133447863188        7.9072783353147554E-003  -1.1080807284603356E-002
  0.12086248940572755        695.49103330044659       -2.1769209194660775       -17.552655486996471       0.59322362304709197      -0.32844408840870265     
  0.12086248940009971        798.53054856533413       -2.0618064032062562       -16.592812023552561       0.58300637207127637      -0.17583593801614256     
  0.12086248938016225        916.83574105993989       -1.7507356286115932       -13.694006601583373       0.85220294290122212       0.30674398678042403     
  0.12086248936410025        1052.6682762758542      -0.31099146360757290       0.49911620136622309        2.4783074068275881        2.4956228340497031     
  0.12086248934904138        1208.6248934904145        6.9397564392999236        73.036510779722619        9.0531362936493203        11.259979921390382     
  0.12086248934928638        1387.6870484951164        44.608767528249921        451.79677920117450        36.491300127891975        48.381103551370373     
  0.12086248935877227        1593.2779103590372        367.02428581199410        3696.9391699500416        216.08645328499466        300.82360239695134     
  0.12086248935916687        1829.3278028356870        1795.2156521722291        18036.378839508416        777.17694832483289        1137.2419355348309     
  0.12086248935908636        2100.3493417293303        2888.0817813171070        28998.133056143157        918.54941636369847        1422.7479542769497     
  0.12086248935829150        2411.5237030992653        2354.8446014316578        23653.969196107024        543.20979266159759        901.41803160043241     
  0.12086248935865598        2768.7996730473451        1632.6216469707053        16414.812412449464        266.88211302773755        483.38688231552715     
  0.12086248935884161        3179.0073718135777        1112.2690727696340        11210.518488076103        116.60667213879465        245.38928817328807     
  0.12086248935836451        3649.9888266986381        735.41617715549057        7465.0078851504977        55.568720673214557        130.25860975188965     
  0.12086248935826766        4190.7478897938418        497.62305662211617        5094.3623063886889        31.434095556514205        75.827798536128384     
  0.12086248935837754        4811.6223664515937        340.37109027541527        3523.3456058506358        15.487315773800628        42.228878868541756     
  0.12086248935832142        5524.4816453142339        231.40986140854639        2435.7611985863059        7.2860476209105824        23.387544478201548     
  0.12086248935830632        6342.9536079598038        154.84872075287285        1673.0075859726410        3.2814668424019864        12.913754722787129     
  0.12086248935830002        7282.6851559653878        100.34454457835965        1131.4782753643726        1.3728198164963175        7.0466686845524178     
  0.12086248935829744        8361.6413360430724        61.210482066028831        744.14972746268393       0.49877087107523033        3.7488345534286780     
  0.12086248935829479        9600.4487816356777        33.089132249535872        467.33071839568646       0.12652371413858554        1.9042130719425563     
  0.12086248935829379        11022.790036630251        13.033512402788119        271.46017064128000       -1.1423065364735085E-002  0.88794541167286267     
  0.12086248935829434        12655.856299556832       -1.0644218600144448        135.38197481359759       -4.7556666429684244E-002  0.34309743522455471     
  0.12086248935829454        14530.867243480337       -10.806889160742728        43.007214435597518       -4.5074809203827622E-002   6.3012040231804053E-002
  0.12086248935829552        16683.667849092515       -17.466187487860189       -18.448397532466743       -3.1902915884196859E-002  -7.2285136031548680E-002
  0.12086248935829502        19155.413660786602       -22.060460914407908       -59.223494390359114       -1.8672861010424063E-002 -0.13158108401503874     
  0.12086248935829491        21993.357565902981       -25.376433349496562       -87.238476003470552       -8.2455405673358961E-003 -0.15310258297233653     
  0.12086248935829136        25251.753138166638       -27.979753025753734       -108.19872921654648       -5.6237898242611495E-004 -0.15704052927184825     
  0.12086248935834164        28992.891814743358       -30.239085625451754       -125.83563599672941        5.1382282156481884E-003 -0.15336393439819626     
  0.12086248935834162        33288.293734764913       -32.368616436034479       -142.33208613418924        9.5182852928822684E-003 -0.14662897133194097     
  0.12086248935834160        38220.075005022336       -34.477627617134672       -158.81889503788216        1.2986793904004881E-002 -0.13876495811005976     
  0.12086248935838832        43882.517530915844       -36.613465141845190       -175.80495930822335        1.5763016858426820E-002 -0.13054316127864216     
  0.12086248935784534        50383.871423295132       -38.791202880896890       -193.47407930609958        1.7963915367587957E-002 -0.12227041088880591     
  0.12086248935784527        57848.424439689574       -41.010683867588952       -211.85527905061005        1.9661287140899875E-002 -0.11408164304869092     
  0.12086248935784502        66418.878018318224       -43.264912305712436       -230.90646676209300        2.0909616036708718E-002 -0.10605059615726797     
  0.12086248935784505        76259.075332491819       -45.543669942525838       -250.55027645635161        2.1757099784747901E-002  -9.8227754923451094E-002
  0.12086248935784498        87557.133515004040       -47.834897076477517       -270.68756419232898        2.2249221455281451E-002  -9.0652313840915100E-002
  0.12086248935784492        100529.03993313792       -50.125160467192217       -291.20182138058226        2.2429529497115255E-002  -8.3355845691013467E-002
  0.12086248935784498        115422.78126483713       -52.399789571813848       -311.96033914042687        2.2339606575736529E-002  -7.6363524006952302E-002
  0.12086248935784501        132523.08431246533       -54.642903694461978       -332.81435809087156        2.2018805816763739E-002  -6.9694763943183899E-002
  0.12086248935784527        152156.85918529416       -56.837405136061761       -353.59895669557767        2.1504002624194135E-002  -6.3363714200382310E-002
  0.12086248935784556        174699.44890918714       -58.964960385987872       -374.13289701859748        2.0829417196981455E-002  -5.7379710224831904E-002
  0.12086248935784560        200581.80493859301       -61.005974462778326       -394.21847448934949        2.0026480061954080E-002  -5.1747745747048234E-002
  0.12086248935784552        230298.72574662670       -62.939558669888029       -413.64136788857303        1.9123759984133092E-002  -4.6468940186872719E-002
  0.12086248935784551        264418.31599210680       -64.743490843351680       -432.17047185066798        1.8146962030617594E-002  -4.1540983953792167E-002
  0.12086248935786661        303592.84709649766       -66.394166944842326       -449.55769105925464        1.7118949208249645E-002  -3.6958596824297543E-002
  0.12086248935786584        348571.22685439099       -67.866542880028732       -465.53767466477319        1.6059828206927050E-002  -3.2713947485933745E-002
  0.12086248935786595        400213.31646248087       -69.134065508641513       -479.82747000219200        1.4987056469499320E-002  -2.8797066136596702E-002
  0.12086248935786298        459506.36866766424       -70.168591902502570       -492.12607589979024        1.3915587965484947E-002  -2.5196222612876136E-002
  0.12086248935786414        527583.90128666547       -70.940296006055505       -502.11387713758876        1.2858020303410354E-002  -2.1898298167638979E-002
  0.12086248935786412        605747.36690573895       -71.417561936129857       -509.45194348486206        1.1824793687294803E-002  -1.8889092245189684E-002
  0.15215685919054248        695.49103304890536       -3.0142232801445941       -18.980419809389026       0.92708720472770789      -0.65247727333809069     
  0.15215685920294719        798.53054837880984       -2.9395341430747428       -18.548357256054082       0.83413285374074431      -0.51029343700559437     
  0.15215685919981392        916.83574097814267       -2.8282818416158171       -17.844969582681003       0.77060423123884458      -0.35593768719217100     
  0.15215685919633984        1052.6682762977978       -2.6165288155572641       -16.365079985858344       0.83780335030245889       -6.2004290166106146E-002
  0.15215685919293725        1208.6248936391701       -1.8770037720682944       -10.708992495089831        1.6415755893289161        1.1287376359640942     
  0.15215685916636199        1387.6870484207286        1.8561084161447607        18.784480976097306        5.7227469213968458        6.5062320252199095     
  0.15215685915472008        1593.2779100266741        20.454855114936230        166.98305746345454        21.764185263563043        27.830206865857324     
  0.15215685915191154        1829.3278024143449        133.38536904084364        1070.4191803483809        96.786224393326464        130.65390272102351     
  0.15215685915118757        2100.3493412369708        1134.0219492153265        9061.4406646182033        600.95031222811849        850.65620701550790     
  0.15215685914989635        2411.5237025293554        3804.0255331769004        30337.197706489857        1487.0575997952815        2215.1843817483723     
  0.15215685914994581        2768.7996723855513        4449.8271436509731        35482.964106131476        1272.4769962504204        2014.2165445923360     
  0.15215685915165159        3179.0073710844918        3325.5866791158660        26531.020563720627        685.70418317371605        1168.7468571468467     
  0.15215685915143920        3649.9888258708497        2281.4023927827707        18219.000724457146        327.44620856341703        616.35189944469084     
  0.15215685915044089        4190.7478888192763        1542.5553940144073        12360.066054191064        136.24215292312897        306.94954801148879     
  0.15215685915007657        4811.6223653167481        1023.0085228503175        8255.7728891515580        74.198302537373650        173.50745622841751     
  0.15215685914963498        5524.4816439977876        697.43765339699019        5673.5054161094913        39.281755544721079        98.722332656320091     
  0.15215685914964713        6342.9536064496215        476.06735536928710        3916.8221330669435        18.798400201901714        54.539292748025574     
  0.15215685914970403        7282.6851542345694        321.63308776796674        2692.9747566185824        8.5883580447881673        29.990824548101486     
  0.15215685914968349        8361.6413340548770        212.60407465213837        1830.8657764308120        3.6765992348473251        16.349850639734299     
  0.15215685914969343        9600.4487793537628        134.97604379668113        1219.0305508752886        1.3921677897298625        8.7414704585779717     
  0.15215685914969035        11022.790034010126        79.724059361341190        785.61135618926403       0.39138556297524452        4.5165312990356448     
  0.15215685914968638        12655.856296548145        40.866165911938815        482.96587919445238       -1.4346209967879275E-003   2.2073226550406506     
  0.15215685914968527        14530.867240025775        14.179220095204959        277.44862710337156      -0.12350990144508173       0.98162202034592028     
  0.15215685914968485        16683.667845125965       -3.5665993277435533        143.31796964643928      -0.13803258401268792       0.35916864164361167     
  0.15215685914968410        19155.413656232380       -15.000026413459061        59.613863334995180      -0.11866362906002559        6.1463368970465997E-002
  0.15215685914968397        21993.357560674034       -22.281838059360439        9.0982429330921377       -9.4402364886680662E-002  -7.0458785629730777E-002
  0.15215685914968458        25251.753132163842       -27.097172385527436       -21.683502453129222       -7.3814394368732411E-002 -0.12351491944889820     
  0.15215685914968502        28992.891807839256       -30.632225218761171       -42.216645891812732       -5.7672762742187855E-002 -0.14195096619944425     
  0.15215685914968496        33288.293726837939       -33.618014357211827       -58.365181480368726       -4.4785063339443064E-002 -0.14626621421686392     
  0.15215685914968566        38220.074995921117       -36.443038066354568       -73.268356328171080       -3.4055589328072150E-002 -0.14501087411034061     
  0.15215685914968571        43882.517520449313       -39.283575127234577       -88.377594575916859       -2.4853575529435054E-002 -0.14142006583387051     
  0.15215685914968563        50383.871411504260       -42.205872200505169       -104.26951853617082       -1.6871187913120950E-002 -0.13665245744827487     
  0.15215685914968569        57848.424426151905       -45.227188343046514       -121.13132992404017       -9.9527693419143720E-003 -0.13114869750455782     
  0.15215685914968563        66418.878002775033       -48.345228560749433       -138.99445984790759       -3.9996271923714369E-003 -0.12512330065187555     
  0.15215685914968563        76259.075314645801       -51.550005931078218       -157.82828909181035        1.0686689476953060E-003 -0.11872018011862884     
  0.15215685914968549        87557.133494514026       -54.827917029623137       -177.57186484175233        5.3267836151277975E-003 -0.11205635002998610     
  0.15215685914968546        100529.03990961229       -58.162934635268243       -198.14267941171690        8.8467948042722927E-003 -0.10523322163038110     
  0.15215685914968544        115422.78123782600       -61.536886211131062       -219.43820407628320        1.1698625093533060E-002  -9.8339652495974705E-002
  0.15215685914968538        132523.08428145235       -64.929481943789213       -241.33548178895123        1.3949805993703778E-002  -9.1453133158535718E-002
  0.15215685914968530        152156.85914968609       -68.318284745378079       -263.69032784003821        1.5665125407499998E-002  -8.4640604773227074E-002
  0.15215685914968535        174699.44886830327       -71.678670109037270       -286.33653432450501        1.6906328195944891E-002  -7.7959173481917499E-002
  0.15215685914968535        200581.80489165190       -74.983785157052282       -309.08516445720124        1.7731842957568592E-002  -7.1456830344932970E-002
  0.15215685914968541        230298.72569273136       -78.204507044999460       -331.72394615235135        1.8196540097476569E-002  -6.5173184456832095E-002
  0.15215685914968552        264418.31593022699       -81.309398877908919       -354.01675462054521        1.8351601548225065E-002  -5.9140129060788402E-002
  0.15215685914968552        303592.84702539706       -84.264660821565272       -375.70316620332272        1.8244390223652766E-002  -5.3382549894971640E-002
  0.15215685914968552        348571.22677275876       -87.034073969519767       -396.49806112791447        1.7918402311377910E-002  -4.7918988564600834E-002
  0.15215685914968549        400213.31636875414       -89.578934504780449       -416.09124919688151        1.7413243639493807E-002  -4.2762314319377853E-002
  0.15215685914968519        459506.36856006179       -91.857975732689113       -434.14709014228941        1.6764694563624387E-002  -3.7920333344894551E-002
  0.15215685914968474        527583.90116311482       -93.827275644348418       -450.30407850816795        1.6004790794964092E-002  -3.3396400741696260E-002
  0.15215685914968474        605747.36676388385       -95.440147788004083       -464.17436227272896        1.5161933763119289E-002  -2.9190013579998904E-002
  0.19155413653121742        695.49103274920833       -4.0701674417788913       -19.946850793894910        1.4831683078403173       -1.1477410411529618     
  0.19155413652609199        798.53054794824436       -4.0081981142490042       -19.692763198753127        1.3129617503689299      -0.94927578240364063     
  0.19155413652678879        916.83574050600214       -3.9253188388006057       -19.321001812810934        1.1736699974038480      -0.75946056003042317     
  0.19155413653953524        1052.6682758497898       -3.8073316051564179       -18.744962110073260        1.0635820895945551      -0.56990652334710612     
  0.19155413653394354        1208.6248931165344       -3.6220487136451696       -17.764828622035544        1.0172262150259899      -0.33109251172403303     
  0.19155413654034972        1387.6870481094409       -3.1882523012559725       -15.238494564107084        1.3290860571510548       0.32175178833069962     
  0.19155413654417572        1593.2779098229971       -1.3128756654335945       -3.6176159467049547        3.5327468554076655        3.3244637695447450     
  0.19155413651208278        1829.3278019077727        8.3838093056490930        57.539231875214362        13.469564141992981        16.354894889239567     
  0.19155413650801520        2100.3493406207417        57.186644397483889        367.10040306076047        51.963285888381932        67.996345418738159     
  0.19155413650712325        2411.5237018310654        435.88719068884336        2774.3308867371752        283.09811447791100        388.63148301693826     
  0.19155413650472314        2768.7996715482150        3083.8493559118692        19549.861947348290        1474.3014115948590        2122.0034125364327     
  0.19155413650475248        3179.0073700879498        6968.2642669452562        44125.700824906744        2455.6598695027692        3728.9376477378373     
  0.19155413650324271        3649.9888247029926        6553.0819811783913        41499.737935055236        1682.3531083189534        2725.3353107980097     
  0.19155413650269812        4190.7478874939779        4660.7197867061777        29530.153747009532        856.26937821392062        1502.6632814490588     
  0.19155413650031519        4811.6223637467665        3186.3670391251540        20212.238555450313        394.96635742280705        780.30801286756605     
  0.19155413649987174        5524.4816421984524        2129.9112089876762        13569.436359193785        167.84418056916331        393.16086502263636     
  0.19155413649984146        6342.9536043821972        1426.7225813183645        9149.0129982958024        96.475946305461136        228.78994301375019     
  0.19155413649962302        7282.6851518498206        973.45391078201180        6290.9410585461947        48.301851296043367        127.54234260789093     
  0.19155413649956304        8361.6413313153316        660.19498250811193        4316.5660629654212        22.456582988772773        69.812029444820880     
  0.19155413649955055        9600.4487762070894        440.46481541101713        2933.9195851690642        9.8498788344371437        37.883535469540860     
  0.19155413649954200        11022.790030396995        285.08500617822648        1958.6303068706454        3.9100378281510046        20.209903062157785     
  0.19155413649954298        12655.856292400109        175.27271948073459        1271.9327022480797        1.2483777431180099        10.467629545879166     
  0.19155413649954334        14530.867235263324        98.827382265819196        796.66648525886774       0.15817598356759754        5.1874823355256421     
  0.19155413649954300        16683.667839657959        47.302699010951699        479.40504326753336      -0.21759247136085380        2.4183391610185456     
  0.19155413649953967        19155.413649954025        14.221423473219325        279.16828347471778      -0.29940684470565004        1.0374891422708026     
  0.19155413649953795        21993.357553465339       -5.8416970415498071        161.62371395616049      -0.28101700033413207       0.39310208932996388     
  0.19155413649953643        25251.753123886858       -17.494436971601552        97.603511325061717      -0.24090914682494252       0.11365676936504060     
  0.19155413649953582        28992.891798335826       -24.365898909410873        64.124052959613209      -0.20373715988204322       -8.5096009627240454E-004
  0.19155413649953637        33288.293715926644       -28.939505527310722        45.442201752976523      -0.17332342106061416       -4.8098458950119008E-002
  0.19155413649953676        38220.074983393191       -32.642151031405064        32.491552303071103      -0.14805457372507361       -7.0071202838807828E-002
  0.19155413649953684        43882.517506065320       -36.154126292792185        20.922472765505518      -0.12620501733128942       -8.2468464073953071E-002
  0.19155413649953673        50383.871394989234       -39.743928184174408        8.9848727881758350      -0.10684430841903728       -9.0485808507617838E-002
  0.19155413649953687        57848.424407190134       -43.497590075122275       -3.9218064031842910       -8.9553188075172582E-002  -9.5772147090354393E-002
  0.19155413649953695        66418.877981004043       -47.433766916496381       -17.975933089786622       -7.4120138497872468E-002  -9.8947066586807381E-002
  0.19155413649953693        76259.075289649365       -51.548924843064711       -33.218853788952174       -6.0399726098622888E-002 -0.10035887104569936     
  0.19155413649953684        87557.133465814331       -55.831727249275332       -49.645136796527815       -4.8265767067340842E-002 -0.10027833010508179     
  0.19155413649953693        100529.03987666070       -60.266770211212744       -67.225361017619889       -3.7599170398271119E-002  -9.8942124509818208E-002
