   3.9810717055349776E-002   1000000.0000000000        2.1944865795078990E-002   2.6378802454856295E-072   1.6556991436878718E-033   1.4476217610656513E-081   3.1844974821452526E-022   2.1703712603098738E-003   5.1119736491456982E-061   3.3775283612827740E-007   1.7635621470238126E-051   2.4115574808224995E-002   2.4115237055388865E-002   9.1624479567598395E-065   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        5.7213760950733505E-003  -3.8732489680882185E-010  -4.3021738798088988E-003  0.20061594705096830        2.7518044290997690        6.0325528053332245E-022   6.8934970681427081E-029  -0.0000000000000000     
   4.5708818961487561E-002   1000000.0000000000        2.5196077135883059E-002   4.0286000856941927E-081   2.1827217212338128E-033   2.5383656668959447E-090   9.8872694719694342E-024   2.4919196225175362E-003   1.1133543770324016E-067   3.8779214197152476E-007   3.0470106106353190E-051   2.7688384550542566E-002   2.7687996758400595E-002   1.6066105072252586E-073   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        7.5422425911460134E-003  -5.1059365522889622E-010  -6.5116036685132425E-003  0.30364452327467756        3.6254193247642044        1.8729948928360136E-023   9.0877535591292420E-029  -0.0000000000000000     
   5.2480746024977334E-002   1000000.0000000000        2.8928967211079182E-002   2.9183510459025517E-091   2.8774853807500536E-033   2.1112397737110865E-100   1.7616636387564529E-025   2.8611065390726532E-003   2.3983193828423664E-075   4.4524495219263975E-007   5.2600837502933859E-051   3.1790518995104024E-002   3.1790073750151832E-002   1.3362692570073886E-083   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        9.9426121196055268E-003  -6.7309352666964999E-010  -9.8557109778369453E-003  0.45958458372844974        4.7759903876038514        3.3372075685879310E-025   1.1980399404955796E-028  -0.0000000000000000     
   6.0255958607435871E-002   1000000.0000000000        3.3214898469565067E-002   6.3835504103702323E-103   3.7933767026297259E-033   5.3022758696584104E-112   1.6590052826865865E-027   3.2849898343246821E-003   3.6270112491920766E-084   5.1120960431318596E-007   9.0718823875293515E-051   3.6500399513494063E-002   3.6499888303889748E-002   3.3559751597244381E-095   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.3106915425522538E-002  -8.8731007721095931E-010  -1.4917222211841233E-002  0.69560941631006301        6.2911183882805908        3.1427438432404917E-027   1.5793709429415839E-028  -0.0000000000000000     
   6.9183097091893769E-002   1000000.0000000000        3.8135805965482605E-002   4.1873981780464003E-019   4.9766991750866344E-033   3.9934135492500569E-028   4.1873981781215318E-019   3.7716729748603316E-003   2.5980311988212620E-094   5.8694715853617303E-007   1.5553809842169461E-050   4.1908065887501476E-002   4.1907478940342940E-002   2.5275555258224583E-011   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.7278279581384177E-002  -1.1697024884723653E-009  -2.2578129474155124E-002   1.0528474565742578        8.2860093416272811        1.5864795477306818E-018   2.0720468029036674E-028  -0.0000000000000000     
   7.9432823472428291E-002   1000000.0000000000        4.3785763727971279E-002   9.7850423511055928E-132   6.5924506869657039E-033   1.0714273716585604E-140   1.4680661144092960E-032   4.3304599851878133E-003   5.6099249097061887E-106   6.7390550570109296E-007   2.6892772699925624E-050   4.8116897618664792E-002   4.8116223713159094E-002   6.7813967683401901E-124   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        2.2777208488821272E-002  -1.5419681875348932E-009  -3.4173381834256548E-002   1.5935491107854203        10.912121277791812        4.0298719397165979E-032   2.7447643284546291E-028  -0.0000000000000000     
   9.1201083935591148E-002   1000000.0000000000        5.0272783194277082E-002   1.9085228460706396E-149   8.6907120368918342E-033   2.3993709170423107E-158   1.0927714250188517E-035   4.9720333147407264E-003   2.1735893034069250E-119   7.7374704691739807E-007   4.6210065311432032E-050   5.5245590256064729E-002   5.5244816509017809E-002   1.5186364109489443E-141   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        3.0026208575892853E-002  -2.0327099538574845E-009  -5.1723506472344617E-002   2.4119341815647912        14.368492870997999        1.6483951262575890E-032   3.6183746409957904E-028  -0.0000000000000000     
  0.10471285480509017        1000000.0000000000        5.7720878087236860E-002   8.4971427466551078E-170   1.1456784082169880E-032   1.2265152193315700E-178   2.6858270490854833E-039   5.7086580565227146E-003   8.3294398419978591E-135   8.8838047383425804E-007   7.9278902849198891E-050   6.3430424524233406E-002   6.3429536143759568E-002   7.7629959479379106E-162   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        3.9582251788470808E-002  -2.6796335942033028E-009  -7.8286695029780196E-002   3.6506101109951699        18.916572301750183        2.1703164013954984E-032   4.7700276817725243E-028  -0.0000000000000000     
  0.12022644346174155        1000000.0000000000        6.6272435211841063E-002   3.5069762272117589E-193   1.5103205641159963E-032   5.8120969402508270E-202   1.8496733824630515E-043   6.5544164214839107E-003   1.5931484414528639E-152   1.0199972580881619E-006   1.3577263540788906E-049   7.2827871630583060E-002   7.2826851633324974E-002   3.6786567573762961E-185   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        5.2179570147387888E-002  -3.5324450424206183E-009 -0.11849170786521881        5.5254219971516942        24.899607708746153        2.8610757606681770E-032   6.2882139067241025E-028  -0.0000000000000000     
  0.13803842646028880        1000000.0000000000        7.6090936493892841E-002   4.7680374546083138E-220   1.9910157908847495E-032   9.0727654928939879E-229   2.9561112122391304E-048   7.5254769511253899E-003   6.9355218913414370E-173   1.1711135458690082E-006   2.3206246464659373E-049   8.3617584558564106E-002   8.3616413445018231E-002   5.7424352056806190E-212   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        6.8786069961770877E-002  -4.6566694807511585E-009 -0.17934445728581905        8.3630646161458024        32.767972330878287        3.7716807634625257E-032   8.2895866494917204E-028  -0.0000000000000000     
  0.15848931924611173        1000000.0000000000        8.7364084298552386E-002   6.5100605897942459E-251   2.6246992135775860E-032   1.4222798523608420E-259   8.8301451926242354E-054   8.6404036149259397E-003   2.7895973740882120E-196   1.3446182588735577E-006   3.9575881414641564E-049   9.6005832531737195E-002   9.6004487913478320E-002   9.0020511418750971E-243   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        9.0677700245916912E-002  -6.1386859222301774E-009 -0.27144882066963849        12.658010521166318        43.112195720267479        4.9720989552407003E-032   1.0927925162329175E-027  -0.0000000000000000     
  0.18197008586099880        1000000.0000000000       0.10030738977614188        2.2820589191827462E-286   3.4600608624738714E-032   5.7243592362265041E-295   3.8452478971274864E-060   9.9205107016719779E-003   3.6820687162674580E-223   1.5438283233962711E-006   6.7324725640623806E-049  0.11022944430613726       0.11022790047781386        3.6231248381561352E-278   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.11953648938597791       -8.0923640828612818E-009 -0.41085441589927457        19.158674207135157        56.705978742880347        6.5545662948273783E-032   1.4405950200548917E-027  -0.0000000000000000     
  0.20892961308540450        1000000.0000000000       0.11516829283437671        0.0000000000000000        4.5612867513092276E-032   0.0000000000000000        1.8352312277208837E-067   1.1390270289223263E-002   4.8593263858976248E-254   1.7725520804768895E-006   1.1421213740148294E-048  0.12656033567568045       0.12655856312359998        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.15757978263644185       -1.0667813483083730E-008 -0.62185332265403548        28.997826851334082        74.562110087529419        8.6406735573426355E-032   1.8990899987465319E-027  -0.0000000000000000     
  0.23988329190194974        1000000.0000000000       0.13223089249940309        0.0000000000000000        6.0129905751226879E-032   0.0000000000000000        6.9184938159001457E-076   1.3077780082400037E-002   1.6382108438945847E-289   2.0351620904913752E-006   1.9315641012857170E-048  0.14531070774389362       0.14530867258180313        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.20773061032074330       -1.4062917009738018E-008 -0.94121309138044518        43.889987011042187        98.005005505411390        1.1390708695983664E-031   2.5035063319566553E-027  -0.0000000000000000     
  0.27542287033381746        1000000.0000000000       0.15182137809695473        0.0000000000000000        7.9267149479197676E-032   0.0000000000000000        1.4143449012992248E-085   1.5015300562747417E-002   0.0000000000000000        2.3366787245308393E-006   3.2555257326611484E-048  0.16683901533842668       0.16683667865970214        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.27384227685975532       -1.8538535111846683E-008  -1.4245836616342913        66.430183534282079        128.76459174624128        1.5015972461591812E-031   3.3002847444722133E-027  -0.0000000000000000     
  0.31622776601683888        1000000.0000000000       0.17431426508266609        0.0000000000000000        1.0449501692872797E-031   0.0000000000000000        1.0181052309734572E-096   1.7239871718982627E-002   0.0000000000000000        2.6828661398448000E-006   5.4663207391734770E-048  0.19155681966778859       0.19155413680164873        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36099442677200178       -2.4438548834156451E-008  -2.1561946254050244        100.54615152399444        169.09749181885891        1.9795013531893582E-031   4.3506460432735775E-027  -0.0000000000000000     
  0.36307805477010241        1000000.0000000000       0.20013955473323067        0.0000000000000000        1.3775189668953967E-031   0.0000000000000000        1.5718495510421703E-109   1.9794021148291593E-002   0.0000000000000000        3.0803424744541703E-006   9.1404897764816980E-048  0.21993665622399672       0.21993357588152226        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.47588333567349866       -3.2216281681166548E-008  -3.2635326290994713        152.18275862611313        221.94297433976925        2.6095030549382949E-031   5.7352949633430128E-027  -0.0000000000000000     
  0.41686938347033664        1000000.0000000000       0.22979095457173232        0.0000000000000000        1.8159308181607729E-031   0.0000000000000000        2.9457664379824330E-124   2.2726577065396873E-002   0.0000000000000000        3.5367063674952253E-006   1.5215108718021116E-047  0.25252106834349669       0.25251753163712920        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.62733641401828988       -4.2469330417429126E-008  -4.9395565204120908        230.33792613660572        291.12294218068405        3.4400085453828602E-031   7.5606210335161956E-027  -0.0000000000000000     
  0.47863009232263976        1000000.0000000000       0.26383531667876009        0.0000000000000000        2.3938710282154620E-031   0.0000000000000000        3.4859198192293966E-141   2.6093601761863438E-002   0.0000000000000000        4.0606822240107283E-006   2.5202068265558375E-047  0.28993297912284755       0.28992891844062352        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.82699045512142255       -5.5985481004754527E-008  -7.4763213337561325        348.63055904552795        381.59738076795639        4.5348295822999602E-031   9.9668728931987670E-027  -0.0000000000000000     
  0.54954087385762618        801872.25539924623       0.30292347432349542        0.0000000000000000        5.9212354850887046E-031   0.0000000000000000        8.0004529006967749E-147   2.9959463360780945E-002   0.0000000000000000        4.6622870012459640E-006   7.7896630489447414E-047  0.33288759997127759       0.33288293768427635        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.97735128311744146       -8.1225089436888391E-008  -4.8979167484447155        479.37326850128716        475.45259488258404        1.1216892441177788E-030   2.4653041352261798E-026  -0.0000000000000000     
  0.63095734448019514        7.4754816834628581        5.4373450186427667E-003  0.34236533776922162        5.1126109581740372E-010   4.3264352255668809E-011   3.4060002961334102E-002   3.3806340083111726E-004   3.6123744644000571E-011   5.3529856381414859E-006   1.4148236802857539E-025   5.7807614051120252E-003  0.38220075017255178        1.3056358189675832       0.14771155796113802       0.35165584189611748       0.42915101037846792        1.5511865929326695E-020   6.9074542885357869E-021   4.0139193034325574E-031   1.7526639744394651E-005   1.0147921695187726E-006   6.6941508631596846E-009   2.0071701916951755E-005  -3.1988789313631486E-009   1.6206552637485223       0.71308134518143562        2.1286336219408637E-005  0.10010363034588461     
  0.72443596007499222        7.4130830715876090        5.8086907286760657E-003  0.39352221848976687        6.9654288774462434E-010   5.2887555764573440E-011   3.9132769538691950E-002   3.6149492176314364E-004   4.4544605659846690E-011   6.1460468665378054E-006   2.5399092849998994E-025   6.1763316973057472E-003  0.43882517507198376        1.4829190568184740       0.19046919100168114       0.46241265648578983       0.50880863897086936        3.1638927516912479E-020   1.4140002132032809E-020   9.6079049416208196E-031   2.5301190399578293E-005   1.1535418020653722E-006   7.6612108859865406E-009   2.6637711559057816E-005  -4.7726513031781177E-009   1.9442626745986167       0.81959997789120698        2.9000536557675555E-005  0.11933449537435258     
  0.83176377110267341        7.3485889839404273        6.2042534128889789E-003  0.45228897565604981        9.4903938076364362E-010   6.4618544419870150E-011   4.4958975087010265E-002   3.8650768812595814E-004   5.4930991581262131E-011   7.0566022664794095E-006   4.5598714792188788E-025   6.5978177032814172E-003  0.50383871374215383        1.6746289577640583       0.24583240351548974       0.60791280498417255       0.60298116972164151        6.4506596944917523E-020   2.8933557735514831E-020   2.2978144119045625E-030   3.6506158861379447E-005   1.3105633453353013E-006   8.7657874082198614E-009   3.4868358520693967E-005  -7.1118528244673164E-009   2.3306924574875350       0.94196165728792858        3.9513218411614206E-005  0.14201926958980687     
  0.95499258602143877        7.2808352673146874        6.6250837474972919E-003  0.51979557734955262        1.2933038430956194E-009   7.8899435767549082E-011   5.1650393140367470E-002   4.1318710948393350E-004   6.7744901705098249E-011   8.1020588966766504E-006   8.1875428631535881E-025   7.0463729158779026E-003  0.57848424393350895        1.8748819654606470       0.31757295011631215       0.79895699852184321       0.71412691241571224        1.3145213288048719E-019   5.9176962007871060E-020   5.4894786223336274E-030   5.2640378208273616E-005   1.4878442073426991E-006   1.0026313704962217E-008   4.4741184743466650E-005  -1.0580882926460874E-008   2.7915918887287825        1.0825186766475501        5.3846656166889072E-005  0.16861261847806797     
   1.0964781961431882        7.2097055063897280        7.0726118826849073E-003  0.59733917612606380        1.7628224634982663E-009   9.6269671096009256E-011   5.9335352458853650E-002   4.4163580098071969E-004   8.3555882830579001E-011   9.3024026278975563E-006   1.4703883631196233E-024   7.5235500862935239E-003  0.66418877979422797        2.0794895611055941       0.41060524270756682        1.0497169392033394       0.84519006952398068        2.6773599280436074E-019   1.2097575175452542E-019   1.3099673118910575E-029   7.5856204967649163E-005   1.6877867593534246E-006   1.1464221826268122E-008   5.5939305081361203E-005  -1.5715693258223855E-008   3.3407426915330927        1.2439713965642412        7.3395046014907363E-005  0.19967113486230917     
   1.2589254117941708        7.1342683786002450        7.5479640868694915E-003  0.68640961790357902        2.4036214535358117E-009   1.1736625333224865E-010   6.8161218225613912E-002   4.7194738881775123E-004   1.0307034075642184E-010   1.0680580267775232E-005   2.6414663974203390E-024   8.0305920559550180E-003  0.76259075241212315        2.2787686687651636       0.53133230209302207        1.3786757556995595       0.99946730355520341        5.4500333813335161E-019   2.4719045107442338E-019   3.1220977978132330E-029   1.0923156603381105E-004   1.9127487914464283E-006   1.3103012540663672E-008   6.7321497268171926E-005  -2.3295562913072650E-008   3.9942242294544887        1.4294212679746370        1.0007468751821526E-004  0.23568812822998209     
   1.4454397707459317        7.0532433154189480        8.0520451779541174E-003  0.78871786495265161        3.2791729539871434E-009   1.4293905759429902E-010   7.8297208388759060E-002   5.0420934494236204E-004   1.2716485028771474E-010   1.2262938125507438E-005   4.7477000076043007E-024   8.5685174610219857E-003  0.87557133442265300        2.4579717323896619       0.68809888759611848        1.8099093091288430        1.1806405504587736        1.1087285753014997E-018   5.0483890130627990E-019   7.4307480995781284E-029   1.5716389952148132E-004   2.1650409424393260E-006   1.4968525222067234E-008   7.6216816632562412E-005  -3.4445728545866024E-008   4.7707665561720596        1.6424300103962026        1.3652824083663760E-004  0.27704952615846856     
   1.6595869074375653        6.9648840870358981        8.5853895382293835E-003  0.90622886672129666        4.4775457387916750E-009   1.7385858367798499E-010   8.9937636513451644E-002   5.3849670248646100E-004   1.5692967934860296E-010   1.4079725939031364E-005   8.5404886235603758E-024   9.1379659666548756E-003   1.0052903984305555        2.5960315954390429       0.89178068944526623        2.3746793016389374        1.3927161602807261        2.2540764893270718E-018   1.0305536359202580E-018   1.7658744633421952E-028   2.2592413329141451E-004   2.4467291542662808E-006   1.7088710590012805E-008   7.7138570829824550E-005  -5.0772511757018353E-008   5.6920632997543441        1.8870880238847842        1.8642244601325988E-004  0.32390095694812676     
   1.9054607179632526        6.8668623870378367        9.1479619013195533E-003   1.0411993381598288        6.1219402184629311E-009   2.1111570679976736E-010  0.10330563668174021        5.7486337179044479E-004   1.9372496763022403E-010   1.6165674833574125E-005   1.5382924963874457E-023   9.7389909479435720E-003   1.1542278123585592        2.6652581954217744        1.1565496985186285        3.1134065132745969        1.6398852646948117        4.5794891771562539E-018   2.1028292106811734E-018   4.1895242716976234E-028   3.2443495401293518E-004   2.7593321940361045E-006   1.9493113509999246E-008   5.9632256481942822E-005  -7.4532866341766055E-008   6.7830597213548458        2.1680930106882239        2.5488674743963559E-004  0.37593949966214124     
   2.1877616239495588        6.7551036792015653        9.7382685943982056E-003   1.1962217837597897        8.3876967072274803E-009   2.5577076162684890E-010  0.11865746758685804        6.1330483632280849E-004   2.3926211800945370E-010   1.8560661344099630E-005   2.7764073205333270E-023   1.0370134092065114E-002   1.3252308415527625        2.6263664063200585        1.5008554945970398        4.0777874895208273        1.9259226664703877        9.2969138654656023E-018   4.2891842858374038E-018   9.9200812388970651E-028   4.6531737424693041E-004   3.1027473053242052E-006   2.2210186505706398E-008   4.1109968113332140E-006  -1.0878991988630550E-007   8.0718440707434294        2.4908415256777556        3.4922143240923893E-004  0.43182087043889711     
   2.5118864315095872        6.6225066289666579        1.0352005516708406E-002   1.3742753925143807        1.1530813791367316E-008   3.0882212992077900E-010  0.13628747010878628        6.5369922983782227E-004   2.9572298992232952E-010   2.1310469610267361E-005   5.0277715701944349E-023   1.1027015216156497E-002   1.5215685904313405        2.4283400850187720        1.9486697280139003        5.3327269666067316        2.2529609110958515        1.8856155157279499E-017   8.7456017761083510E-018   2.3427242307524371E-027   6.6623040368486393E-004   3.4733778793883282E-006   2.5262100943197988E-008  -1.2526223090244856E-004  -1.5743524085942184E-007   9.5889578588168067        2.8615347806535931        4.8008499229540522E-004  0.48810104443617808     
   2.8840315031266144        6.4549849825329151        1.0978261909434321E-002   1.5787866946859088        1.5943059035190137E-008   3.7079440253264519E-010  0.15653385816744703        6.9564145141615661E-004   3.6597455463371585E-010   2.4467666551781260E-005   9.1569350396300757E-023   1.1698371027402258E-002   1.7469944881003243        2.0109245793828348        2.5309829055206632        6.9560096438218011        2.6180504776466145        3.8185721504640668E-017   1.7821813901898886E-017   5.5079155980391473E-027   9.5112861647272170E-004   3.8591065913420674E-006   2.8649815101586712E-008  -3.9351696516651150E-004  -2.2457597274288481E-007   11.364489476668634        3.2873045194994885        6.6378865469189391E-004  0.53662442728403426     
   3.3113112148259205        6.2177305590221659        1.1586446023647856E-002   1.8137079391554136        2.2285635581390370E-008   4.4025520789348976E-010  0.17978575375262851        7.3786575556043321E-004   4.5410863533661889E-010   2.8092606194604911E-005   1.6860264430808685E-022   1.2352404385402894E-002   2.0058180492585218        1.3219158709035745        3.2872284212822840        9.0263766375324845        3.0014295272040163        7.7031031668645663E-017   3.6241109196234562E-017   1.2809044763436947E-026   1.3486761714525200E-003   4.2225649806599780E-006   3.2300913297980303E-008  -9.1832163332803557E-004  -3.1116902709332367E-007   13.416537882002114        3.7763748193771431        9.2786158721945024E-004  0.55664702095165253     
   3.8018939632056221        5.7811731065367349        1.2054916159451560E-002   2.0836634302038721        3.2098853686665924E-008   5.0882817178847709E-010  0.20649381591484794        7.7503154477330549E-004   5.6796930519624391E-010   3.2254581087206090E-005   3.1991202550443348E-022   1.2862202285312072E-002   2.3029872580206523       0.42116219068655658        4.2635771368518336        11.532535409348958        3.3051083929917695        1.5320966868977322E-016   7.2955396818470964E-017   2.8638302918429861E-026   2.5148379794076033E-002   4.4146328362722459E-006   3.5785612320708990E-008  -1.8921573299145039E-003  -3.9573556137708177E-007   15.686430915964850        4.3383594399914607        1.3364345486518365E-003  0.48054610925377272     
