   1.0000000000000000E-003   7.7293869018554684        2.3438519011970696E-004   3.1684491614674543E-004   3.5684762294818176E-015   1.7425634224639242E-015   4.2273120221692295E-005   1.2244140981899893E-005   2.3933763336876398E-014   8.4839652330778733E-008   2.4956319265678160E-034   2.4671417075393761E-004   6.0574736747718162E-004   2.9114957894608437E-005   3.4465216300448536E-005   5.2325348171869028E-006   1.0641070074931807E-003   4.5224588812124703E-032   1.1635755155324254E-032   5.3820538535851917E-045   5.4182839040037121E-012   2.2130411174694847E-005   2.6466069395797279E-005   7.6264666239930076E-003  -7.9938458363394106E-007   2.3131057018393468E-003   6.8029525220131000E-004   1.4857337167474704E-010
   1.2589254117941675E-003   7.3479175567626953        2.2408121790094807E-004   4.6987637048329393E-004   7.1710479513582670E-015   2.4225017280101121E-015   5.5713529194178360E-005   1.2919636318975995E-005   2.9880684633345293E-014   1.0680679753557601E-007   7.9482791874185778E-034   2.3710766101745965E-004   7.6259075391173843E-004   1.8932551440684491E-005   4.3636045082394517E-005   9.5585450424438027E-006   1.2569222502129339E-003   1.7021226002731977E-031   5.2390423774145233E-032   3.0257385424873617E-044   9.9357158838334759E-012   1.9851590073844841E-005   2.4150934770441009E-005   3.6120310507374489E-003  -7.3775424580514600E-007   2.8502733047077199E-003   9.9565122646760418E-004   2.9856630787457894E-010
   1.5848931924611141E-003   7.7293869018554684        2.6786065074682858E-004   6.0578019203360223E-004   1.0824864648165672E-014   3.8117728198971155E-015   7.2128743047152478E-005   1.4275293105460550E-005   4.3399250162034636E-014   1.3446178901215630E-007   1.9015295302031197E-033   2.8227040564130125E-004   9.6004487895469360E-004   6.3214306770046602E-005   6.4253300784742080E-005   1.5855518626083543E-005   1.8277549351645808E-003   5.4613009171167620E-031   1.6950614256881657E-031   1.2439709741645742E-043   1.8795054145566214E-011   2.8936066107215529E-005   3.4605047669002641E-005   7.6264666239930076E-003  -7.9938458363394106E-007   4.0788050629156913E-003   1.2841967911907336E-003   4.5069282665063156E-010
   1.9952623149688807E-003   7.7293869018554684        2.9946007906429605E-004   8.0038857860115394E-004   1.8018733627480793E-014   5.6315186125164772E-015   9.2775189449893522E-005   1.6001047348988294E-005   6.1093597523793011E-014   1.6927736003787849E-007   5.0164091613823465E-033   3.1563040377332224E-004   1.2086248945003691E-003   9.3872592478670154E-005   9.1568687317410643E-005   2.6373408781093776E-005   2.4598097953326395E-003   1.8137831170168709E-030   5.9082808731473811E-031   5.4626316346306566E-043   3.4980019091281128E-011   3.6172871600608093E-005   4.3259644950548880E-005   7.6264666239930076E-003  -7.9938458363394106E-007   5.6103684899694306E-003   1.6919647840416354E-003   7.5020928715355693E-010
   2.5118864315095820E-003   7.7293869018554684        3.2119122354960441E-004   1.0634362005598394E-003   3.0157387931738715E-014   8.0689276428697841E-015   1.1796895236685701E-004   1.8972216360225065E-005   8.2942376693710496E-014   2.1310756709082898E-007   1.3305697300260947E-032   3.4037654747692028E-004   1.5215685928968406E-003   1.3606428312191147E-004   1.2660929191212131E-004   4.4114039085593640E-005   3.2395587521968513E-003   6.0566061803949248E-030   2.0821709225106232E-030   2.4250241043731208E-042   6.2976187895570278E-011   4.1839695928107761E-005   5.0036679716034509E-005   7.6264666239930076E-003  -7.9938458363394106E-007   7.4986149556513868E-003   2.2379948515038159E-003   1.2556016960136448E-009
   3.1622776601683824E-003   9.2552642822265625        4.7836542173266568E-004   1.2647772284620396E-003   3.4885860217754486E-014   1.5279767694627772E-014   1.5362930766231643E-004   1.8769409576734385E-005   1.3646279647840048E-013   2.6828653632647954E-007   2.4394634791417857E-032   4.9740311784572655E-004   1.9155413675035276E-003   2.8250530863519344E-003   2.1126336709533143E-004   7.1332515403764305E-005   5.9196484926471822E-003   1.7510114071965253E-029   5.3292565003107083E-030   8.0321062918929854E-042   1.2627424273188408E-010   9.9187308988577357E-005   1.1149136095011229E-004   5.3929816412600771E-002  -5.2923600839207918E-007   1.2387288704962989E-002   2.6869584217732597E-003   1.4524714592475663E-009
   3.9810717055349778E-003   8.1108562469482415        4.1853145538094729E-004   1.7759551236779139E-003   7.4605094623963199E-014   1.7993249171404685E-014   1.9190507695871211E-004   2.5132049102338466E-005   1.6642924329092743E-013   3.3775274823179722E-007   8.2672602739570746E-032   4.4400125723151757E-004   2.4115237052691214E-003   6.1722351486456935E-004   2.6343109952390182E-004   1.1919781942057454E-004   6.2565415524525221E-003   6.3343725936437207E-029   2.2584031711926563E-029   4.2092511426487986E-041   2.1260703315135840E-010   7.2761150814036976E-005   8.5599135688140470E-005   1.3662981894866272E-002  -8.3484446100261750E-007   1.4551954898705848E-002   3.7278159712173208E-003   3.1061802684350023E-009
   5.0118723362727298E-003   8.2062235832214352        4.6521948096304148E-004   2.2974754391759133E-003   1.1959616348870247E-013   2.6117751604974526E-014   2.4348381243683592E-004   2.9749740802941484E-005   2.3208603736176088E-013   4.2520550208752695E-007   2.1002606051747938E-031   4.9539442726807055E-004   3.0359284736179242E-003   1.0729352722038206E-003   3.7547364553777425E-004   1.9510107549850639E-004   8.4903935772318966E-003   2.0557011202015451E-028   7.5011339808011749E-029   1.7650584666620198E-040   3.8376656843863200E-010   9.0741157199328713E-005   1.0632531289434388E-004   1.5579696516694563E-002  -8.3742378429888225E-007   1.9946857590939511E-002   4.8134661585191680E-003   4.9793817041793858E-009
   6.3095734448019424E-003   8.3969582557678226        5.3073497222282670E-004   2.9472918676282044E-003   1.8710231986671312E-013   3.8643820874864825E-014   3.1012057238124406E-004   3.3860091150464419E-005   3.2859409667333747E-013   5.3530198874441850E-007   5.2071715114154417E-031   5.6513036536203550E-004   3.8220075037569442E-003   2.2088578484472116E-003   5.4364593544991397E-004   3.1819790983498035E-004   1.1784527176381232E-002   6.6032968050286074E-028   2.4354501461655548E-028   7.2488936671821334E-040   6.9950426557730557E-010   1.1938656095216213E-004   1.3879195389883121E-004   2.0008462932509959E-002  -8.3236741955539520E-007   2.7780763601787641E-002   6.1706792560863363E-003   7.7899979495733427E-009
   7.9432823472428294E-003   8.5876929283142101        6.0648289958429810E-004   3.7720934713773397E-003   2.9230942407372035E-013   5.7100750657252939E-014   3.9467438232712056E-004   3.8371616110139363E-005   4.6599220625940795E-013   6.7390523206037740E-007   1.2892253894442793E-030   6.4552842092649790E-004   4.8116223699835167E-003   4.4857613018166285E-003   7.8960281238501281E-004   5.1763086370489216E-004   1.6365355224867373E-002   2.1167990356544236E-027   7.8725503776249111E-028   2.9638990224665521E-039   1.2740718249411336E-009   1.5750384311245594E-004   1.8169488289450012E-004   2.5351827010124808E-002  -8.1054238793482265E-007   3.8742310841903771E-002   7.8933166842187815E-003   1.2170291719511478E-008
   1.0000000000000021E-002   8.7784276008605957        6.9143696092634351E-004   4.8208641001741366E-003   4.5642452298618192E-013   8.4047578266383724E-014   5.0166948593775320E-004   4.3503125788829406E-005   6.5963135932759783E-013   8.4839635605304768E-007   3.1901648770655301E-030   7.3578848307122595E-004   6.0574736737399118E-003   8.9768632033279290E-003   1.1473943878960204E-003   8.4067673106743397E-004   2.2692059959961063E-002   6.7777842400579460E-027   2.5381026724392054E-027   1.2086247498123805E-038   2.3123406147580727E-009   2.0681875004874062E-004   2.3678144688232824E-004   3.1776361154256728E-002  -7.6749566900182263E-007   5.3949519969203677E-002   1.0082741499715686E-002   1.9003217601632240E-008
   1.2589254117941701E-002   8.9691622734069831        7.8874198959098926E-004   6.1508338946078519E-003   7.1207532046587900E-013   1.2351543900247887E-013   6.3713945417233255E-004   4.9192200559386155E-005   9.3438014519050594E-013   1.0680676379544998E-006   7.8872186820306030E-030   8.3900225778832990E-004   7.6259075403547101E-003   1.7747849975010561E-002   1.6717106233976079E-003   1.3627363655297270E-003   3.1464715144203723E-002   2.1670344210371390E-026   8.1569918928764134E-027   4.9127901034315672E-038   4.1919341595735610E-009   2.7177707880835970E-004   3.0884304089544973E-004   3.9477038419157076E-002  -6.9787269160535651E-007   7.5163050051688801E-002   1.2858797314610662E-002   2.9647228801452411E-008
   1.5848931924611172E-002   9.0645296096801751        8.9390054629523907E-004   7.8425078835526098E-003   1.1277860843853895E-012   1.7934641126610256E-013   8.0851748141003946E-004   5.5522879606536684E-005   1.3243021909931617E-012   1.3446173584849533E-006   1.9795824148538202E-029   9.5076804326026077E-004   9.6004487931199995E-003   3.0203013814408267E-002   2.4394721015841610E-003   2.1972840061894707E-003   4.3081568563526074E-002   6.9383389560755820E-026   2.6342458833290638E-026   2.0036882677611057E-037   7.5925063585990532E-009   3.5079930913077621E-004   3.9718192370847909E-004   4.3875736321297779E-002  -6.5113664975767199E-007  0.10435201642202296        1.6388069902253416E-002   4.6955330597600622E-008
   1.9952623149688851E-002   9.1598969459533688        1.0140572877742565E-003   9.9844292958102872E-003   1.7838786904773798E-012   2.6021146932538681E-013   1.0252311623022738E-003   6.2531204310860969E-005   1.8785658656353847E-012   1.6927727584777446E-006   4.9619834422339096E-029   1.0782812648435953E-003   1.2086248953765436E-002   5.1316089113890850E-002   3.5705452720882183E-003   3.5374165548335743E-003   5.9014458691777995E-002   2.2182829513921047E-025   8.4820554927206775E-026   8.1480121871807325E-037   1.3743354108559249E-008   4.5357284023769877E-004   5.1167938098444746E-004   4.8681812413654726E-002  -5.9525775818648459E-007  0.14495033102644600        2.0856150292204820E-002   7.4271721221873754E-008
   2.5118864315095874E-002   9.2314224481582645        1.1487422195864080E-003   1.2697532035378344E-002   2.8293048696417187E-012   3.7612779555050575E-013   1.2990837179318619E-003   7.0327967476049258E-005   2.6655523956466133E-012   2.1310746543400354E-006   1.2471154096969218E-028   1.2212012617167972E-003   1.5215685946031270E-002   8.4162996965701453E-002   5.2386501348447240E-003   5.6822082149479399E-003   8.0597168948067538E-002   7.0874283207567213E-025   2.7291709918120412E-025   3.3095729912894939E-036   2.4851522617152192E-008   5.8407131246276413E-004   6.5711460338774199E-004   5.2574400815063926E-002  -5.4674999380177637E-007  0.20114469444300567        2.6514489057642882E-002   1.1779800030768079E-007
   3.1622776601683888E-002   12.307019042968751        2.2027107743591511E-003   1.5228715742644498E-002   2.8972780148438106E-012   9.4939524586386900E-013   1.6664457812161381E-003   5.7541388698381137E-005   5.2028453974915941E-012   2.6828621993279186E-006   2.0245013446731258E-028   2.2629350252568602E-003   1.9155413692712724E-002   4.0508944689174680        9.9006332405847993E-003   9.6845683663017244E-003  0.18782131831003310        2.0748665357071467E-024   6.6905067641927713E-025   1.0713116439157211E-035   0.0000000000000000        2.3791535362757423E-003   2.4168267438559017E-003  0.94317385486411109        1.5021739672434336E-004  0.40181815316354919        3.2005349238213861E-002   1.2062805961494946E-007
   3.9810717055349852E-002   9.2791061162948605        1.4644456935564822E-003   2.0480420097960503E-002   7.2004374958548151E-012   7.7506095441602383E-013   2.0816466550309196E-003   8.8724601805954028E-005   5.3675368072106204E-012   3.3775245988885426E-006   7.9695997716962636E-028   1.5565478199613249E-003   2.4115237062754733E-002  0.19831249965326367        1.1355579730123347E-002   1.4557498091924919E-002  0.14847872057566203        7.2245439639574449E-024   2.8254233543919172E-024   5.4496958953734106E-035   8.0967920138236613E-008   9.5137992009821629E-004   1.0684392179966581E-003   5.5315168238926377E-002  -5.1102047921327593E-007  0.38546164028045005        4.2740451167169458E-002   2.9978994043846217E-007
   5.0118723362727401E-002   9.2671851992607124        1.6493286082279416E-003   2.5977620576337911E-002   1.1530195831628696E-011   1.1065404998990932E-012   2.6327862345526492E-003   9.9549292578804939E-005   7.6168036392335110E-012   4.2520510152497953E-006   2.0222111900674981E-027   1.7531299518219962E-003   3.0359284734757699E-002  0.29031998085371258        1.6781982618410792E-002   2.3233263705426506E-002  0.20058957804353122        2.3040909579882209E-023   9.0836321141489500E-024   2.2074739504436015E-034   1.4587077305668593E-007   1.2060755261150840E-003   1.3550798001476709E-003   5.4618712365941853E-002  -5.2021705157037508E-007  0.53243292266376296        5.4198124164052765E-002   4.8005926356526341E-007
   6.3095734448019553E-002   9.2433433651924126        1.8556052223090850E-003   3.2924663168119157E-002   1.8473689000262758E-011   1.5760434829451021E-012   3.3281630016534529E-003   1.1164362938302214E-004   1.0806663242927451E-011   5.3530138948088191E-006   5.1338748024875408E-027   1.9726018655869160E-003   3.8220075058412087E-002  0.41882788326691811        2.4867251803225507E-002   3.7030294580077991E-002  0.27053127834797508        7.3403477903482010E-023   2.9164100674950820E-023   8.9235087277744971E-034   2.6239395187232196E-007   1.5249202540190100E-003   1.7148541962527673E-003   5.3248404333907491E-002  -5.3807958533758015E-007  0.73452798206298164        6.8675541289704364E-002   7.6915133674248553E-007
   7.9432823472428457E-002   9.1956596970558167        2.0838240666747748E-003   4.1701939622502543E-002   2.9671206938227733E-011   2.2366676412797035E-012   4.2053008813613358E-003   1.2515908976077134E-004   1.5330630488752026E-011   6.7390435060846332E-006   1.3065237939413019E-026   2.2157221999416308E-003   4.8116223719641832E-002  0.58550604787158789        3.6945496524931294E-002   5.8916660806660859E-002  0.36367185257711215        2.3365615830364875E-022   9.3592566405780491E-023   3.6022267888225709E-033   4.7128182933705615E-007   1.9188109038329871E-003   2.1616941756020542E-003   5.0596099280342213E-002  -5.7174396339970901E-007   1.0114970447841760        8.6964381104702185E-002   1.2353595688969415E-006
  0.10000000000000038        9.1420155704021457        2.3384452505388767E-003   5.2784565287031349E-002   4.7631877388633290E-011   3.1690014737174265E-012   5.3114527977235751E-003   1.4027329854937392E-004   2.1743585301263356E-011   8.4839516746744274E-006   3.3232057835056113E-026   2.4872025007629250E-003   6.0574736729106932E-002  0.81310901599451513        5.5046170866800387E-002   9.3650335131834864E-002  0.48839094770199243        7.4273996127789141E-022   2.9982028650895062E-022   1.4502221120780252E-032   8.4496154769156166E-007   2.4103938463611286E-003   2.7210343763811218E-003   4.7748099810702910E-002  -6.0647574167174702E-007   1.3911858087080922       0.11005419194908694        1.9831513978881197E-006
  0.12589254117941720        9.0779406413435932        2.6215797388828483E-003   6.6774178941795229E-002   7.6476153625952307E-011   4.4807428632252490E-012   6.7061441707193230E-003   1.5717234806801735E-004   3.0833983063761774E-011   1.0680658933632923E-005   8.4537330275736129E-026   2.7894327458844984E-003   7.6259075352417716E-002   1.1143975016069561        8.2250716995736869E-002  0.14870060440786501       0.65483850800908272        2.3577898216850442E-021   9.5903881260366959E-022   5.8231830000001855E-032   1.5121729335104812E-006   3.0204988926650217E-003   3.4181128325182042E-003   4.4526212502115435E-002  -6.4385303065633096E-007   1.9105481482553670       0.13919745023306454        3.1840817386006799E-006
  0.15848931924611195        9.0168459415435791        2.9385523674843477E-003   8.4425531651938363E-002   1.2250741565275553E-010   6.3319905472851822E-012   8.4643033044676519E-003   1.7610025795477104E-004   4.3713170033498906E-011   1.3446148080318223E-005   2.1455143293878323E-025   3.1280987735194370E-003   9.6004487826859955E-002   1.5364263728132015       0.12326838772034028       0.23601036681997584       0.87813705267835718        7.4699344596870290E-021   3.0595875919472582E-021   2.3289862668702750E-031   2.7002901773674099E-006   3.7846140709251650E-003   4.2928691851026593E-003   4.1627520222411278E-002  -6.7558847786837919E-007   2.6209915745365815       0.17596585908173967        5.1005915769635396E-006
  0.19952623149688870        8.9274390637874621        3.2870851336245541E-003  0.10669778019687816        1.9686179046018779E-010   8.9134498552791241E-012   1.0680421698428188E-002   1.9720190727449133E-004   6.1977447810729278E-011   1.6927693026318714E-005   5.4620983705902298E-025   3.5012147339253639E-003  0.12086248932992896        2.0350021164550274       0.18526756440027739       0.37391396969523150        1.1729285058245995        2.3644446886608396E-020   9.7597094530570394E-021   9.2997735137778107E-031   4.8139941177596502E-006   4.7161036075243799E-003   5.3679740485444750E-003   3.7672466551269351E-002  -7.1568076165114289E-007   3.5872035860085170       0.22235539713329872        8.1963331354024027E-006
  0.25118864315095890        8.8395223006606098        3.6762370131627692E-003  0.13478650444775322        3.1564687103209373E-010   1.2539857469671461E-011   1.3473304766237999E-002   2.2081200321582593E-004   8.7858517138273215E-011   2.1310693154301288E-005   1.3874210817704597E-024   3.9183597095328966E-003  0.15215685886166358        2.7028898238419998       0.27929083839891444       0.59215208887933957        1.5665633224338023        7.4678998962252934E-020   3.1049092076685432E-020   3.6972717618188115E-030   8.5618447011003245E-006   5.8751854301902226E-003   6.7102286334434673E-003   3.4093859945874189E-002  -7.4837180519543507E-007   4.9032272228321387       0.28085597018246994        1.3141945433284315E-005
  0.31622776601683905        8.7441549643874179        4.1084910544801406E-003  0.17020577234260778        5.0574945937845660E-010   1.7614851146276968E-011   1.6992683951719212E-002   2.4718763055025215E-004   1.2454399088766606E-010   2.6828559224232546E-005   3.5215073041840632E-024   4.3825072442546251E-003  0.19155413599085630        3.5510431472404327       0.42227346918959546       0.93703258384247023        2.0896735372460360        2.3540863470751882E-019   9.8580422369837077E-020   1.4642469364560780E-029   1.5192846531361385E-005   7.3060578212862295E-003   8.3758357001468726E-003   3.0533959680534521E-002  -7.7702103460350367E-007   6.6904779598872883       0.35461939663922482        2.1056859446545649E-005
  0.39810717055349865        8.6413370549678827        4.5883733951552902E-003  0.21486028184704326        8.0973984074151960E-010   2.4707058703563820E-011   2.1427075650664276E-002   2.7663676421334628E-004   1.7655222627253231E-010   3.3775137271670885E-005   8.9310040371763736E-024   4.8987852966403079E-003  0.24115236927655587        4.6111142028599810       0.64031370322056302        1.4816552293069194        2.7839196462251454        7.4056677091896581E-019   3.1235009438765236E-019   5.7755223515575578E-029   2.6896452784284023E-005   9.0695899721054702E-003   1.0440144496677359E-002   2.7041587399280542E-002  -8.0079403564963233E-007   9.1125820608934500       0.44761095720971289        3.3713487377162663E-005
  0.50118723362727402        8.5284608718007799        5.1200606112529606E-003  0.27114942725979752        1.2962518530832131E-009   3.4594195731367932E-011   2.7013874099382003E-002   3.0948096684870006E-004   2.5030867106123903E-010   4.2520350609580234E-005   2.2645317202052387E-023   5.4720619287112410E-003  0.30359284552978488        5.8877090601623481       0.97368818342119690        2.3407985746001305        3.7027084653041200        2.3253835268490700E-018   9.8795271949364776E-019   2.2696029442821279E-028   4.7511156606539124E-005   1.1234586858360544E-002   1.2991052146288231E-002   2.3585027549692082E-002  -8.1936740373803819E-007   12.386551294312740       0.56482565238531635        5.3969396450254005E-005
  0.63095734448019547        8.4058989435434341        5.7089011437658306E-003  0.34209377638515093        2.0749754796477794E-009   4.8355672554259831E-011   3.4051982933002725E-002   3.4608307104475419E-004   3.5494232366214303E-010   5.3529910153943838E-005   5.7412439389478467E-023   6.1085141249645281E-003  0.38220074768291518        7.3861771276948156        1.4847025351135277        3.6950196414478036        4.9167078464863785        7.2887463788512427E-018   3.1197330751052698E-018   8.8870000385092186E-028   8.3751367578681446E-005   1.3887896295108173E-002   1.6139366408737230E-002   2.0237310516549839E-002  -8.3175014933983844E-007   16.801516848773669       0.71255172309507409        8.6391524933448306E-005
  0.79432823472428427        8.2662006970495003        6.3578399112856985E-003  0.43149978754952412        3.3286503927406632E-009   6.7419114613887313E-011   4.2917835300989908E-002   3.8676407871751628E-004   5.0351059282882224E-010   6.7390107621809200E-005   1.4585875141107731E-022   6.8119940976250244E-003  0.48116223349781800        8.9739037158941954        2.2698074852824357        5.8256168094575864        6.5110245026515727        2.2828048652034673E-017   9.8483709729945666E-018   3.4741998606401101E-027   1.4745597335426796E-004   1.7111157593698263E-002   1.9999903930468441E-002   1.6882821502640689E-002  -8.3740339264847142E-007   22.733713738004486       0.89871303015250015        1.3858823211154337E-004
