  0.10000000000000001        9.1867818298339845        2.3448636505702227E-003   5.2778146897166943E-002   4.7276511726672662E-011   3.1841317688893788E-012   5.3113613150444173E-003   1.4036480380377454E-004   2.1734555562179815E-011   8.4839456314926541E-006   3.2984041542988366E-026   2.4937124000054896E-003   6.0574736761138386E-002  0.86634833867016359        5.5059454789630181E-002   9.3833478989098051E-002  0.49120328373341754        7.4171188674105891E-022   2.9879118923421847E-022   1.4456229473772378E-032   8.4437720155902555E-007   2.5622390532876816E-005   2.8639264609577812E-004   5.2824804868096078E-004  -6.0895517286737300E-009   1.3934956035295738       0.11004185997136084        1.9683557621098237E-006
  0.12589254117941673        9.1085806140899663        2.6265312145436316E-003   6.6769227471474221E-002   7.6075451539704810E-011   4.4955312496349099E-012   6.7060728380810451E-003   1.5724370930882286E-004   3.0825018271891254E-011   1.0680651316433052E-005   8.4094210903714020E-026   2.7944555751688873E-003   7.6259075385558622E-002   1.1645254646256038        8.2264693671273703E-002  0.14890268400864165       0.65744241909012424        2.3553306450780880E-021   9.5670204092422977E-022   5.8095229582209246E-032   1.5113445164575375E-006   3.2031192083219893E-005   3.5909262106279606E-004   4.8532699453264342E-004  -6.6039662665017784E-009   1.9127517813643320       0.13918793528551954        3.1673985225268150E-006
  0.15848931924611134        9.0341940917968735        2.9417119772367569E-003   8.4422372014461802E-002   1.2213283008661821E-010   6.3439352313514807E-012   8.4642570274897355E-003   1.7614657736839682E-004   4.3705823278764115E-011   1.3446138491978905E-005   2.1389505795208903E-025   3.1313046930971328E-003   9.6004487840822356E-002   1.5756928078946337       0.12328059726139011       0.23619450963049760       0.88013139538765750        7.4649962510396675E-021   3.0551637686309571E-021   2.3255854619390422E-031   2.6992946920622281E-006   4.0043165442579323E-005   4.5019311641586392E-004   4.4728431183864859E-004  -7.0301204170955339E-009   2.6227284271169387       0.17595978595698322        5.0849957212080995E-006
  0.19952623149688792        8.9426414489746087        3.2901740091801921E-003  0.10669469126651848        1.9631486967620209E-010   8.9282909854149163E-012   1.0680373752249093E-002   1.9724991029693078E-004   6.1967518889036851E-011   1.6927678547125557E-005   5.4469137470065673E-025   3.5043515980242483E-003  0.12086248933087443        2.0813369035738210       0.18528339295972177       0.37417392907941682        1.1752842541363056        2.3628916685476354E-020   9.7466279474847872E-021   9.2865362302330355E-031   4.8120883610582704E-006   4.9880394680080573E-005   5.6277522943720324E-004   4.0393961074107921E-004  -7.4772681750357644E-009   3.5892951388769734       0.22234945479019141        8.1735621094265485E-006
  0.25118864315095796        8.8501351327896121        3.6786407908006220E-003  0.13478410065669919        3.1500855480996984E-010   1.2554530308633816E-011   1.3473265040085565E-002   2.2085180054974806E-004   8.7847854478026191E-011   2.1310674914209864E-005   1.3846130386999428E-024   3.9208032662645803E-003  0.15215685891815225        2.7464940320054576       0.27930728625776552       0.59244410672117243        1.5687795008776495        7.4639722137124156E-020   3.1018028875241732E-020   3.6931296829813431E-030   8.5589288735926092E-006   6.2090122069575595E-005   7.0305942431382693E-004   3.6376300846340643E-004  -7.8502913834790354E-009   4.9052298243125207       0.28085134130444062        1.3115369161728373E-005
  0.31622776601683783        8.7595361633300772        4.1123691035412991E-003  0.17020189437167216        5.0419669351465725E-010   1.7644923594428146E-011   1.6992615597241072E-002   2.4725608283999366E-004   1.2452028043809445E-010   2.6828536291578323E-005   3.5106875765004673E-024   4.3864537226728714E-003  0.19155413616368791        3.6359861495681458       0.42230944091836287       0.93771307532840309        2.0939995198881114        2.3520150019672772E-019   9.8426299637606488E-020   1.4615431190516958E-029   1.5183608172230352E-005   7.7276058680726914E-005   8.7813311795882350E-004   3.2767430420072030E-004  -8.1463942946966892E-009   6.6944473219725280       0.35461192091473576        2.0992210099045408E-005
  0.39810717055349715        8.6489100532531751        4.5904876451872490E-003  0.21485816777116903        8.0844812407235485E-010   2.4727929035911576E-011   2.1427035220431774E-002   2.7667731210098223E-004   1.7653381860778913E-010   3.3775106370825174E-005   8.9167416820270966E-024   4.9009400636590567E-003  0.24115236956578529        4.6663263085444635       0.64033974547782135        1.4821941176980460        2.7867830802595597        7.4019421079473201E-019   3.1208839916151405E-019   5.7695086179905003E-029   2.6886550861942944E-005   9.5798394379223269E-005   1.0934022895744647E-003   2.8762717246608323E-004  -8.4249488000905808E-009   9.1152365042759307       0.44760687581862268        3.3659706802921832E-005
  0.50118723362727213        8.5335155763626087        5.1216195253189012E-003  0.27114786884228620        1.2947880281456742E-009   3.4613799271871222E-011   2.7013841420420941E-002   3.0951380205816145E-004   2.5028928890649800E-010   4.2520311712674728E-005   2.2619708873852253E-023   5.4736536390897371E-003  0.30359284617966031        5.9358432654307993       0.97371389193489266        2.3413770193344572        3.7052758267353525        2.3244749239160787E-018   9.8734725621429645E-019   2.2677892475864245E-028   4.7496894577389190E-005   1.1861420932165516E-004   1.3600957213787226E-003   2.5015098528066980E-004  -8.6295848301432773E-009   12.388949256947644       0.56482263828894108        5.3908450154825463E-005
  0.63095734448019303        8.4083459475040421        5.7097333606577925E-003  0.34209294459657819        2.0737671372024992E-009   4.8369010065448805E-011   3.4051963840050978E-002   3.4610235100807627E-004   3.5492741738483615E-010   5.3529861190896924E-005   5.7378931447396669E-023   6.1093655728567658E-003  0.38220074829582928        7.4161593367699705        1.4847206033738409        3.6954700333079260        4.9183761354050546        7.2871433581457639E-018   3.1187136225608239E-018   8.8830459346041935E-028   8.3736669193497598E-005   1.4656128720996766E-004   1.6891180427615997E-003   2.1397959114424561E-004  -8.7654014805328502E-009   16.803083190072144       0.71255011122536926        8.6341215641838132E-005
  0.79432823472428127        8.2712554016113273        6.3597323166866481E-003  0.43149789567718116        3.3243704634955699E-009   6.7457787647808617E-011   4.2917787262707785E-002   3.8681236300377460E-004   5.0346272071654981E-010   6.7390045965027117E-005   1.4567093781739347E-022   6.8139347256554504E-003  0.48116223426832028        9.0517339640009595        2.2698664903442758        5.8271141010492160        6.5156461616580099        2.2816083311272970E-017   9.8410524940659634E-018   3.4705445310861071E-027   1.4739215092891204E-004   1.8065803625010824E-004   2.0938662132566864E-003   1.7915277333636613E-004  -8.8261599776066844E-009   22.738066116528739       0.89870935527469975        1.3841003742070604E-004
