  0.10000000000000001        8.6015304489135733        4.0657054429964271E-003   5.1057250046298568E-002   2.7602283672745041E-008   3.0668569973195640E-012   5.1993060103057943E-003   2.5242010438127522E-004   2.3409204932720964E-011   8.5445440226486645E-006   6.0146644719305368E-024   4.3266700914003512E-003   6.0574736808549412E-002  0.48917371460817288       0.26514886416612637        8.7879843265828775E-002  0.52587651243013267        1.2456835463486625E-019   4.9783943934106408E-020   1.3109002032795467E-027   8.0759552844801780E-004   7.0823714400062056E-003   8.1656202016707792E-003   0.0000000000000000        0.0000000000000000        1.4154337915568718       0.15101712941378398        1.9421818467612196E-003  0.18438313449254093     
  0.13182567385564070        8.5198967437744137        4.6723833782032417E-003   6.7993801006892909E-002   4.7966235052799924E-008   4.6727758104659962E-012   6.8973068550705410E-003   2.8946782906890832E-004   3.5680331466075030E-011   1.1263897953934476E-005   1.8155388664906989E-023   4.9731151052260841E-003   7.9853055001705697E-002  0.69011261749864561       0.40810128556830200       0.15365065874961636       0.74767527910499176        4.8980040753394992E-019   1.9844390031334334E-019   6.7165526178610833E-027   1.5992507066411382E-003   9.3130290024897189E-003   1.0772795886693848E-002   0.0000000000000000        0.0000000000000000        2.0822916148777382       0.20669327097450624        3.3750522993507464E-003  0.27168662255491632     
  0.17378008287493754        8.4306337203979478        5.3634798873537989E-003   9.0429167646761718E-002   8.3103488784858806E-008   7.0990753414711550E-012   9.1422110492862182E-003   3.3180308892108776E-004   5.4360348614460159E-011   1.4848702137888276E-005   5.4634217219893716E-023   5.7101316784127750E-003  0.10526682787930039       0.96163966778200416       0.62868926994960272       0.26817671619317457        1.0613814824713141        1.9175811333342838E-018   7.8682117417532309E-019   3.4117810823355508E-026   3.1509270703040364E-003   1.2213680208667328E-002   1.4179401624703943E-002   0.0000000000000000        0.0000000000000000        3.0586438749586380       0.28319064764312135        5.8474178888266596E-003  0.39861505729270164     
  0.22908676527677729        8.3325969810485816        6.1498802053053829E-003  0.12012935492999829        1.4353764572062099E-007   1.0755129448764980E-011   1.2109032323318685E-002   3.8015063887433397E-004   8.2794311457628917E-011   1.9574390635502860E-005   1.6389097651066096E-022   6.5496052348152194E-003  0.13876870517278814        1.3204724162887760       0.96964211782911669       0.46729560668048220        1.5041731874002475        7.4728492882411820E-018   3.1029339854489616E-018   1.7171893076699826E-025   6.1753370382134649E-003   1.5974436970243890E-002   1.8620103614725308E-002   0.0000000000000000        0.0000000000000000        4.4854601516625880       0.38838922761157341        1.0099751641952063E-002  0.58199764790025066     
  0.30199517204020160        8.2231162643432594        7.0430971770485745E-003  0.15942523956074742        2.4713140545697457E-007   1.6246794018278158E-011   1.6028645048066142E-002   4.3530454714373426E-004   1.2608141662201654E-010   2.5804055559249278E-005   4.9003258032817991E-022   7.5042057797515575E-003  0.18293278059581677        1.7771810129296384        1.4976791968161325       0.81291287807703361        2.1273228634380623        2.8971225781404346E-017   1.2167191865138354E-017   8.5536223405096870E-025   1.2032213138752664E-002   2.0829908550731503E-002   2.4390110475546893E-002   0.0000000000000000        0.0000000000000000        6.5660161967860393       0.53316221880845871        1.7388928218177006E-002  0.84449542352670071     
  0.39810717055349720        8.0989491100311284        8.0553142953810747E-003  0.21139249561322915        4.2411570495967366E-007   2.4465714496205288E-011   2.1205579401336955E-002   4.9813311892596174E-004   1.9200288455544735E-010   3.4016344361607305E-005   1.4603220797635255E-021   8.5874637586686436E-003  0.24115237066028308        2.3275397277644414        2.3173274010045390        1.4117212893825037        3.0010304787955691        1.1166575600198883E-016   4.7420552061025741E-017   4.2112324322209120E-024   2.3292478481087401E-002   2.7066495718100096E-002   3.1858110498511172E-002   0.0000000000000000        0.0000000000000000        9.5922531344525215       0.73250874894112261        2.9842089620735274E-002   1.2156861270011095     
  0.52480746024977254        7.9543735294342035        9.1981735917549146E-003  0.28009004733008258        7.2554584544005431E-007   3.6706133891865030E-011   2.8041527933711032E-002   5.6953737519587866E-004   2.9246544223755667E-010   4.4842235849827964E-005   4.3376172505751937E-021   9.8125532028006199E-003  0.31790073732243523        2.9281580805902543        3.5930085438039785        2.4468424378302713        4.2192002270508961        4.2749551342232267E-016   1.8358437619071525E-016   2.0451986518374928E-023   4.4753501044243166E-002   3.5015314845060291E-002   4.1468387345683720E-002   0.0000000000000000        0.0000000000000000        13.980564102804673        1.0070680210811103        5.1051644375284262E-002   1.7307303032340249     
  0.69183097091893642        7.7807111730575560        1.0481330030252450E-002  0.37087425393142071        1.2377382985838798E-006   5.4811597997572646E-011   3.7066336021638946E-002   6.5039364511376035E-004   4.4575726184745487E-010   5.9113519456425704E-005   1.2846579711651253E-020   1.1190837194822636E-002  0.41907478910502299        3.4648314597825385        5.5845288984953774        4.2308025882426685        5.9035128662538821        1.6235648981967559E-015   7.0543104333350483E-016   9.7723584181578168E-023   8.5226266322685637E-002   4.5030535783053889E-002   5.3731678998653699E-002   0.0000000000000000        0.0000000000000000        20.319808612578573        1.3851434794910857        8.7091085761298564E-002   2.4244091863412391     
  0.91201083935590965        7.5609868078231823        1.1906882184117316E-002  0.49081673456694302        2.1075188025833443E-006   8.1287581221347332E-011   4.8979004559900147E-002   7.4132850305698417E-004   6.8021352252096923E-010   7.7926702887023689E-005   3.7970780291496653E-020   1.2726137390061324E-002  0.55244816485162263        3.6948525318831353        8.7048625104223536        7.2907063674578811        8.1979264777964804        6.1032774840955588E-015   2.6863860769516610E-015   4.5720073615458574E-022  0.16043490678738700        5.7388385052621706E-002   6.9146159506593627E-002   0.0000000000000000        0.0000000000000000        29.428828621557976        1.9051814588915306       0.14829152575252291        3.3070647963297435     
   1.2022644346174127        7.2565770101547233        1.3452982245310762E-002  0.64926419275663749        3.5885174969889588E-006   1.1910445152137579E-010   6.4702136390839909E-002   8.4202773579039646E-004   1.0406561252132259E-009   1.0272725739430542E-004   1.1221770498366236E-019   1.4397737238495464E-002  0.72826851616357258        3.2028125676700312        13.616458804508333        12.490621784532376        11.224618853728808        2.2586324841317294E-014   1.0098364108967178E-014   2.0696573791319886E-021  0.29657391944219391        7.1941932297208494E-002   8.7892316345253893E-002   0.0000000000000000        0.0000000000000000        42.403153656251632        2.6181147841520178       0.25249916354996449        4.2835712980479705     
