  0.12589254117941673        1.2022644346174132E-002  -17.666496335201462       -261.24539881020422       -7571.0881947336038        1.6666666572715645     
  0.12589254117941673        1.4454397707459279E-002  -17.308270813701064       -256.68086920947229       -7442.6835602944802        1.6666666565106139     
  0.12589254117941673        1.7378008287493762E-002  -16.963259114508805       -252.18719908644260       -7314.3126460520871        1.6666666557094461     
  0.12589254117941673        2.0892961308540410E-002  -16.628292208249388       -247.72680290738771       -7185.6877672677183        1.6666666548710845     
  0.12589254117941673        2.5118864315095822E-002  -16.300060432213474       -243.25574546120768       -7056.3861505145451        1.6666666540001991     
  0.12589254117941673        3.0199517204020192E-002  -15.975725288472130       -238.73581159510087       -6926.0734452683364        1.6666666531035317     
  0.12589254117941673        3.6307805477010173E-002  -15.653542125327020       -234.14602883758295       -6794.7057484830912        1.6666666521904077     
  0.12589254117941673        4.3651583224016653E-002  -15.333152126392033       -229.48816500118011       -6662.6273024742295        1.6666666512733401     
  0.12589254117941673        5.2480746024977334E-002  -15.015444069575008       -224.78464713748883       -6530.5384082243627        1.6666666503687098     
  0.12589254117941673        6.3095734448019428E-002  -14.702127056611522       -220.07139923554445       -6399.3705874032757        1.6666666494974951     
  0.12589254117941673        7.5857757502918510E-002  -14.395241196759132       -215.38962245168145       -6270.1341808791885        1.6666666486859556     
  0.12589254117941673        9.1201083935591148E-002  -14.096773414832592       -210.77947613512958       -6143.7918762131658        1.6666666479661196     
  0.12589254117941673       0.10964781961431870       -13.808435765623697       -206.27660345933361       -6021.1813109274390        1.6666666473758049     
  0.12589254117941673       0.13182567385564095       -13.531582452388180       -201.91096565191575       -5902.9835396701919        1.6666666469577780     
  0.12589254117941673       0.15848931924611162       -13.267212108147016       -197.70695805812491       -5789.7221079402534        1.6666666467575628     
  0.12589254117941673       0.19054607179632502       -13.016007711973861       -193.68397200127941       -5681.7771580848839        1.6666666468194284     
  0.12589254117941673       0.22908676527677765       -12.778384595021706       -189.85696254112767       -5579.4039035080705        1.6666666471803435     
  0.12589254117941673       0.27542287033381702       -12.554532872362781       -186.23688830075977       -5482.7499753862685        1.6666666478623589     
  0.12589254117941673       0.33113112148259155       -12.344449653406565       -182.83102982489234       -5391.8693643513925        1.6666666488648585     
  0.12589254117941673       0.39810717055349781       -12.147960071589893       -179.64322208123019       -5306.7321375744004        1.6666666501590968     
  0.12589254117941673       0.47863009232263909       -11.964726792044480       -176.67400641381130       -5227.2294547076035        1.6666666516876487     
  0.12589254117941673       0.57543993733715781       -11.794247303933338       -173.92067594985630       -5153.1733793394096        1.6666666533702981     
  0.12589254117941673       0.69183097091893764       -11.635837727199540       -171.37717256029148       -5084.2908183698164        1.6666666551155256     
  0.12589254117941673       0.83176377110267230       -11.488601559531917       -169.03378286878797       -5020.2107992920419        1.6666666568343758     
  0.12589254117941673        1.0000000000000016       -11.351381251796642       -166.87658547148337       -4960.4441668068930        1.6666666584525527     
  0.12589254117941673        1.2022644346174147       -11.222689409640747       -164.88657340478551       -4904.3542533503232        1.6666666599176587     
  0.12589254117941673        1.4454397707459299       -11.100616616850431       -163.03841880512192       -4851.1172198885133        1.6666666612007528     
  0.12589254117941673        1.7378008287493782       -10.982709436362661       -161.29874214691125       -4799.6692584786379        1.6666666622934432     
  0.12589254117941673        2.0892961308540432       -10.865805599203593       -159.62367665406364       -4748.6349445279393        1.6666666632026217     
  0.12589254117941673        2.5118864315095846       -10.745724337442422       -157.95378761847834       -4696.1917403029784        1.6666666639447993     
  0.12589254117941673        3.0199517204020214       -10.616189562717496       -156.19447125651735       -4639.5976053856448        1.6666666645412593     
  0.12589254117941673        3.6307805477010193       -10.465086057305665       -154.14553428803828       -4573.5515829844016        1.6666666650145514     
  0.12589254117941673        4.3651583224016663       -10.266308470146809       -151.34666013624809       -4486.6328932427823        1.6666666653863742     
  0.12589254117941673        5.2480746024977334       -9.9705718207486935       -146.89939793417182       -4357.2933485456606        1.6666666656766427     
  0.12589254117941673        6.3095734448019414       -9.4797211862708615       -138.83586651868018       -4142.5656627484586        1.6666666659033755     
  0.12589254117941673        7.5857757502918473       -8.1161959958531380       -111.23533676512749       -3545.1947275463062        1.6666666660817744     
  0.12589254117941673        9.1201083935591090        1.5961600204506172        113.90940738904106        711.69124303756109        1.6666666662241774     
  0.12589254117941673        10.964781961431862        82.794322477655413        2063.9604991746555        36284.186497300565        1.6666666663353711     
  0.12589254117941673        13.182567385564088        1167.4144090858777        32330.190142061605        511573.72281729197        1.6666666663787584     
  0.12589254117941673        15.848931924611158        7566.9823235460299        212735.79073803526        3309322.2955929716        1.6666666665308514     
  0.12589254117941673        19.054607179632502        8223.7305745920112        231136.48111894357        3593367.5176697746        1.6666666666565790     
  0.12589254117941673        22.908676527677770        5149.5742987556241        144928.42769916091        2250019.9445856120        1.6666666666660495     
  0.12589254117941673        27.542287033381719        3055.0158226557010        86434.493608946446        1334869.1002112401        1.6666666666666154     
  0.12589254117941673        33.113112148259177        1764.9269909039499        50546.290313456338        771218.14622265124        1.6666666666666612     
  0.12589254117941673        39.810717055349812        1057.8332935259157        30626.331186879190        462255.94318304840        1.6666666666666659     
  0.12589254117941673        47.863009232263948        627.34961641951679        18429.307337262817        274147.35508950154        1.6666666666666665     
  0.12589254117941673        57.543993733715844        357.33668804591485        10759.340716251989        156155.12387184909        1.6666666666666665     
  0.12589254117941673        69.183097091893842        183.17198694772313        5839.0593723407219        80045.017904988403        1.6666666666666665     
  0.12589254117941673        83.176377110267339        68.457655619131089        2669.4336262863808        29913.612108689282        1.6666666666666667     
