   10000.0000       5.4599999075091098E-022
   10471.2852       5.5542572212937502E-022
   10964.7822       5.6622520873606326E-022
   11481.5361       5.7663074158289367E-022
   12022.6445       5.8674849121398549E-022
   12589.2539       5.9778506362760204E-022
   13182.5674       6.0901373001293108E-022
   13803.8428       6.2049992661754531E-022
   14454.3975       6.3207537625814778E-022
   15135.6123       6.4423279114657298E-022
   15848.9316       6.5667012687151618E-022
   16595.8691       6.6880788348775548E-022
   17378.0078       6.8132458206548175E-022
   18197.0078       6.9384566986402483E-022
   19054.6074       7.0616451953446990E-022
   19952.6230       7.1878933809182212E-022
   20892.9609       7.3289442499355258E-022
   21877.6172       7.4633112719067702E-022
   22908.6758       7.6039102997136602E-022
   23988.3301       7.7410414059431552E-022
   25118.8652       7.8807834041249733E-022
   26302.6797       8.0210784012627896E-022
   27542.2871       8.1679921441682044E-022
   28840.3145       8.3176336459970425E-022
   30199.5176       8.4624486760240723E-022
   31622.7773       8.6136701650353076E-022
   33113.1133       1.4744358042386972E-021
   34673.6836       9.7307705817056416E-021
   36307.8047       1.3112406442468039E-020
   38018.9414       1.6777715295695162E-020
   39810.7188       2.0633044657721089E-020
   41686.9375       2.4649366640110538E-020
   43651.5820       2.9133357402703007E-020
   45708.8203       3.4270836125846155E-020
   47863.0078       4.0005901415438507E-020
   50118.7227       4.6376117690746037E-020
   52480.7461       5.3677412574529006E-020
   54954.0859       6.2305156365311946E-020
   57543.9922       7.2128935495477130E-020
   60255.9570       8.3906209890367369E-020
   63095.7344       9.7563448773954879E-020
   66069.3438       1.1356398460445799E-019
   69183.0938       1.3220802006283521E-019
   72443.5938       1.5384687604493509E-019
   75857.7578       1.7843318559277163E-019
   79432.8203       2.0610944166416416E-019
   83176.3750       2.3843140716938710E-019
   87096.3594       2.7494265665398138E-019
   91201.0859       3.1509758625999271E-019
   95499.2578       3.5961726837415461E-019
   100000.000       4.0499999684105943E-019
   104712.852       4.5809678246542133E-019
   109647.820       5.2148079750095207E-019
   114815.359       5.8678431729240105E-019
   120226.445       6.5320163438553193E-019
   125892.539       7.2316974821391180E-019
   131825.672       7.9290807781823399E-019
   138038.422       8.6746655287352099E-019
   144543.984       9.4646266343510547E-019
   151356.125       1.0219173889571278E-018
   158489.312       1.1017547424520944E-018
   165958.688       1.1795868631488453E-018
   173780.078       1.2524895613644209E-018
   181970.078       1.3177905216836826E-018
   190546.078       1.3752764669329217E-018
   199526.234       1.4276311503439323E-018
   208929.609       1.4733804327963158E-018
   218776.156       1.5091860335212002E-018
   229086.766       1.5375093523870275E-018
   239883.297       1.5482360650483524E-018
   251188.641       1.5499999831233026E-018
   263026.812       1.5442665495103973E-018
   275422.875       1.5308244604094419E-018
   288403.156       1.5091936982887309E-018
   301995.188       1.4793461976911014E-018
   316227.781       1.4405065634597696E-018
   331131.125       1.3980038798332458E-018
   346736.844       1.3704643948277142E-018
   363078.062       1.3530757369185563E-018
   380189.406       1.3350638083406263E-018
   398107.156       1.3300000288789789E-018
   416869.375       1.3243479493775847E-018
   436515.844       1.3154279327801590E-018
   457088.188       1.2924170016939379E-018
   478630.094       1.2361316516212563E-018
   501187.219       1.1506744054068198E-018
   524807.438       1.0407046160158538E-018
   549540.875       9.1350403867075560E-019
   575439.938       7.8885686064319005E-019
   602559.562       6.7375381923819009E-019
   630957.375       5.7695250950657131E-019
   660693.438       4.9396215357621958E-019
   691831.000       4.2553675123077606E-019
   724435.938       3.7052246303850282E-019
   758577.562       3.2594355057869014E-019
   794328.250       2.8971140454534954E-019
   831763.750       2.5991768829076622E-019
   870963.562       2.3586327880707506E-019
   912010.812       2.1582092295897034E-019
   954992.562       1.9914559127564778E-019
   1000000.00       1.8549019272625128E-019
   1047128.56       1.7294657001477310E-019
   1096478.25       1.6258695925675678E-019
   1148153.62       1.5427695811474791E-019
   1202264.38       1.4636474535519115E-019
   1258925.38       1.3910745932147344E-019
   1318256.75       1.3317433022590184E-019
   1380384.25       1.2782420720531597E-019
   1445439.75       1.2145602181775230E-019
   1513561.25       1.1598290689598641E-019
   1584893.25       1.1063300920146788E-019
   1659586.88       1.0503098750424512E-019
   1737800.88       9.9185937497283535E-020
   1819700.88       9.3339743174986424E-020
   1905460.75       8.7695050332412389E-020
   1995262.38       8.1857946343473392E-020
   2089296.12       7.5745754306637831E-020
   2187761.50       7.0100933459033836E-020
   2290867.75       6.5008057471431369E-020
   2398833.00       5.9986822113722430E-020
   2511886.50       5.5445730531237009E-020
   2630268.00       5.1352879985930315E-020
   2754228.75       4.7744280724652529E-020
   2884031.50       4.4748723387500788E-020
   3019951.75       4.2288163711094361E-020
   3162277.75       4.0370000628583916E-020
   3311311.25       3.8791998913955098E-020
   3467368.50       3.7486377484800075E-020
   3630780.50       3.6336764265389599E-020
   3801894.00       3.5101832570272177E-020
   3981071.75       3.3655889954178365E-020
   4168693.75       3.2002784690904596E-020
   4365158.50       3.0011763844997690E-020
   4570882.00       2.7564342831013063E-020
   4786301.00       2.4949866808228990E-020
   5011872.50       2.2178933671163108E-020
   5248074.50       1.9521661255490261E-020
   5495408.50       1.7144077855941631E-020
   5754399.50       1.4973288287522961E-020
   6025596.00       1.3326738943599616E-020
   6309573.50       1.1902132123522487E-020
   6606934.50       1.0811239823577608E-020
   6918309.50       9.9546349260303362E-021
   7244359.50       9.2940209642142794E-021
   7585776.00       8.8257927938127177E-021
   7943282.50       8.4881860433825230E-021
   8317637.50       8.2813059735283558E-021
   8709636.00       8.1900840635109668E-021
   9120108.00       8.2000273678051164E-021
   9549926.00       8.3099812906472661E-021
   10000000.0       8.4999997302569416E-021
   10471285.0       8.7733453261432641E-021
   10964782.0       9.1246427731933204E-021
   11481536.0       9.5833820958763672E-021
   12022644.0       1.0122643678763182E-020
   12589254.0       1.0689253660782109E-020
   13182567.0       1.1379661138872388E-020
   13803843.0       1.2104391620308232E-020
   14454398.0       1.2847883776019839E-020
   15135612.0       1.3750873849337476E-020
   15848932.0       1.4755048031756244E-020
   16595869.0       1.5595352130089635E-020
   17378008.0       1.6572509474080054E-020
   18197008.0       1.7695885438430305E-020
   19054608.0       1.8744520294041313E-020
   19952624.0       1.9842095370321451E-020
   20892962.0       2.0991397333848954E-020
   21877616.0       2.2075376899449427E-020
   22908676.0       2.3208675263484792E-020
   23988330.0       2.4288329229222540E-020
   25118864.0       2.5314147222065771E-020
   26302680.0       2.6202010784080040E-020
   27542288.0       2.7122771163844838E-020
   28840316.0       2.7817277402947495E-020
   30199518.0       2.8399792527318825E-020
   31622776.0       2.8906074298267992E-020
   33113112.0       2.9302459172449189E-020
   34673684.0       2.9595064837388421E-020
   36307804.0       2.9699541606847694E-020
   38018940.0       2.9623147948813739E-020
   39810716.0       3.1801690999901834E-020
   41686940.0       3.2097938480607654E-020
   43651584.0       3.2295158990717159E-020
   45708820.0       3.4001602557340507E-020
   47863008.0       3.4393273090365598E-020
   50118724.0       3.4196098094075597E-020
   52480748.0       3.3704011366381589E-020
   54954088.0       3.3111019444826251E-020
   57543992.0       3.2287431448105246E-020
   60255960.0       3.1512583472694640E-020
   63095736.0       3.0601369602770374E-020
   66069344.0       2.9709197456272151E-020
   69183096.0       2.8804906707604174E-020
   72443600.0       2.7890035016225752E-020
   75857760.0       2.7109655612419262E-020
   79432824.0       2.6192226665172102E-020
   83176376.0       2.5305594364878749E-020
   87096360.0       2.4500745889148276E-020
   91201080.0       2.3699798317666703E-020
   95499256.0       2.2900137691880724E-020
   100000000.       2.2199999295494600E-020
