  0.1000E+01  0.1000E+01  0.0000E+00
  0.2000E+01  0.1000E+01  0.0000E+00
  0.3000E+01  0.1000E+01  0.0000E+00
  0.4000E+01  0.1000E+01  0.0000E+00
  0.5000E+01  0.1000E+01  0.0000E+00
  0.6000E+01  0.1000E+01  0.0000E+00
  0.7000E+01  0.1000E+01  0.0000E+00
  0.8000E+01  0.1000E+01  0.0000E+00
  0.9000E+01  0.1000E+01  0.0000E+00
  0.1000E+02  0.1000E+01  0.0000E+00
  0.1100E+02  0.1000E+01  0.0000E+00
  0.1200E+02  0.1000E+01  0.0000E+00
  0.1300E+02  0.1000E+01  0.0000E+00
  0.1400E+02  0.1000E+01  0.0000E+00
  0.1500E+02  0.1000E+01  0.0000E+00
  0.1600E+02  0.1000E+01  0.0000E+00
  0.1700E+02  0.1000E+01  0.0000E+00
  0.1800E+02  0.1000E+01  0.0000E+00
  0.1900E+02  0.1000E+01  0.0000E+00
  0.2000E+02  0.1000E+01  0.0000E+00
  0.2100E+02  0.1000E+01  0.0000E+00
  0.2200E+02  0.1000E+01  0.0000E+00
  0.2300E+02  0.1000E+01  0.0000E+00
  0.2400E+02  0.1000E+01  0.0000E+00
  0.2500E+02  0.1000E+01  0.0000E+00
  0.2600E+02  0.1000E+01  0.0000E+00
  0.2700E+02  0.1000E+01  0.0000E+00
  0.2800E+02  0.1000E+01  0.0000E+00
  0.2900E+02  0.1000E+01  0.0000E+00
  0.3000E+02  0.1000E+01  0.0000E+00
  0.3100E+02  0.1000E+01  0.0000E+00
  0.3200E+02  0.1000E+01  0.0000E+00
  0.3300E+02  0.1000E+01  0.0000E+00
  0.3400E+02  0.1000E+01  0.0000E+00
  0.3500E+02  0.1000E+01  0.0000E+00
  0.3600E+02  0.1000E+01  0.0000E+00
  0.3700E+02  0.1000E+01  0.0000E+00
  0.3800E+02  0.1000E+01  0.0000E+00
  0.3900E+02  0.1000E+01  0.0000E+00
  0.4000E+02  0.1000E+01  0.0000E+00
  0.4100E+02  0.1000E+01  0.0000E+00
  0.4200E+02  0.1000E+01  0.0000E+00
  0.4300E+02  0.1000E+01  0.0000E+00
  0.4400E+02  0.1000E+01  0.0000E+00
  0.4500E+02  0.1000E+01  0.0000E+00
  0.4600E+02  0.1000E+01  0.0000E+00
  0.4700E+02  0.1000E+01  0.0000E+00
  0.4800E+02  0.1000E+01  0.0000E+00
  0.4900E+02  0.1000E+01  0.0000E+00
  0.5000E+02  0.1000E+01  0.0000E+00
  0.5100E+02  0.1000E+01  0.0000E+00
  0.5200E+02  0.1000E+01  0.0000E+00
  0.5300E+02  0.1000E+01  0.0000E+00
  0.5400E+02  0.1000E+01  0.0000E+00
  0.5500E+02  0.1000E+01  0.0000E+00
  0.5600E+02  0.1000E+01  0.0000E+00
  0.5700E+02  0.1000E+01  0.0000E+00
  0.5800E+02  0.1000E+01  0.0000E+00
  0.5900E+02  0.1000E+01  0.0000E+00
  0.6000E+02  0.1000E+01  0.0000E+00
  0.6100E+02  0.1000E+01  0.0000E+00
  0.6200E+02  0.1000E+01  0.0000E+00
  0.6300E+02  0.1000E+01  0.0000E+00
  0.6400E+02  0.1000E+01  0.0000E+00
  0.6500E+02  0.1000E+01  0.0000E+00
  0.6600E+02  0.1000E+01  0.0000E+00
  0.6700E+02  0.1000E+01  0.0000E+00
  0.6800E+02  0.1000E+01  0.0000E+00
  0.6900E+02  0.1000E+01  0.0000E+00
  0.7000E+02  0.1000E+01  0.0000E+00
  0.7100E+02  0.1000E+01  0.0000E+00
  0.7200E+02  0.1000E+01  0.0000E+00
  0.7300E+02  0.1000E+01  0.0000E+00
  0.7400E+02  0.1000E+01  0.0000E+00
  0.7500E+02  0.1000E+01  0.0000E+00
  0.7600E+02  0.1000E+01  0.0000E+00
  0.7700E+02  0.1000E+01  0.0000E+00
  0.7800E+02  0.1000E+01  0.0000E+00
  0.7900E+02  0.1000E+01  0.0000E+00
  0.8000E+02  0.1000E+01  0.0000E+00
  0.8100E+02  0.1000E+01  0.0000E+00
  0.8200E+02  0.1000E+01  0.0000E+00
  0.8300E+02  0.1000E+01  0.0000E+00
  0.8400E+02  0.1000E+01  0.0000E+00
  0.8500E+02  0.1000E+01  0.0000E+00
  0.8600E+02  0.1000E+01  0.0000E+00
  0.8700E+02  0.1000E+01  0.0000E+00
  0.8800E+02  0.1000E+01  0.0000E+00
  0.8900E+02  0.1000E+01  0.0000E+00
  0.9000E+02  0.1000E+01  0.0000E+00
  0.9100E+02  0.1000E+01  0.0000E+00
  0.9200E+02  0.1000E+01  0.0000E+00
  0.9300E+02  0.1000E+01  0.0000E+00
  0.9400E+02  0.1000E+01  0.0000E+00
  0.9500E+02  0.1000E+01  0.0000E+00
  0.9600E+02  0.1000E+01  0.0000E+00
  0.9700E+02  0.1000E+01  0.0000E+00
  0.9800E+02  0.1000E+01  0.0000E+00
  0.9900E+02  0.1000E+01  0.0000E+00
  0.1000E+03  0.1000E+01  0.0000E+00

  0.1000E+01  0.2000E+01  0.6279E-01
  0.2000E+01  0.2000E+01  0.3827E-01
  0.3000E+01  0.2000E+01  0.2581E-01
  0.4000E+01  0.2000E+01  0.1770E-01
  0.5000E+01  0.2000E+01  0.1191E-01
  0.6000E+01  0.2000E+01  0.7782E-02
  0.7000E+01  0.2000E+01  0.4936E-02
  0.8000E+01  0.2000E+01  0.3049E-02
  0.9000E+01  0.2000E+01  0.1841E-02
  0.1000E+02  0.2000E+01  0.1090E-02
  0.1100E+02  0.2000E+01  0.6346E-03
  0.1200E+02  0.2000E+01  0.3642E-03
  0.1300E+02  0.2000E+01  0.2065E-03
  0.1400E+02  0.2000E+01  0.1158E-03
  0.1500E+02  0.2000E+01  0.6429E-04
  0.1600E+02  0.2000E+01  0.3541E-04
  0.1700E+02  0.2000E+01  0.1936E-04
  0.1800E+02  0.2000E+01  0.1051E-04
  0.1900E+02  0.2000E+01  0.5675E-05
  0.2000E+02  0.2000E+01  0.3047E-05
  0.2100E+02  0.2000E+01  0.1628E-05
  0.2200E+02  0.2000E+01  0.8659E-06
  0.2300E+02  0.2000E+01  0.4587E-06
  0.2400E+02  0.2000E+01  0.2421E-06
  0.2500E+02  0.2000E+01  0.1273E-06
  0.2600E+02  0.2000E+01  0.6676E-07
  0.2700E+02  0.2000E+01  0.3490E-07
  0.2800E+02  0.2000E+01  0.1819E-07
  0.2900E+02  0.2000E+01  0.9461E-08
  0.3000E+02  0.2000E+01  0.4908E-08
  0.3100E+02  0.2000E+01  0.2541E-08
  0.3200E+02  0.2000E+01  0.1312E-08
  0.3300E+02  0.2000E+01  0.6765E-09
  0.3400E+02  0.2000E+01  0.3481E-09
  0.3500E+02  0.2000E+01  0.1788E-09
  0.3600E+02  0.2000E+01  0.9172E-10
  0.3700E+02  0.2000E+01  0.4696E-10
  0.3800E+02  0.2000E+01  0.2401E-10
  0.3900E+02  0.2000E+01  0.1226E-10
  0.4000E+02  0.2000E+01  0.6252E-11
  0.4100E+02  0.2000E+01  0.3184E-11
  0.4200E+02  0.2000E+01  0.1620E-11
  0.4300E+02  0.2000E+01  0.8230E-12
  0.4400E+02  0.2000E+01  0.4177E-12
  0.4500E+02  0.2000E+01  0.2118E-12
  0.4600E+02  0.2000E+01  0.1073E-12
  0.4700E+02  0.2000E+01  0.5428E-13
  0.4800E+02  0.2000E+01  0.2744E-13
  0.4900E+02  0.2000E+01  0.1386E-13
  0.5000E+02  0.2000E+01  0.6996E-14
  0.5100E+02  0.2000E+01  0.3528E-14
  0.5200E+02  0.2000E+01  0.1778E-14
  0.5300E+02  0.2000E+01  0.8952E-15
  0.5400E+02  0.2000E+01  0.4504E-15
  0.5500E+02  0.2000E+01  0.2265E-15
  0.5600E+02  0.2000E+01  0.1138E-15
  0.5700E+02  0.2000E+01  0.5715E-16
  0.5800E+02  0.2000E+01  0.2868E-16
  0.5900E+02  0.2000E+01  0.1439E-16
  0.6000E+02  0.2000E+01  0.7211E-17
  0.6100E+02  0.2000E+01  0.3613E-17
  0.6200E+02  0.2000E+01  0.1809E-17
  0.6300E+02  0.2000E+01  0.9053E-18
  0.6400E+02  0.2000E+01  0.4528E-18
  0.6500E+02  0.2000E+01  0.2264E-18
  0.6600E+02  0.2000E+01  0.1131E-18
  0.6700E+02  0.2000E+01  0.5651E-19
  0.6800E+02  0.2000E+01  0.2821E-19
  0.6900E+02  0.2000E+01  0.1408E-19
  0.7000E+02  0.2000E+01  0.7023E-20
  0.7100E+02  0.2000E+01  0.3502E-20
  0.7200E+02  0.2000E+01  0.1745E-20
  0.7300E+02  0.2000E+01  0.8696E-21
  0.7400E+02  0.2000E+01  0.4331E-21
  0.7500E+02  0.2000E+01  0.2156E-21
  0.7600E+02  0.2000E+01  0.1073E-21
  0.7700E+02  0.2000E+01  0.5339E-22
  0.7800E+02  0.2000E+01  0.2655E-22
  0.7900E+02  0.2000E+01  0.1320E-22
  0.8000E+02  0.2000E+01  0.6561E-23
  0.8100E+02  0.2000E+01  0.3260E-23
  0.8200E+02  0.2000E+01  0.1619E-23
  0.8300E+02  0.2000E+01  0.8041E-24
  0.8400E+02  0.2000E+01  0.3992E-24
  0.8500E+02  0.2000E+01  0.1981E-24
  0.8600E+02  0.2000E+01  0.9828E-25
  0.8700E+02  0.2000E+01  0.4875E-25
  0.8800E+02  0.2000E+01  0.2417E-25
  0.8900E+02  0.2000E+01  0.1198E-25
  0.9000E+02  0.2000E+01  0.5939E-26
  0.9100E+02  0.2000E+01  0.2943E-26
  0.9200E+02  0.2000E+01  0.1458E-26
  0.9300E+02  0.2000E+01  0.7220E-27
  0.9400E+02  0.2000E+01  0.3575E-27
  0.9500E+02  0.2000E+01  0.1770E-27
  0.9600E+02  0.2000E+01  0.8758E-28
  0.9700E+02  0.2000E+01  0.4334E-28
  0.9800E+02  0.2000E+01  0.2144E-28
  0.9900E+02  0.2000E+01  0.1060E-28
  0.1000E+03  0.2000E+01  0.0000E+00

  0.1000E+01  0.3000E+01  0.9411E-01
  0.2000E+01  0.3000E+01  0.6876E-01
  0.3000E+01  0.3000E+01  0.5158E-01
  0.4000E+01  0.3000E+01  0.3888E-01
  0.5000E+01  0.3000E+01  0.2880E-01
  0.6000E+01  0.3000E+01  0.2073E-01
  0.7000E+01  0.3000E+01  0.1446E-01
  0.8000E+01  0.3000E+01  0.9782E-02
  0.9000E+01  0.3000E+01  0.6438E-02
  0.1000E+02  0.3000E+01  0.4134E-02
  0.1100E+02  0.3000E+01  0.2598E-02
  0.1200E+02  0.3000E+01  0.1602E-02
  0.1300E+02  0.3000E+01  0.9717E-03
  0.1400E+02  0.3000E+01  0.5808E-03
  0.1500E+02  0.3000E+01  0.3426E-03
  0.1600E+02  0.3000E+01  0.1998E-03
  0.1700E+02  0.3000E+01  0.1153E-03
  0.1800E+02  0.3000E+01  0.6595E-04
  0.1900E+02  0.3000E+01  0.3740E-04
  0.2000E+02  0.3000E+01  0.2105E-04
  0.2100E+02  0.3000E+01  0.1176E-04
  0.2200E+02  0.3000E+01  0.6533E-05
  0.2300E+02  0.3000E+01  0.3607E-05
  0.2400E+02  0.3000E+01  0.1981E-05
  0.2500E+02  0.3000E+01  0.1083E-05
  0.2600E+02  0.3000E+01  0.5890E-06
  0.2700E+02  0.3000E+01  0.3191E-06
  0.2800E+02  0.3000E+01  0.1722E-06
  0.2900E+02  0.3000E+01  0.9257E-07
  0.3000E+02  0.3000E+01  0.4960E-07
  0.3100E+02  0.3000E+01  0.2649E-07
  0.3200E+02  0.3000E+01  0.1410E-07
  0.3300E+02  0.3000E+01  0.7488E-08
  0.3400E+02  0.3000E+01  0.3965E-08
  0.3500E+02  0.3000E+01  0.2094E-08
  0.3600E+02  0.3000E+01  0.1104E-08
  0.3700E+02  0.3000E+01  0.5802E-09
  0.3800E+02  0.3000E+01  0.3044E-09
  0.3900E+02  0.3000E+01  0.1594E-09
  0.4000E+02  0.3000E+01  0.8328E-10
  0.4100E+02  0.3000E+01  0.4344E-10
  0.4200E+02  0.3000E+01  0.2262E-10
  0.4300E+02  0.3000E+01  0.1176E-10
  0.4400E+02  0.3000E+01  0.6102E-11
  0.4500E+02  0.3000E+01  0.3162E-11
  0.4600E+02  0.3000E+01  0.1636E-11
  0.4700E+02  0.3000E+01  0.8454E-12
  0.4800E+02  0.3000E+01  0.4362E-12
  0.4900E+02  0.3000E+01  0.2248E-12
  0.5000E+02  0.3000E+01  0.1157E-12
  0.5100E+02  0.3000E+01  0.5950E-13
  0.5200E+02  0.3000E+01  0.3055E-13
  0.5300E+02  0.3000E+01  0.1567E-13
  0.5400E+02  0.3000E+01  0.8032E-14
  0.5500E+02  0.3000E+01  0.4112E-14
  0.5600E+02  0.3000E+01  0.2103E-14
  0.5700E+02  0.3000E+01  0.1074E-14
  0.5800E+02  0.3000E+01  0.5484E-15
  0.5900E+02  0.3000E+01  0.2797E-15
  0.6000E+02  0.3000E+01  0.1425E-15
  0.6100E+02  0.3000E+01  0.7258E-16
  0.6200E+02  0.3000E+01  0.3692E-16
  0.6300E+02  0.3000E+01  0.1877E-16
  0.6400E+02  0.3000E+01  0.9535E-17
  0.6500E+02  0.3000E+01  0.4840E-17
  0.6600E+02  0.3000E+01  0.2455E-17
  0.6700E+02  0.3000E+01  0.1245E-17
  0.6800E+02  0.3000E+01  0.6305E-18
  0.6900E+02  0.3000E+01  0.3192E-18
  0.7000E+02  0.3000E+01  0.1615E-18
  0.7100E+02  0.3000E+01  0.8165E-19
  0.7200E+02  0.3000E+01  0.4126E-19
  0.7300E+02  0.3000E+01  0.2084E-19
  0.7400E+02  0.3000E+01  0.1052E-19
  0.7500E+02  0.3000E+01  0.5306E-20
  0.7600E+02  0.3000E+01  0.2675E-20
  0.7700E+02  0.3000E+01  0.1348E-20
  0.7800E+02  0.3000E+01  0.6791E-21
  0.7900E+02  0.3000E+01  0.3419E-21
  0.8000E+02  0.3000E+01  0.1720E-21
  0.8100E+02  0.3000E+01  0.8654E-22
  0.8200E+02  0.3000E+01  0.4351E-22
  0.8300E+02  0.3000E+01  0.2186E-22
  0.8400E+02  0.3000E+01  0.1098E-22
  0.8500E+02  0.3000E+01  0.5514E-23
  0.8600E+02  0.3000E+01  0.2767E-23
  0.8700E+02  0.3000E+01  0.1388E-23
  0.8800E+02  0.3000E+01  0.6963E-24
  0.8900E+02  0.3000E+01  0.3490E-24
  0.9000E+02  0.3000E+01  0.1749E-24
  0.9100E+02  0.3000E+01  0.8761E-25
  0.9200E+02  0.3000E+01  0.4387E-25
  0.9300E+02  0.3000E+01  0.2196E-25
  0.9400E+02  0.3000E+01  0.1099E-25
  0.9500E+02  0.3000E+01  0.5497E-26
  0.9600E+02  0.3000E+01  0.2749E-26
  0.9700E+02  0.3000E+01  0.1374E-26
  0.9800E+02  0.3000E+01  0.6867E-27
  0.9900E+02  0.3000E+01  0.3430E-27
  0.1000E+03  0.3000E+01  0.0000E+00

