  0.2050781250E+000  0.1000000000E+001  0.4889000000E+002 -0.7682395410E-016  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.2246093750E+000  0.1000000000E+001  0.4889000000E+002  0.1211130672E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.2441406250E+000  0.1000000000E+001  0.4889000000E+002  0.2393649869E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.2636718750E+000  0.1000000000E+001  0.4889000000E+002  0.2624698825E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.2832031250E+000  0.1000000000E+001  0.4889000000E+002  0.1222314660E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.3027343750E+000  0.1000000000E+001  0.4889000000E+002 -0.1425082421E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.3222656250E+000  0.1000000000E+001  0.4889000000E+002 -0.3562110345E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.3417968750E+000  0.1000000000E+001  0.4889000000E+002 -0.3388831084E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.3613281250E+000  0.1000000000E+001  0.4889000000E+002 -0.7074575053E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.3808593750E+000  0.1000000000E+001  0.4889000000E+002  0.2983812665E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.4003906250E+000  0.1000000000E+001  0.4889000000E+002  0.5406589120E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.4199218750E+000  0.1000000000E+001  0.4889000000E+002  0.4987759192E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.4394531250E+000  0.1000000000E+001  0.4889000000E+002  0.2252074700E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.4589843750E+000  0.1000000000E+001  0.4889000000E+002 -0.1032614967E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.4785156250E+000  0.1000000000E+001  0.4889000000E+002 -0.3408217638E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.4980468750E+000  0.1000000000E+001  0.4889000000E+002 -0.3708256605E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.5175781250E+000  0.1000000000E+001  0.4889000000E+002 -0.1501571768E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.5371093750E+000  0.1000000000E+001  0.4889000000E+002  0.1643368791E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.5566406250E+000  0.1000000000E+001  0.4889000000E+002  0.3359607820E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.5761718750E+000  0.1000000000E+001  0.4889000000E+002  0.3006887002E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.5957031250E+000  0.1000000000E+001  0.4889000000E+002  0.1933012904E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.6152343750E+000  0.1000000000E+001  0.4889000000E+002  0.1167371774E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.6347656250E+000  0.1000000000E+001  0.4889000000E+002  0.3275926113E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.6542968750E+000  0.1000000000E+001  0.4889000000E+002 -0.8568882683E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.6738281250E+000  0.1000000000E+001  0.4889000000E+002 -0.1468478228E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.6933593750E+000  0.1000000000E+001  0.4889000000E+002 -0.1263647391E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.7128906250E+000  0.1000000000E+001  0.4889000000E+002  0.2879197681E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.7324218750E+000  0.1000000000E+001  0.4889000000E+002  0.4708504404E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.7519531250E+000  0.1000000000E+001  0.4889000000E+002  0.2272121762E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.7714843750E+000  0.1000000000E+001  0.4889000000E+002 -0.3883331241E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.7910156250E+000  0.1000000000E+001  0.4889000000E+002 -0.8845122427E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.8105468750E+000  0.1000000000E+001  0.4889000000E+002 -0.7653174950E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.8300781250E+000  0.1000000000E+001  0.4889000000E+002  0.4044853196E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.8496093750E+000  0.1000000000E+001  0.4889000000E+002  0.1050440043E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.8691406250E+000  0.1000000000E+001  0.4889000000E+002  0.1544908336E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.8886718750E+000  0.1000000000E+001  0.4889000000E+002  0.1146921460E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.9082031250E+000  0.1000000000E+001  0.4889000000E+002  0.5607450663E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.9277343750E+000  0.1000000000E+001  0.4889000000E+002 -0.1105577536E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.9472656250E+000  0.1000000000E+001  0.4889000000E+002 -0.1633345962E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.9667968750E+000  0.1000000000E+001  0.4889000000E+002 -0.1200900767E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.9863281250E+000  0.1000000000E+001  0.4889000000E+002 -0.1385550238E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1005859375E+001  0.1000000000E+001  0.4889000000E+002  0.7998954294E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1025390625E+001  0.1000000000E+001  0.4889000000E+002  0.9178433048E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1044921875E+001  0.1000000000E+001  0.4889000000E+002  0.1197038542E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1064453125E+001  0.1000000000E+001  0.4889000000E+002 -0.9537739944E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1083984375E+001  0.1000000000E+001  0.4889000000E+002 -0.1515576319E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1103515625E+001  0.1000000000E+001  0.4889000000E+002 -0.1219935989E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1123046875E+001  0.1000000000E+001  0.4889000000E+002 -0.2973450087E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1142578125E+001  0.1000000000E+001  0.4889000000E+002  0.7980428046E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1162109375E+001  0.1000000000E+001  0.4889000000E+002  0.1689747296E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1181640625E+001  0.1000000000E+001  0.4889000000E+002  0.2115841170E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1201171875E+001  0.1000000000E+001  0.4889000000E+002  0.1874715872E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1220703125E+001  0.1000000000E+001  0.4889000000E+002  0.9337780709E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1240234375E+001  0.1000000000E+001  0.4889000000E+002 -0.4346157685E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1259765625E+001  0.1000000000E+001  0.4889000000E+002 -0.1677110724E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1279296875E+001  0.1000000000E+001  0.4889000000E+002 -0.2195989191E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1298828125E+001  0.1000000000E+001  0.4889000000E+002 -0.1741600852E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1318359375E+001  0.1000000000E+001  0.4889000000E+002 -0.5669704306E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1337890625E+001  0.1000000000E+001  0.4889000000E+002  0.7326189117E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1357421875E+001  0.1000000000E+001  0.4889000000E+002  0.1555061366E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1376953125E+001  0.1000000000E+001  0.4889000000E+002  0.1528729239E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1396484375E+001  0.1000000000E+001  0.4889000000E+002  0.6290893227E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1416015625E+001  0.1000000000E+001  0.4889000000E+002 -0.8144340765E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1435546875E+001  0.1000000000E+001  0.4889000000E+002 -0.2233838084E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1455078125E+001  0.1000000000E+001  0.4889000000E+002 -0.3045232474E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1474609375E+001  0.1000000000E+001  0.4889000000E+002 -0.2974366752E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1494140625E+001  0.1000000000E+001  0.4889000000E+002 -0.2196041511E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1513671875E+001  0.1000000000E+001  0.4889000000E+002 -0.1153753306E-013  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1533203125E+001  0.1000000000E+001  0.4889000000E+002 -0.3278828008E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1552734375E+001  0.1000000000E+001  0.4889000000E+002 -0.6609044181E-015  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
  0.1572265625E+001  0.1000000000E+001  0.4889000000E+002 -0.4097717045E-014  0.0000000000E+000  0.5239575396E+002  0.1577340000E+001  0.1577340000E+001  0.0000000000E+000  0.1000000000E+001  0.1000000000E-019  0.1000000000E-019  0.9000000000E-021  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019  0.1000000000E-019
