   0.0000000000000000       0.78740157480314954        8378.6029503505506        1.5773400000000000     
   1.5853138500640187E-004   1.0998666850029946        84140.316621306789        1.5773399989696142     
   3.1346779305778416E-004   1.3461113131487550        128965.84056544318        1.5778606622173443     
   4.7205407500832715E-004   1.5921671246217048        167622.46297897040        1.5836986579853694     
   6.3066734272563835E-004   1.8304356769917061        201940.07812257009        1.5939119946311964     
   7.8930709244694273E-004   2.0578096649041617        231803.03388381138        1.6076930326654442     
   9.4797284482517482E-004   2.2729976783719374        257120.43866172340        1.6258048261875384     
   1.1066641300941254E-003   2.4744166862653509        277694.89844577509        1.6484931643013141     
   1.2653804960296221E-003   2.6611046970762682        293378.82704820303        1.6761355287874704     
   1.4241215077931779E-003   2.8330722178244088        304185.69716637785        1.7094363674653570     
   1.5828867446381124E-003   2.9913551953522330        310334.65543966059        1.7494245110196918     
   1.7416757943072582E-003   3.1392770518484938        312343.67387930938        1.7962643134332414     
   1.9004882596195078E-003   3.2811100995034956        310802.00211631064        1.8500519070089017     
   2.0593237564542292E-003   3.4205466292945403        306155.17625095870        1.9125680817448778     
   2.2181819127004244E-003   3.5604726465739156        298629.17575261771        1.9856103531343412     
   2.3770623673023770E-003   3.7032030813492938        288270.41379010305        2.0707672214818356     
   2.5359647698665251E-003   3.8506084492142807        274980.72991734132        2.1698467085608315     
   2.6948887803708572E-003   4.0042162161109704        258514.70127554244        2.2773117876992965     
   2.8538340687769294E-003   4.1669345640146407        238689.81534859876        2.3874639245028102     
   3.0128003145275819E-003   4.3430952066240218        215279.83716534555        2.4953673013954565     
   3.1702518674888605E-003   4.5365789635493288        188214.12547733466        2.5954197170104729     
   3.2964223363918074E-003   4.7100890740388985        163697.80542418198        2.6752101852398793     
   3.3982264928155690E-003   4.8694121815929394        142307.38465960923        2.7300982163862475     
   3.4810344032214328E-003   5.0156808280240375        123766.44923517290        2.7650179032010165     
   3.5489165380846858E-003   5.1479403165425106        107618.98299650122        2.7869244346178577     
   3.6049500278456386E-003   5.2661758867943957        93521.836582594493        2.8003067131840123     
   3.6514829492988901E-003   5.3699690255569594        87157.644986675092        2.8081091574972485     
   3.7273828353893979E-003   5.5450788228639158        85453.309100688100        2.8093342268967496     
   3.8319483073191584E-003   5.7925133897819601        87276.739267854122        2.7922493788335059     
   3.9492883938711748E-003   6.0758387653560098        90417.542217287148        2.7554455619312441     
   4.0715569868483171E-003   6.3763248534136432        93759.869033338837        2.7034970981182469     
   4.1986346838625592E-003   6.6942105934007916        97262.473033777060        2.6374838181812033     
   4.3307940281537500E-003   7.0311887530843800        100945.98858377300        2.5582142083779940     
   4.4682775712462331E-003   7.3972913015260850        105231.41482230465        2.4584403525920298     
   4.6082669002966937E-003   7.7889216521877582        109721.11199176595        2.3402281061410419     
   4.7514546204101794E-003   8.2068560329213263        114739.90368293185        2.2162803648799980     
   4.8953931434009522E-003   8.6358283499995974        120066.43003149738        2.1041417624660181     
   5.0375578330929321E-003   9.0580657843009185        125028.48900980703        2.0126473090864194     
   5.1747968201517275E-003   9.4573153833051418        129229.19528688584        1.9429781011140896     
   5.3106868625458102E-003   9.8429069025831293        133313.09139486414        1.8887519231238095     
   5.4482996196070152E-003   10.223176612713232        137651.31357672098        1.8454674916125684     
   5.5903110340564241E-003   10.605010849487225        142485.05830280561        1.8101345462965561     
   5.7391709238446258E-003   10.994156238051605        148081.12894201747        1.7807358957415156     
   5.8828228200138765E-003   11.353910287411535        152511.39514798514        1.7602109526736887     
   6.0249549723578747E-003   11.697348138451927        156644.19149866846        1.7452098054042402     
   6.1663143616761179E-003   12.027830093941535        160602.68400245285        1.7342715479433068     
   6.3070101807439416E-003   12.346808493423902        164374.57958677525        1.7264859353858186     
   6.4473532000504218E-003   12.656219843836045        167989.31158284593        1.7211335257637268     
   6.5875960714633650E-003   12.957724484779419        171466.06803193153        1.7176865767013294     
   6.7279848571915341E-003   13.252841410710406        174825.59126768803        1.7157452623540970     
   6.8687393224183824E-003   13.542899168937170        178085.87666425621        1.7150069042401199     
   7.0100583886456682E-003   13.829057648638821        181263.00659278702        1.7152403979199722     
   7.1521212395665714E-003   14.112320536107434        184370.90480098111        1.7162689384197045     
   7.2950905791777871E-003   14.393553673679255        187421.56851099475        1.7179573056956281     
   7.4391154335680665E-003   14.673502053006347        190425.23459717413        1.7202026430673898     
   7.5843339073215811E-003   14.952806016672575        193390.58251290201        1.7229276127790900     
   7.7308756735222561E-003   15.232015882891861        196324.91669078555        1.7260752856372676     
   7.8788642691162373E-003   15.511605021762701        199234.33260331483        1.7296052933272230     
   8.0284192289037971E-003   15.791981393139510        202123.86015890937        1.7334909247798624     
   8.1796581214182273E-003   16.073497671501446        204997.58520422553        1.7377169385119069     
   8.3326985470151254E-003   16.356460100403527        207858.74949095104        1.7422779296718973     
   8.4876601624020512E-003   16.641136234673219        210709.83020861223        1.7471771310260384     
   8.6446667988719864E-003   16.927761726765144        213552.59985393228        1.7524255605469119     
   8.8038487489579612E-003   17.216546307978390        216388.16674967320        1.7580414593429703     
   8.9634295669336773E-003   17.503648476630644        218897.98284869417        1.7644173327870902     
   9.1230235092716848E-003   17.788334856411399        221143.26614628703        1.7715960659409167     
   9.2826304451623515E-003   18.070661969084860        223232.65414132134        1.7795400757513449     
   9.4422502469359067E-003   18.350634557764081        225231.71200060428        1.7882325369265901     
   9.6018827885024482E-003   18.628217733685833        227176.62095737655        1.7976768824368550     
   9.7615279471542638E-003   18.903344624848557        229084.47044742366        1.8078942898562353     
