 12.433458631168737,  907.8947368421052,  9.7901249064320748,  1.39954039349114284E-7,  10.487544323275625,  1.6666666666666665,  11.0317940927983,  4*Infinity,  Infinity,  Infinity,  2*0.
 12.669207062897062,  907.8947368421052,  9.9757535928323318,  1.42607537265076992E-7,  10.292392241963904,  1.6666666666666665,  10.928672381488282,  3.0001418543857961,  0.23680580059868397,  5.8303138943115668E-3,  1.63801253145022204E-3,  0.274520248,  2.16683044685099663E-2,  4960.8077169088292,  8.67520950762453412E-3
 12.637350409382666,  907.8947368421052,  9.950669613687138,  1.42248951678456582E-7,  10.318337646883835,  1.6666666666666665,  10.942438392030674,  3.5725127360692679,  0.28269476456012405,  6.36621497873030451E-3,  1.79082556764285591E-3,  0.326482326,  2.58347138391027478E-2,  4171.2582085558279,  1.74322773068302621E-2
 12.878116398368284,  907.8947368421052,  10.140249132573452,  1.44958921613656152E-7,  10.125428630425938,  1.6666666666666665,  10.839667257307235,  3.4409423931404834,  0.26719298041625938,  6.21847680975662689E-3,  1.73283753250152756E-3,  0.317439854,  2.46495555697191053E-2,  4290.0792805421679,  2.61783283761879045E-2
 12.817087354799458,  907.8947368421052,  10.092194767558627,  1.44271984792134047E-7,  10.173641239728937,  1.6666666666666665,  10.865443351980439,  4.1240494004797688,  0.32176182426939065,  6.81589676993047105E-3,  1.90383072793682087E-3,  0.379556477,  2.96133175468392892E-2,  3587.9827764494048,  3.50073009570099417E-2
 13.065635814269372,  907.8947368421052,  10.287902215960134,  1.47069547519292293E-7,  9.9801073854810927,  1.6666666666666665,  10.761600100515174,  3.8873161162108425,  0.29752216198260661,  6.58568127000588085E-3,  1.82194571840024939E-3,  0.361221015,  2.76466472646910329E-2,  3770.1075306945445,  4.38153285634081888E-2
 12.97734428917922,  907.8947368421052,  10.218381330062376,  1.46075757523132401E-7,  10.048007171600069,  1.6666666666666665,  10.798146385924191,  4.6974640238872283,  0.36197420407781744,  7.25176426532168818E-3,  2.01303239845542718E-3,  0.435025036,  3.35218833993272264E-2,  3130.4914340454102,  5.270834857029532E-2
 13.23574313954003,  907.8947368421052,  10.421844991763802,  1.48984188618186509E-7,  9.8518418732722228,  1.6666666666666667,  10.692221790917065,  4.3376941533531284,  0.32772577405341796,  6.93427070448862821E-3,  1.90601637184007562E-3,  0.405686885,  3.06508582090784659E-2,  3356.8797794076199,  6.15712701847635976E-2
 13.121584512818155,  907.8947368421052,  10.331956309305633,  1.47699252000450984E-7,  9.937553529348147,  1.6666666666666665,  10.738632572953051,  5.2920061041807696,  0.40330541676367765,  7.67577098082547135E-3,  2.11898980585631478E-3,  0.492800742,  3.75564965114335222E-2,  2763.4741316087138,  7.05219940727864619E-2
 13.39142303375759,  907.8947368421052,  10.544427585635896,  1.50736439582287755E-7,  9.7373108262869348,  1.6666666666666665,  10.629889727267846,  4.7908315833862964,  0.35775372975461267,  7.26619716137999038E-3,  1.98560936767442405E-3,  0.450694382,  3.36554507086654908E-2,  3021.6531917162215,  7.94340342557277729E-2
 13.25243948003409,  907.8947368421052,  10.434991716562275,  1.49172087233531727E-7,  9.8394298410077017,  1.6666666666666667,  10.685484267623846,  5.9071681702256393,  0.44574194769633291,  8.08954547986115435E-3,  2.22216450457627702E-3,  0.552821755,  4.17147165755411761E-2,  2463.4379678495961,  8.84372438331989114E-2
 13.534967765436122,  907.8947368421052,  10.657454933414268,  1.52352101645682134E-7,  9.6340420417539434,  1.6666666666666667,  10.573371975604466,  5.2457215525577752,  0.38756809414107907,  7.58309899288439615E-3,  2.06119040718931359E-3,  0.496125698,  3.66551082318204643E-2,  2744.9537129916971,  9.73936114252576812E-2
 13.37195216277394,  907.8947368421052,  10.529096191160582,  1.50517258381925151E-7,  9.7514893037835968,  1.6666666666666665,  10.637625991966617,  6.5426213319139217,  0.489279467963112,  8.49445675440349893E-3,  2.32294112398630497E-3,  0.615045249,  4.59951748945308728E-2,  2214.2143888788041,  0.10644494577921895
 13.668173339875832,  907.8947368421052,  10.762341212500655,  1.53851390191871046E-7,  9.5401517996244998,  1.6666666666666665,  10.521723507047861,  5.7015373685020547,  0.41713965177668821,  7.88636306738191468E-3,  2.13315065105013687E-3,  0.541882455,  3.96455629628807288E-2,  2513.1689792417428,  0.11544160772919479
 13.481738358701477,  907.8947368421052,  10.615542014725571,  1.51752952414666892E-7,  9.672079743472743,  1.6666666666666665,  10.59422462317062,  7.198174936475394,  0.53392039107520506,  8.89166593621644463E-3,  2.4216433951681879E-3,  0.6794433,  5.03973070296686171E-2,  2004.3498707204519,  0.12453737278478613
