  0.2500000000E+002  0.1247707808E+003  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1838643599E+002  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1357682184E+000  0.4241853098E-002  0.4580160398E+002  0.8256654717E+001  0.2359661133E-003  0.1393331969E-001  0.6784135148E-005  0.5991094357E-004
  0.7500000000E+002  0.1247707808E+003  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1838643599E+002  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1357682184E+000  0.4241853098E-002  0.4580160398E+002  0.8256654717E+001  0.2359661133E-003  0.1393331969E-001  0.6784135148E-005  0.5991094357E-004
