  0.2500000000E+002  0.1247707808E+003  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1853350762E+002  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1357393416E+000  0.4216605095E-002  0.4580163104E+002  0.8256631540E+001  0.2591423776E-003  0.1393349273E-001  0.6567870435E-005  0.5995416907E-004
  0.7500000000E+002  0.1247707808E+003  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1853350762E+002  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.1357393416E+000  0.4216605095E-002  0.4580163104E+002  0.8256631540E+001  0.2591423776E-003  0.1393349273E-001  0.6567870435E-005  0.5995416907E-004
