   1.9998999974998750       0.14999999999999999       -62.666154201853963       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        85.710633095803203     
   1.9995999599919980       0.29999999999999999       -62.655471116250560       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        81.467552936296514     
   1.9990997974088236       0.44999999999999996       -62.637665973578216       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        77.314091323046597     
   1.9983993594874874       0.59999999999999998       -62.612738773836909       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        73.288125941831908     
   1.9974984355438179       0.75000000000000000       -62.580689517026691       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        69.420368050773689     
   1.9963967541548449       0.89999999999999991       -62.541518203147525       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        65.733567756983604     
   1.9950939827486824        1.0500000000000000       -62.495224832199412       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        62.242571879153708     
   1.9935897271003380        1.2000000000000000       -62.441809404182365       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        58.955034205880317     
   1.9918835307316540        1.3499999999999999       -62.381271919096363       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        55.872525097421388     
   1.9899748742132399        1.5000000000000000       -62.313612376941435       -18.622019927200000       -1047.4886209050001       0.99107124982123374       -50.620975184009168        10.061905901369697       -53.720112940591669        10.365337711873325        52.991803639196881     
