  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.244E-24
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.212E-23
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.180E-22
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.153E-21
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.130E-20
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.111E-19
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.941E-19
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.761E-18
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.499E-17
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.312E-16
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.194E-15
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.120E-14
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.749E-14
  0.100E+00  0.685E-08  0.325E-08  0.685E-08  0.464E-13
  0.100E+00  0.685E-08  0.326E-08  0.685E-08  0.348E-12
  0.101E+00  0.689E-08  0.329E-08  0.689E-08  0.322E-11
  0.106E+00  0.721E-08  0.357E-08  0.718E-08  0.263E-10
  0.128E+00  0.874E-08  0.504E-08  0.859E-08  0.152E-09
  0.156E+00  0.108E-07  0.737E-08  0.105E-07  0.362E-09
  0.190E+00  0.134E-07  0.107E-07  0.127E-07  0.665E-09
  0.232E+00  0.165E-07  0.153E-07  0.154E-07  0.110E-08
  0.284E+00  0.203E-07  0.216E-07  0.186E-07  0.169E-08
  0.347E+00  0.250E-07  0.304E-07  0.225E-07  0.252E-08
  0.423E+00  0.306E-07  0.424E-07  0.270E-07  0.363E-08
  0.517E+00  0.374E-07  0.585E-07  0.323E-07  0.513E-08
  0.632E+00  0.457E-07  0.798E-07  0.386E-07  0.712E-08
  0.771E+00  0.556E-07  0.107E-06  0.459E-07  0.972E-08
  0.942E+00  0.674E-07  0.141E-06  0.544E-07  0.131E-07
  0.115E+01  0.813E-07  0.180E-06  0.640E-07  0.173E-07
  0.141E+01  0.974E-07  0.223E-06  0.747E-07  0.227E-07
  0.172E+01  0.116E-06  0.268E-06  0.865E-07  0.293E-07
  0.210E+01  0.137E-06  0.314E-06  0.994E-07  0.374E-07
  0.256E+01  0.161E-06  0.362E-06  0.113E-06  0.474E-07
  0.310E+01  0.187E-06  0.411E-06  0.127E-06  0.592E-07
  0.374E+01  0.215E-06  0.462E-06  0.142E-06  0.733E-07
  0.450E+01  0.246E-06  0.516E-06  0.156E-06  0.899E-07
  0.541E+01  0.281E-06  0.574E-06  0.171E-06  0.110E-06
  0.650E+01  0.320E-06  0.638E-06  0.186E-06  0.134E-06
  0.782E+01  0.362E-06  0.708E-06  0.201E-06  0.162E-06
  0.941E+01  0.410E-06  0.786E-06  0.215E-06  0.195E-06
  0.113E+02  0.463E-06  0.872E-06  0.229E-06  0.234E-06
  0.137E+02  0.522E-06  0.969E-06  0.242E-06  0.280E-06
  0.166E+02  0.588E-06  0.108E-05  0.254E-06  0.333E-06
  0.201E+02  0.661E-06  0.120E-05  0.265E-06  0.396E-06
  0.245E+02  0.742E-06  0.135E-05  0.275E-06  0.467E-06
  0.299E+02  0.832E-06  0.151E-05  0.283E-06  0.549E-06
  0.365E+02  0.932E-06  0.170E-05  0.291E-06  0.641E-06
  0.446E+02  0.104E-05  0.191E-05  0.297E-06  0.743E-06
  0.545E+02  0.115E-05  0.216E-05  0.301E-06  0.854E-06
  0.665E+02  0.128E-05  0.245E-05  0.305E-06  0.974E-06
  0.812E+02  0.141E-05  0.278E-05  0.307E-06  0.110E-05
  0.992E+02  0.155E-05  0.317E-05  0.308E-06  0.124E-05
  0.121E+03  0.169E-05  0.362E-05  0.309E-06  0.138E-05
  0.148E+03  0.184E-05  0.414E-05  0.308E-06  0.153E-05
  0.181E+03  0.198E-05  0.475E-05  0.306E-06  0.168E-05
  0.221E+03  0.213E-05  0.546E-05  0.303E-06  0.183E-05
  0.270E+03  0.228E-05  0.628E-05  0.298E-06  0.198E-05
  0.329E+03  0.241E-05  0.725E-05  0.292E-06  0.212E-05
  0.402E+03  0.255E-05  0.838E-05  0.285E-06  0.226E-05
  0.491E+03  0.267E-05  0.969E-05  0.276E-06  0.239E-05
  0.600E+03  0.278E-05  0.112E-04  0.266E-06  0.252E-05
  0.733E+03  0.288E-05  0.130E-04  0.253E-06  0.263E-05
  0.895E+03  0.297E-05  0.150E-04  0.239E-06  0.273E-05
  0.109E+04  0.304E-05  0.173E-04  0.224E-06  0.282E-05
  0.133E+04  0.310E-05  0.201E-04  0.208E-06  0.290E-05
  0.163E+04  0.315E-05  0.232E-04  0.191E-06  0.296E-05
  0.199E+04  0.320E-05  0.269E-04  0.174E-06  0.302E-05
  0.243E+04  0.323E-05  0.311E-04  0.157E-06  0.307E-05
