 0.100E+00 0.100E-05 0.927E-08 0.112E-23 0.236E-43
 0.100E+00 0.100E-05 0.927E-08 0.968E-23 0.172E-41
 0.100E+00 0.100E-05 0.927E-08 0.823E-22 0.124E-39
 0.100E+00 0.100E-05 0.927E-08 0.700E-21 0.897E-38
 0.100E+00 0.100E-05 0.927E-08 0.595E-20 0.648E-36
 0.100E+00 0.100E-05 0.927E-08 0.506E-19 0.468E-34
 0.100E+00 0.100E-05 0.927E-08 0.430E-18 0.339E-32
 0.100E+00 0.100E-05 0.927E-08 0.341E-17 0.212E-30
 0.100E+00 0.100E-05 0.927E-08 0.221E-16 0.889E-29
 0.100E+00 0.100E-05 0.927E-08 0.138E-15 0.352E-27
 0.100E+00 0.100E-05 0.927E-08 0.857E-15 0.150E-25
 0.100E+00 0.100E-05 0.927E-08 0.533E-14 0.755E-24
 0.100E+00 0.100E-05 0.927E-08 0.331E-13 0.235E-22
 0.100E+00 0.100E-05 0.927E-08 0.205E-12 0.434E-21
 0.100E+00 0.101E-05 0.927E-08 0.160E-11 0.191E-19
 0.101E+00 0.111E-05 0.926E-08 0.145E-10 0.119E-17
 0.106E+00 0.183E-05 0.916E-08 0.111E-09 0.252E-16
 0.128E+00 0.485E-05 0.881E-08 0.462E-09 0.131E-15
 0.156E+00 0.872E-05 0.845E-08 0.822E-09 0.254E-15
 0.190E+00 0.134E-04 0.811E-08 0.116E-08 0.387E-15
 0.232E+00 0.189E-04 0.778E-08 0.149E-08 0.534E-15
 0.284E+00 0.256E-04 0.747E-08 0.180E-08 0.704E-15
 0.347E+00 0.335E-04 0.717E-08 0.210E-08 0.931E-15
 0.423E+00 0.429E-04 0.688E-08 0.239E-08 0.130E-14
 0.517E+00 0.541E-04 0.661E-08 0.266E-08 0.198E-14
 0.632E+00 0.672E-04 0.634E-08 0.293E-08 0.316E-14
 0.771E+00 0.825E-04 0.609E-08 0.318E-08 0.505E-14
 0.942E+00 0.100E-03 0.583E-08 0.344E-08 0.783E-14
 0.115E+01 0.120E-03 0.558E-08 0.369E-08 0.117E-13
 0.141E+01 0.141E-03 0.532E-08 0.395E-08 0.167E-13
 0.172E+01 0.165E-03 0.506E-08 0.421E-08 0.231E-13
 0.210E+01 0.189E-03 0.479E-08 0.448E-08 0.307E-13
 0.256E+01 0.213E-03 0.451E-08 0.476E-08 0.394E-13
 0.310E+01 0.237E-03 0.423E-08 0.504E-08 0.487E-13
 0.374E+01 0.261E-03 0.395E-08 0.532E-08 0.582E-13
 0.450E+01 0.284E-03 0.367E-08 0.560E-08 0.677E-13
 0.541E+01 0.306E-03 0.339E-08 0.588E-08 0.768E-13
 0.650E+01 0.328E-03 0.312E-08 0.615E-08 0.852E-13
