  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.242E-24
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.210E-23
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.179E-22
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.152E-21
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.129E-20
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.110E-19
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.932E-19
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.792E-18
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.552E-17
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.340E-16
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.183E-15
  0.100E+01  0.684E-09  0.325E-09  0.684E-09  0.578E-15
  0.100E+01  0.685E-09  0.326E-09  0.685E-09  0.680E-15
  0.100E+01  0.691E-09  0.330E-09  0.691E-09  0.846E-15
  0.110E+01  0.819E-09  0.413E-09  0.819E-09  0.413E-14
  0.134E+01  0.114E-08  0.707E-09  0.114E-08  0.114E-13
  0.164E+01  0.146E-08  0.110E-08  0.146E-08  0.171E-13
  0.201E+01  0.184E-08  0.165E-08  0.184E-08  0.235E-13
  0.245E+01  0.229E-08  0.241E-08  0.229E-08  0.319E-13
  0.299E+01  0.284E-08  0.346E-08  0.284E-08  0.431E-13
  0.365E+01  0.352E-08  0.490E-08  0.352E-08  0.580E-13
  0.446E+01  0.436E-08  0.687E-08  0.436E-08  0.778E-13
  0.545E+01  0.538E-08  0.956E-08  0.538E-08  0.104E-12
  0.666E+01  0.664E-08  0.132E-07  0.664E-08  0.138E-12
  0.813E+01  0.818E-08  0.182E-07  0.818E-08  0.183E-12
  0.993E+01  0.101E-07  0.249E-07  0.101E-07  0.242E-12
  0.121E+02  0.124E-07  0.332E-07  0.124E-07  0.322E-12
  0.139E+02  0.141E-07  0.351E-07  0.141E-07  0.417E-12
  0.156E+02  0.156E-07  0.355E-07  0.156E-07  0.496E-12
  0.177E+02  0.173E-07  0.365E-07  0.173E-07  0.584E-12
  0.204E+02  0.195E-07  0.383E-07  0.195E-07  0.693E-12
  0.238E+02  0.223E-07  0.410E-07  0.223E-07  0.832E-12
  0.278E+02  0.256E-07  0.441E-07  0.256E-07  0.101E-11
  0.327E+02  0.295E-07  0.476E-07  0.295E-07  0.122E-11
  0.384E+02  0.339E-07  0.512E-07  0.339E-07  0.147E-11
  0.450E+02  0.388E-07  0.549E-07  0.388E-07  0.178E-11
  0.528E+02  0.443E-07  0.587E-07  0.443E-07  0.213E-11
  0.618E+02  0.506E-07  0.626E-07  0.505E-07  0.255E-11
  0.725E+02  0.575E-07  0.665E-07  0.575E-07  0.304E-11
  0.851E+02  0.654E-07  0.707E-07  0.654E-07  0.362E-11
  0.100E+03  0.743E-07  0.750E-07  0.743E-07  0.430E-11
  0.118E+03  0.844E-07  0.798E-07  0.844E-07  0.510E-11
  0.139E+03  0.958E-07  0.850E-07  0.958E-07  0.604E-11
  0.166E+03  0.109E-06  0.910E-07  0.109E-06  0.714E-11
  0.198E+03  0.124E-06  0.978E-07  0.124E-06  0.845E-11
  0.237E+03  0.141E-06  0.106E-06  0.141E-06  0.999E-11
  0.286E+03  0.160E-06  0.115E-06  0.160E-06  0.118E-10
  0.346E+03  0.182E-06  0.126E-06  0.182E-06  0.139E-10
  0.422E+03  0.206E-06  0.138E-06  0.206E-06  0.164E-10
  0.515E+03  0.233E-06  0.154E-06  0.233E-06  0.192E-10
  0.629E+03  0.261E-06  0.171E-06  0.261E-06  0.224E-10
  0.768E+03  0.291E-06  0.192E-06  0.291E-06  0.260E-10
  0.938E+03  0.322E-06  0.217E-06  0.322E-06  0.300E-10
  0.115E+04  0.354E-06  0.246E-06  0.354E-06  0.344E-10
  0.140E+04  0.385E-06  0.281E-06  0.385E-06  0.393E-10
  0.171E+04  0.416E-06  0.322E-06  0.416E-06  0.447E-10
  0.209E+04  0.446E-06  0.370E-06  0.446E-06  0.506E-10
  0.255E+04  0.474E-06  0.427E-06  0.474E-06  0.572E-10
  0.311E+04  0.500E-06  0.492E-06  0.500E-06  0.643E-10
  0.380E+04  0.524E-06  0.569E-06  0.524E-06  0.722E-10
  0.464E+04  0.544E-06  0.657E-06  0.544E-06  0.810E-10
  0.567E+04  0.563E-06  0.759E-06  0.563E-06  0.906E-10
  0.692E+04  0.578E-06  0.878E-06  0.578E-06  0.101E-09
  0.846E+04  0.591E-06  0.101E-05  0.591E-06  0.113E-09
  0.103E+05  0.602E-06  0.117E-05  0.601E-06  0.126E-09
  0.126E+05  0.610E-06  0.135E-05  0.610E-06  0.140E-09
  0.154E+05  0.616E-06  0.156E-05  0.616E-06  0.156E-09
  0.188E+05  0.621E-06  0.179E-05  0.621E-06  0.174E-09
  0.230E+05  0.624E-06  0.206E-05  0.623E-06  0.194E-09
  0.281E+05  0.625E-06  0.236E-05  0.625E-06  0.216E-09
  0.343E+05  0.625E-06  0.269E-05  0.625E-06  0.240E-09
  0.419E+05  0.624E-06  0.306E-05  0.624E-06  0.267E-09
  0.512E+05  0.622E-06  0.347E-05  0.622E-06  0.297E-09
  0.625E+05  0.619E-06  0.393E-05  0.619E-06  0.330E-09
