 0.100E+00 0.100E-05 0.927E-04 0.217E-19 0.236E-35
 0.100E+00 0.100E-05 0.927E-04 0.187E-18 0.172E-33
 0.100E+00 0.100E-05 0.927E-04 0.159E-17 0.124E-31
 0.100E+00 0.100E-05 0.927E-04 0.135E-16 0.897E-30
 0.100E+00 0.100E-05 0.927E-04 0.110E-15 0.595E-28
 0.100E+00 0.100E-05 0.927E-04 0.725E-15 0.257E-26
 0.100E+00 0.100E-05 0.927E-04 0.454E-14 0.100E-24
 0.100E+00 0.100E-05 0.927E-04 0.281E-13 0.385E-23
 0.100E+00 0.100E-05 0.927E-04 0.174E-12 0.148E-21
 0.100E+00 0.999E-06 0.927E-04 0.107E-11 0.567E-20
 0.100E+00 0.997E-06 0.927E-04 0.632E-11 0.219E-18
 0.100E+00 0.979E-06 0.927E-04 0.302E-10 0.795E-17
 0.100E+00 0.813E-06 0.927E-04 0.654E-10 0.118E-15
 0.100E+00 0.735E-07 0.927E-04 0.678E-10 0.136E-15
 0.100E+00 0.721E-07 0.927E-04 0.816E-10 0.137E-15
 0.100E+00 0.716E-07 0.927E-04 0.945E-10 0.138E-15
 0.101E+00 0.711E-07 0.927E-04 0.106E-09 0.139E-15
 0.101E+00 0.705E-07 0.927E-04 0.116E-09 0.141E-15
 0.101E+00 0.698E-07 0.927E-04 0.126E-09 0.142E-15
 0.101E+00 0.690E-07 0.927E-04 0.135E-09 0.144E-15
 0.101E+00 0.682E-07 0.927E-04 0.144E-09 0.145E-15
 0.101E+00 0.673E-07 0.927E-04 0.153E-09 0.147E-15
 0.102E+00 0.664E-07 0.927E-04 0.162E-09 0.149E-15
 0.102E+00 0.654E-07 0.927E-04 0.170E-09 0.151E-15
 0.102E+00 0.643E-07 0.927E-04 0.178E-09 0.153E-15
 0.102E+00 0.632E-07 0.927E-04 0.187E-09 0.155E-15
 0.102E+00 0.620E-07 0.927E-04 0.195E-09 0.157E-15
 0.103E+00 0.608E-07 0.927E-04 0.204E-09 0.159E-15
 0.103E+00 0.596E-07 0.927E-04 0.212E-09 0.162E-15
 0.103E+00 0.583E-07 0.927E-04 0.221E-09 0.164E-15
 0.103E+00 0.571E-07 0.927E-04 0.230E-09 0.167E-15
 0.103E+00 0.558E-07 0.927E-04 0.239E-09 0.169E-15
 0.104E+00 0.544E-07 0.927E-04 0.248E-09 0.172E-15
 0.104E+00 0.531E-07 0.927E-04 0.257E-09 0.175E-15
 0.104E+00 0.518E-07 0.927E-04 0.267E-09 0.179E-15
 0.104E+00 0.504E-07 0.927E-04 0.277E-09 0.182E-15
 0.105E+00 0.491E-07 0.927E-04 0.288E-09 0.185E-15
 0.105E+00 0.477E-07 0.927E-04 0.299E-09 0.189E-15
 0.105E+00 0.464E-07 0.927E-04 0.310E-09 0.193E-15
 0.106E+00 0.451E-07 0.927E-04 0.322E-09 0.198E-15
 0.106E+00 0.437E-07 0.927E-04 0.335E-09 0.202E-15
 0.106E+00 0.425E-07 0.927E-04 0.348E-09 0.207E-15
 0.107E+00 0.412E-07 0.927E-04 0.362E-09 0.212E-15
 0.107E+00 0.399E-07 0.927E-04 0.377E-09 0.218E-15
 0.108E+00 0.387E-07 0.927E-04 0.392E-09 0.223E-15
 0.108E+00 0.375E-07 0.927E-04 0.409E-09 0.230E-15
 0.109E+00 0.363E-07 0.927E-04 0.426E-09 0.237E-15
 0.109E+00 0.352E-07 0.927E-04 0.445E-09 0.244E-15
 0.110E+00 0.341E-07 0.927E-04 0.466E-09 0.252E-15
 0.110E+00 0.330E-07 0.927E-04 0.488E-09 0.261E-15
 0.111E+00 0.320E-07 0.927E-04 0.512E-09 0.271E-15
 0.112E+00 0.310E-07 0.927E-04 0.538E-09 0.281E-15
 0.113E+00 0.301E-07 0.927E-04 0.566E-09 0.293E-15
 0.113E+00 0.292E-07 0.927E-04 0.598E-09 0.306E-15
