 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.303E+03
 0.102E+00 0.318E+03
 0.114E+00 0.398E+03
 0.136E+00 0.544E+03
 0.166E+00 0.721E+03
 0.203E+00 0.916E+03
 0.248E+00 0.113E+04
 0.303E+00 0.137E+04
 0.370E+00 0.164E+04
 0.452E+00 0.194E+04
 0.552E+00 0.228E+04
 0.674E+00 0.267E+04
 0.824E+00 0.310E+04
 0.101E+01 0.359E+04
 0.123E+01 0.415E+04
 0.150E+01 0.479E+04
 0.183E+01 0.551E+04
 0.224E+01 0.632E+04
 0.273E+01 0.717E+04
 0.334E+01 0.775E+04
 0.407E+01 0.761E+04
 0.446E+01 0.654E+04
 0.471E+01 0.551E+04
 0.491E+01 0.465E+04
 0.514E+01 0.395E+04
 0.548E+01 0.340E+04
 0.603E+01 0.300E+04
 0.695E+01 0.272E+04
 0.824E+01 0.250E+04
 0.974E+01 0.228E+04
 0.114E+02 0.208E+04
 0.134E+02 0.189E+04
 0.156E+02 0.172E+04
 0.183E+02 0.156E+04
 0.213E+02 0.142E+04
 0.250E+02 0.129E+04
 0.293E+02 0.118E+04
 0.343E+02 0.107E+04
 0.402E+02 0.977E+03
 0.470E+02 0.889E+03
 0.551E+02 0.810E+03
 0.646E+02 0.737E+03
 0.757E+02 0.672E+03
 0.889E+02 0.613E+03
 0.105E+03 0.559E+03
 0.123E+03 0.512E+03
 0.146E+03 0.470E+03
 0.174E+03 0.432E+03
 0.207E+03 0.399E+03
 0.249E+03 0.369E+03
 0.300E+03 0.343E+03
 0.364E+03 0.319E+03
 0.444E+03 0.299E+03
 0.542E+03 0.281E+03
 0.662E+03 0.266E+03
 0.809E+03 0.253E+03
 0.988E+03 0.241E+03
 0.121E+04 0.231E+03
 0.147E+04 0.223E+03
 0.180E+04 0.215E+03
 0.220E+04 0.208E+03
 0.269E+04 0.202E+03
 0.328E+04 0.196E+03
 0.401E+04 0.191E+03
 0.489E+04 0.185E+03
 0.597E+04 0.180E+03
 0.729E+04 0.176E+03
 0.891E+04 0.171E+03
 0.109E+05 0.167E+03
 0.133E+05 0.162E+03
 0.162E+05 0.158E+03
 0.198E+05 0.154E+03
 0.242E+05 0.150E+03
 0.296E+05 0.145E+03
 0.362E+05 0.141E+03
 0.442E+05 0.137E+03
 0.540E+05 0.133E+03
 0.659E+05 0.128E+03
 0.805E+05 0.123E+03
 0.983E+05 0.118E+03
 0.120E+06 0.113E+03
 0.147E+06 0.107E+03
 0.179E+06 0.101E+03
 0.219E+06 0.952E+02
 0.267E+06 0.891E+02
 0.326E+06 0.834E+02
 0.398E+06 0.781E+02
 0.486E+06 0.737E+02
 0.594E+06 0.702E+02
 0.725E+06 0.677E+02
 0.885E+06 0.658E+02
 0.108E+07 0.643E+02
