  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.244E-20
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.212E-19
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.180E-18
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.153E-17
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.130E-16
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.937E-16
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.593E-15
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.368E-14
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.228E-13
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.140E-12
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.817E-12
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.365E-11
  0.100E+01  0.684E-05  0.325E-05  0.684E-05  0.677E-11
  0.100E+01  0.686E-05  0.326E-05  0.686E-05  0.713E-11
  0.103E+01  0.719E-05  0.347E-05  0.719E-05  0.157E-10
  0.125E+01  0.106E-04  0.673E-05  0.106E-04  0.928E-10
  0.152E+01  0.139E-04  0.118E-04  0.139E-04  0.152E-09
  0.186E+01  0.177E-04  0.186E-04  0.177E-04  0.215E-09
  0.227E+01  0.220E-04  0.274E-04  0.220E-04  0.295E-09
  0.278E+01  0.273E-04  0.386E-04  0.273E-04  0.403E-09
  0.339E+01  0.336E-04  0.529E-04  0.336E-04  0.547E-09
  0.414E+01  0.412E-04  0.709E-04  0.412E-04  0.741E-09
  0.506E+01  0.505E-04  0.932E-04  0.505E-04  0.100E-08
  0.618E+01  0.618E-04  0.121E-03  0.618E-04  0.135E-08
  0.755E+01  0.754E-04  0.154E-03  0.754E-04  0.180E-08
  0.922E+01  0.918E-04  0.193E-03  0.917E-04  0.241E-08
  0.112E+02  0.110E-03  0.225E-03  0.110E-03  0.324E-08
  0.129E+02  0.126E-03  0.239E-03  0.126E-03  0.406E-08
  0.147E+02  0.140E-03  0.245E-03  0.140E-03  0.486E-08
  0.165E+02  0.155E-03  0.247E-03  0.155E-03  0.571E-08
  0.185E+02  0.169E-03  0.246E-03  0.169E-03  0.662E-08
  0.205E+02  0.184E-03  0.242E-03  0.184E-03  0.760E-08
  0.227E+02  0.198E-03  0.234E-03  0.198E-03  0.864E-08
  0.250E+02  0.211E-03  0.224E-03  0.211E-03  0.974E-08
  0.273E+02  0.224E-03  0.211E-03  0.224E-03  0.109E-07
  0.298E+02  0.236E-03  0.195E-03  0.236E-03  0.121E-07
  0.324E+02  0.246E-03  0.178E-03  0.246E-03  0.134E-07
  0.351E+02  0.255E-03  0.160E-03  0.255E-03  0.147E-07
  0.380E+02  0.263E-03  0.141E-03  0.263E-03  0.160E-07
  0.411E+02  0.268E-03  0.122E-03  0.268E-03  0.174E-07
  0.443E+02  0.272E-03  0.104E-03  0.272E-03  0.189E-07
  0.479E+02  0.273E-03  0.867E-04  0.273E-03  0.204E-07
  0.518E+02  0.272E-03  0.707E-04  0.272E-03  0.219E-07
  0.560E+02  0.269E-03  0.563E-04  0.269E-03  0.235E-07
  0.608E+02  0.264E-03  0.437E-04  0.264E-03  0.252E-07
  0.662E+02  0.256E-03  0.331E-04  0.256E-03  0.270E-07
  0.725E+02  0.247E-03  0.245E-04  0.247E-03  0.290E-07
  0.800E+02  0.238E-03  0.178E-04  0.238E-03  0.312E-07
