 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.101E+00 0.301E+03
 0.106E+00 0.312E+03
 0.128E+00 0.353E+03
 0.156E+00 0.403E+03
 0.190E+00 0.460E+03
 0.232E+00 0.525E+03
 0.284E+00 0.599E+03
 0.347E+00 0.682E+03
 0.423E+00 0.774E+03
 0.517E+00 0.874E+03
 0.632E+00 0.978E+03
 0.771E+00 0.108E+04
 0.942E+00 0.116E+04
 0.115E+01 0.122E+04
 0.141E+01 0.124E+04
 0.172E+01 0.121E+04
 0.210E+01 0.116E+04
 0.256E+01 0.108E+04
 0.310E+01 0.101E+04
 0.374E+01 0.936E+03
 0.450E+01 0.867E+03
 0.541E+01 0.803E+03
 0.650E+01 0.744E+03
 0.782E+01 0.689E+03
 0.941E+01 0.639E+03
 0.113E+02 0.593E+03
 0.137E+02 0.551E+03
 0.166E+02 0.512E+03
 0.201E+02 0.478E+03
 0.245E+02 0.446E+03
 0.299E+02 0.418E+03
 0.365E+02 0.392E+03
 0.446E+02 0.369E+03
 0.545E+02 0.349E+03
 0.665E+02 0.331E+03
 0.812E+02 0.315E+03
 0.992E+02 0.301E+03
 0.121E+03 0.288E+03
 0.148E+03 0.276E+03
 0.181E+03 0.265E+03
 0.221E+03 0.256E+03
 0.270E+03 0.247E+03
 0.329E+03 0.239E+03
 0.402E+03 0.231E+03
 0.491E+03 0.224E+03
 0.600E+03 0.218E+03
 0.733E+03 0.211E+03
 0.895E+03 0.205E+03
 0.109E+04 0.199E+03
 0.133E+04 0.194E+03
 0.163E+04 0.189E+03
 0.199E+04 0.184E+03
 0.243E+04 0.179E+03
 0.297E+04 0.174E+03
 0.363E+04 0.170E+03
 0.443E+04 0.165E+03
 0.541E+04 0.161E+03
 0.661E+04 0.157E+03
 0.808E+04 0.152E+03
 0.987E+04 0.148E+03
 0.121E+05 0.143E+03
 0.147E+05 0.139E+03
 0.180E+05 0.133E+03
 0.220E+05 0.127E+03
 0.268E+05 0.121E+03
 0.328E+05 0.115E+03
 0.400E+05 0.108E+03
 0.489E+05 0.102E+03
 0.597E+05 0.962E+02
 0.729E+05 0.912E+02
 0.891E+05 0.872E+02
 0.109E+06 0.845E+02
 0.133E+06 0.823E+02
 0.162E+06 0.804E+02
 0.198E+06 0.788E+02
 0.241E+06 0.774E+02
 0.295E+06 0.762E+02
 0.360E+06 0.751E+02
 0.439E+06 0.742E+02
 0.536E+06 0.733E+02
 0.655E+06 0.727E+02
 0.799E+06 0.721E+02
 0.976E+06 0.717E+02
 0.119E+07 0.714E+02
 0.145E+07 0.713E+02
 0.177E+07 0.713E+02
 0.217E+07 0.715E+02
 0.264E+07 0.718E+02
 0.323E+07 0.723E+02
 0.394E+07 0.729E+02
 0.481E+07 0.738E+02
