 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.300E+03 0.100E+02 0.449E-13
 0.100E+01 0.302E+03 0.100E+02 0.453E-13
 0.110E+01 0.337E+03 0.100E+02 0.554E-13
 0.134E+01 0.421E+03 0.100E+02 0.846E-13
 0.164E+01 0.514E+03 0.100E+02 0.126E-12
 0.201E+01 0.618E+03 0.100E+02 0.186E-12
 0.245E+01 0.735E+03 0.100E+02 0.269E-12
 0.299E+01 0.866E+03 0.100E+02 0.388E-12
 0.365E+01 0.101E+04 0.100E+02 0.554E-12
 0.446E+01 0.118E+04 0.100E+02 0.788E-12
 0.545E+01 0.137E+04 0.100E+02 0.112E-11
 0.666E+01 0.158E+04 0.100E+02 0.158E-11
 0.813E+01 0.183E+04 0.100E+02 0.222E-11
 0.993E+01 0.211E+04 0.100E+02 0.313E-11
 0.121E+02 0.230E+04 0.100E+02 0.417E-11
 0.139E+02 0.204E+04 0.100E+02 0.426E-11
 0.156E+02 0.181E+04 0.100E+02 0.423E-11
 0.177E+02 0.162E+04 0.100E+02 0.428E-11
 0.204E+02 0.146E+04 0.100E+02 0.444E-11
 0.238E+02 0.132E+04 0.100E+02 0.470E-11
 0.278E+02 0.121E+04 0.100E+02 0.502E-11
 0.327E+02 0.110E+04 0.100E+02 0.538E-11
 0.384E+02 0.100E+04 0.100E+02 0.575E-11
 0.450E+02 0.913E+03 0.100E+02 0.615E-11
 0.528E+02 0.832E+03 0.100E+02 0.656E-11
 0.618E+02 0.757E+03 0.100E+02 0.700E-11
 0.725E+02 0.690E+03 0.100E+02 0.748E-11
 0.851E+02 0.629E+03 0.100E+02 0.800E-11
 0.100E+03 0.574E+03 0.100E+02 0.859E-11
 0.118E+03 0.525E+03 0.100E+02 0.926E-11
 0.139E+03 0.482E+03 0.100E+02 0.100E-10
 0.166E+03 0.443E+03 0.100E+02 0.110E-10
 0.198E+03 0.408E+03 0.100E+02 0.121E-10
 0.237E+03 0.378E+03 0.100E+02 0.134E-10
 0.286E+03 0.350E+03 0.100E+02 0.150E-10
 0.346E+03 0.326E+03 0.100E+02 0.169E-10
 0.422E+03 0.305E+03 0.100E+02 0.192E-10
 0.515E+03 0.287E+03 0.100E+02 0.221E-10
 0.629E+03 0.271E+03 0.101E+02 0.255E-10
 0.768E+03 0.257E+03 0.101E+02 0.295E-10
 0.938E+03 0.246E+03 0.101E+02 0.344E-10
 0.115E+04 0.235E+03 0.101E+02 0.403E-10
 0.140E+04 0.226E+03 0.101E+02 0.474E-10
 0.171E+04 0.219E+03 0.101E+02 0.558E-10
 0.209E+04 0.212E+03 0.101E+02 0.660E-10
 0.255E+04 0.205E+03 0.101E+02 0.782E-10
 0.311E+04 0.200E+03 0.102E+02 0.928E-10
 0.380E+04 0.194E+03 0.102E+02 0.110E-09
 0.464E+04 0.189E+03 0.102E+02 0.131E-09
 0.567E+04 0.184E+03 0.102E+02 0.156E-09
 0.692E+04 0.179E+03 0.103E+02 0.185E-09
 0.846E+04 0.175E+03 0.103E+02 0.221E-09
 0.103E+05 0.170E+03 0.104E+02 0.263E-09
 0.126E+05 0.166E+03 0.104E+02 0.313E-09
 0.154E+05 0.162E+03 0.105E+02 0.373E-09
 0.188E+05 0.158E+03 0.106E+02 0.445E-09
 0.230E+05 0.154E+03 0.107E+02 0.530E-09
 0.281E+05 0.151E+03 0.108E+02 0.631E-09
 0.343E+05 0.147E+03 0.109E+02 0.752E-09
 0.419E+05 0.143E+03 0.110E+02 0.895E-09
 0.512E+05 0.140E+03 0.111E+02 0.107E-08
 0.625E+05 0.136E+03 0.112E+02 0.127E-08
 0.763E+05 0.132E+03 0.114E+02 0.151E-08
 0.932E+05 0.129E+03 0.115E+02 0.180E-08
 0.114E+06 0.126E+03 0.117E+02 0.214E-08
 0.139E+06 0.123E+03 0.119E+02 0.255E-08
 0.170E+06 0.120E+03 0.120E+02 0.303E-08
 0.207E+06 0.117E+03 0.123E+02 0.362E-08
 0.253E+06 0.114E+03 0.125E+02 0.432E-08
 0.309E+06 0.112E+03 0.127E+02 0.516E-08
 0.377E+06 0.110E+03 0.130E+02 0.618E-08
 0.461E+06 0.108E+03 0.132E+02 0.741E-08
 0.562E+06 0.106E+03 0.135E+02 0.891E-08
 0.686E+06 0.105E+03 0.138E+02 0.107E-07
 0.838E+06 0.104E+03 0.142E+02 0.130E-07
 0.102E+07 0.103E+03 0.145E+02 0.157E-07
 0.125E+07 0.103E+03 0.149E+02 0.191E-07
 0.152E+07 0.102E+03 0.154E+02 0.233E-07
 0.186E+07 0.103E+03 0.158E+02 0.285E-07
 0.227E+07 0.103E+03 0.163E+02 0.349E-07
 0.276E+07 0.104E+03 0.168E+02 0.430E-07
 0.337E+07 0.106E+03 0.174E+02 0.532E-07
 0.411E+07 0.108E+03 0.180E+02 0.660E-07
 0.502E+07 0.110E+03 0.186E+02 0.822E-07
 0.612E+07 0.113E+03 0.193E+02 0.103E-06
 0.747E+07 0.116E+03 0.201E+02 0.129E-06
 0.911E+07 0.120E+03 0.209E+02 0.163E-06
 0.111E+08 0.124E+03 0.217E+02 0.205E-06
 0.135E+08 0.129E+03 0.227E+02 0.260E-06
 0.165E+08 0.134E+03 0.236E+02 0.330E-06
 0.202E+08 0.140E+03 0.247E+02 0.421E-06
 0.246E+08 0.147E+03 0.258E+02 0.537E-06
 0.299E+08 0.154E+03 0.269E+02 0.686E-06
 0.365E+08 0.163E+03 0.282E+02 0.887E-06
 0.446E+08 0.176E+03 0.297E+02 0.117E-05
 0.545E+08 0.191E+03 0.314E+02 0.154E-05
 0.666E+08 0.207E+03 0.331E+02 0.205E-05
 0.813E+08 0.225E+03 0.350E+02 0.272E-05
 0.993E+08 0.244E+03 0.370E+02 0.360E-05
 0.121E+09 0.265E+03 0.390E+02 0.477E-05
 0.148E+09 0.285E+03 0.412E+02 0.627E-05
 0.181E+09 0.304E+03 0.433E+02 0.815E-05
 0.222E+09 0.320E+03 0.453E+02 0.105E-04
 0.271E+09 0.336E+03 0.475E+02 0.135E-04
 0.332E+09 0.352E+03 0.497E+02 0.173E-04
 0.406E+09 0.367E+03 0.519E+02 0.220E-04
 0.496E+09 0.382E+03 0.543E+02 0.280E-04
 0.606E+09 0.397E+03 0.568E+02 0.355E-04
 0.741E+09 0.412E+03 0.594E+02 0.450E-04
 0.906E+09 0.427E+03 0.621E+02 0.569E-04
 0.111E+10 0.441E+03 0.650E+02 0.718E-04
 0.135E+10 0.455E+03 0.679E+02 0.905E-04
 0.166E+10 0.468E+03 0.709E+02 0.114E-03
 0.202E+10 0.482E+03 0.741E+02 0.142E-03
 0.246E+10 0.499E+03 0.775E+02 0.179E-03
 0.300E+10 0.518E+03 0.812E+02 0.226E-03
 0.366E+10 0.541E+03 0.853E+02 0.286E-03
 0.447E+10 0.568E+03 0.896E+02 0.364E-03
 0.546E+10 0.597E+03 0.944E+02 0.463E-03
 0.668E+10 0.628E+03 0.994E+02 0.589E-03
 0.817E+10 0.660E+03 0.105E+03 0.747E-03
 0.999E+10 0.693E+03 0.110E+03 0.946E-03
 0.122E+11 0.726E+03 0.116E+03 0.119E-02
 0.149E+11 0.760E+03 0.122E+03 0.150E-02
 0.183E+11 0.793E+03 0.128E+03 0.188E-02
 0.224E+11 0.826E+03 0.134E+03 0.235E-02
 0.273E+11 0.859E+03 0.141E+03 0.292E-02
 0.334E+11 0.891E+03 0.148E+03 0.361E-02
 0.409E+11 0.923E+03 0.156E+03 0.446E-02
 0.499E+11 0.953E+03 0.164E+03 0.548E-02
 0.611E+11 0.983E+03 0.173E+03 0.673E-02
 0.746E+11 0.101E+04 0.182E+03 0.824E-02
 0.912E+11 0.104E+04 0.191E+03 0.101E-01
 0.111E+12 0.106E+04 0.200E+03 0.123E-01
 0.136E+12 0.108E+04 0.211E+03 0.149E-01
 0.166E+12 0.110E+04 0.222E+03 0.181E-01
 0.203E+12 0.112E+04 0.234E+03 0.220E-01
 0.248E+12 0.114E+04 0.246E+03 0.267E-01
 0.303E+12 0.115E+04 0.258E+03 0.324E-01
 0.370E+12 0.117E+04 0.271E+03 0.392E-01
 0.452E+12 0.118E+04 0.284E+03 0.476E-01
 0.553E+12 0.119E+04 0.297E+03 0.576E-01
 0.675E+12 0.119E+04 0.312E+03 0.699E-01
 0.824E+12 0.120E+04 0.327E+03 0.847E-01
 0.101E+13 0.120E+04 0.342E+03 0.103E+00
 0.123E+13 0.120E+04 0.359E+03 0.125E+00
 0.150E+13 0.121E+04 0.378E+03 0.151E+00
 0.183E+13 0.121E+04 0.397E+03 0.184E+00
 0.224E+13 0.121E+04 0.415E+03 0.223E+00
 0.274E+13 0.121E+04 0.433E+03 0.271E+00
 0.334E+13 0.120E+04 0.452E+03 0.328E+00
 0.409E+13 0.119E+04 0.471E+03 0.398E+00
