   1.0000000010742238        1.0092700715987837E-004  0.99989800000706885        9.9999720308725167E-007   9.9999998483923773E-005   2.4956110922691369E-020   7.7598394930437787E-027   5.3422399595064020E-018   1.7203951515424702E-029   9.2699999931531360E-007   6.6086677957233554E-016   3.5679998141320367E-006
   1.0328013424743783        3.0917542921535127E-004  0.99970851173645392        4.8544219720458709E-009   2.9147855358834830E-004   8.0340683815554896E-015   3.1189159654400277E-019   1.7406783407002087E-014   1.6888028335738854E-022   9.2699223128261779E-007   7.7519190800226886E-012   3.5673756166733378E-006
   4.5803458612203807        9.8356692618957291E-004  0.99903577887649364        1.5870371978821071E-008   9.6418932668039417E-004   5.4537648652012625E-013   1.8376460698051171E-018   4.7174852674558645E-014   5.5627473108212408E-023   9.2695390073879456E-007   4.6080864562197658E-011   3.5649265383073572E-006
   16.516890110971545        5.1875850493498371E-004  0.99935489103575226        6.6736166631913948E-005   5.1163438455662858E-004   2.1556025998089336E-009   7.0661170450711729E-016   1.2996471862481576E-011   1.3062250072472726E-016   9.2689649501872532E-007   1.0335603036899219E-010   3.5663552305505908E-006
   33.748644046589384        2.5331807301147983E-004  0.99918950738707712        2.8145804301153764E-004   2.4757365872204567E-004   2.8125071328384592E-009   1.6762637796329023E-016   8.7127104139214022E-013   4.0438147880539436E-016   9.2681273630504981E-007   1.8724215695549537E-010   3.5673465946184484E-006
   60.816972929633792        1.2752875329919471E-004  0.99841864441856953        7.2891547818697798E-004   1.2351759769539366E-004   7.0014481279169650E-009   1.1407028690548354E-015   2.0222711391241726E-012   2.7000135453092288E-015   9.2667773052859574E-007   3.2224457220760408E-010   3.5678668916592847E-006
   145.57195352219716        5.9997653316538084E-005  0.99653342490976493        1.7041890762426049E-003   5.7643226152991560E-005   5.5370260766230821E-007   9.4080059408450502E-015   4.4534942806131716E-012   1.4094537532421000E-014   9.2638236688912182E-007   6.1758757783256026E-010   3.5679885093466924E-006
   603.45278726771528        2.5126649103354837E-005  0.98897617027500362        5.4967608822211319E-003   2.3806565332803105E-005   6.5013736616852160E-006   2.1999331472658618E-013   1.7563922011882105E-011   6.2753369574704196E-013   9.2548342049077085E-007   1.5161900785806266E-009   3.5679809302119730E-006
   2700.4854347636451        1.1108399829312141E-005  0.96977990774713130        1.5095126107309719E-002   1.0093154999150423E-005   1.9746788126842167E-005   5.6425828606229539E-012   6.3579729093716546E-011   1.2196759485381997E-011   9.2307568093773480E-007   3.9172281224257576E-009   3.5679175964737248E-006
   12015.196748434739        5.2634575333866152E-006  0.91750787740164497        4.1229563972952896E-002   4.3304634932522234E-006   2.8663669778594298E-005   2.2343587026002551E-010   2.2174891614923784E-010   1.3214648881259894E-010   9.1484880450679836E-007   1.1918984539928095E-008   3.5674162381992592E-006
   53615.326286451826        2.2874052255852910E-006  0.77369663782431530       0.11313598687810339        1.4739767694751879E-006   2.9911936757452961E-005   5.6759560961806546E-008   6.4914479947457102E-010   8.4871952431558124E-010   8.1092392714025819E-007   5.9279179365860044E-008   3.5096859884688311E-006
   241343.24839109628        9.5839007138966920E-009  0.48344711324191830       0.25826142569706745        5.8689614212646186E-009   2.9777644530221606E-005   9.2502346350228008E-007   7.2530857133813807E-009   1.1863053966154558E-007   9.5461943070375338E-010   8.6581346907346753E-010   2.5106357867707726E-006
   1087025.2297271919        2.2940872258244375E-009  0.24489582848958819       0.37753674439013862        2.1518399870074008E-010   2.9752222202884526E-005   9.2613153514322475E-007   6.4414082470676901E-009   4.5899657882596162E-007   3.9442991759523464E-011   7.3173217200382173E-010   2.1298960792625612E-006
