 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.101E+00 0.302E+03
 0.108E+00 0.315E+03
 0.131E+00 0.359E+03
 0.160E+00 0.410E+03
 0.195E+00 0.469E+03
 0.238E+00 0.535E+03
 0.291E+00 0.611E+03
 0.356E+00 0.695E+03
 0.434E+00 0.789E+03
 0.531E+00 0.890E+03
 0.648E+00 0.996E+03
 0.792E+00 0.110E+04
 0.967E+00 0.118E+04
 0.118E+01 0.123E+04
 0.144E+01 0.124E+04
 0.176E+01 0.121E+04
 0.215E+01 0.116E+04
 0.263E+01 0.108E+04
 0.318E+01 0.101E+04
 0.383E+01 0.934E+03
 0.461E+01 0.865E+03
 0.554E+01 0.801E+03
 0.667E+01 0.742E+03
 0.802E+01 0.688E+03
 0.966E+01 0.638E+03
 0.117E+02 0.592E+03
 0.141E+02 0.551E+03
 0.171E+02 0.513E+03
 0.208E+02 0.479E+03
 0.254E+02 0.448E+03
 0.310E+02 0.420E+03
 0.378E+02 0.396E+03
 0.462E+02 0.374E+03
 0.564E+02 0.354E+03
 0.689E+02 0.337E+03
 0.842E+02 0.322E+03
 0.103E+03 0.308E+03
 0.126E+03 0.296E+03
 0.153E+03 0.285E+03
 0.187E+03 0.275E+03
 0.229E+03 0.266E+03
 0.279E+03 0.258E+03
 0.341E+03 0.250E+03
 0.417E+03 0.243E+03
 0.509E+03 0.236E+03
 0.621E+03 0.230E+03
 0.759E+03 0.224E+03
 0.926E+03 0.219E+03
 0.113E+04 0.214E+03
 0.138E+04 0.209E+03
 0.169E+04 0.205E+03
 0.206E+04 0.201E+03
 0.251E+04 0.197E+03
 0.307E+04 0.194E+03
 0.375E+04 0.191E+03
 0.458E+04 0.188E+03
 0.559E+04 0.186E+03
 0.682E+04 0.184E+03
 0.833E+04 0.182E+03
 0.102E+05 0.180E+03
 0.124E+05 0.179E+03
 0.152E+05 0.178E+03
 0.185E+05 0.177E+03
 0.226E+05 0.176E+03
 0.276E+05 0.175E+03
 0.337E+05 0.174E+03
 0.412E+05 0.174E+03
 0.503E+05 0.174E+03
 0.614E+05 0.173E+03
 0.749E+05 0.174E+03
 0.915E+05 0.174E+03
 0.112E+06 0.174E+03
 0.136E+06 0.175E+03
 0.167E+06 0.176E+03
 0.203E+06 0.177E+03
 0.248E+06 0.178E+03
 0.303E+06 0.179E+03
 0.370E+06 0.180E+03
 0.452E+06 0.182E+03
 0.552E+06 0.183E+03
 0.674E+06 0.185E+03
 0.824E+06 0.187E+03
 0.101E+07 0.189E+03
 0.123E+07 0.191E+03
 0.150E+07 0.193E+03
 0.183E+07 0.195E+03
 0.224E+07 0.197E+03
 0.273E+07 0.199E+03
 0.333E+07 0.202E+03
 0.406E+07 0.206E+03
 0.496E+07 0.211E+03
