 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.302E+03
 0.107E+00 0.350E+03
 0.124E+00 0.471E+03
 0.152E+00 0.640E+03
 0.185E+00 0.828E+03
 0.226E+00 0.103E+04
 0.276E+00 0.126E+04
 0.337E+00 0.152E+04
 0.412E+00 0.181E+04
 0.503E+00 0.213E+04
 0.615E+00 0.250E+04
 0.751E+00 0.291E+04
 0.917E+00 0.338E+04
 0.112E+01 0.391E+04
 0.137E+01 0.451E+04
 0.167E+01 0.519E+04
 0.204E+01 0.597E+04
 0.249E+01 0.682E+04
 0.305E+01 0.756E+04
 0.372E+01 0.784E+04
 0.430E+01 0.702E+04
 0.460E+01 0.595E+04
 0.481E+01 0.501E+04
 0.502E+01 0.424E+04
 0.530E+01 0.363E+04
 0.573E+01 0.316E+04
 0.648E+01 0.283E+04
 0.761E+01 0.259E+04
 0.902E+01 0.238E+04
 0.106E+02 0.217E+04
 0.124E+02 0.197E+04
 0.145E+02 0.179E+04
 0.170E+02 0.163E+04
 0.198E+02 0.148E+04
 0.232E+02 0.135E+04
 0.271E+02 0.123E+04
 0.318E+02 0.112E+04
 0.372E+02 0.102E+04
 0.435E+02 0.924E+03
 0.510E+02 0.841E+03
 0.596E+02 0.765E+03
 0.698E+02 0.696E+03
 0.818E+02 0.634E+03
 0.959E+02 0.578E+03
 0.113E+03 0.528E+03
 0.133E+03 0.483E+03
 0.157E+03 0.443E+03
 0.187E+03 0.407E+03
 0.223E+03 0.375E+03
 0.268E+03 0.347E+03
 0.322E+03 0.322E+03
 0.390E+03 0.300E+03
 0.474E+03 0.280E+03
 0.579E+03 0.263E+03
 0.708E+03 0.248E+03
 0.864E+03 0.234E+03
 0.106E+04 0.223E+03
 0.129E+04 0.212E+03
 0.157E+04 0.203E+03
 0.192E+04 0.195E+03
 0.235E+04 0.187E+03
 0.287E+04 0.180E+03
 0.351E+04 0.173E+03
 0.428E+04 0.166E+03
 0.523E+04 0.159E+03
 0.639E+04 0.152E+03
 0.780E+04 0.144E+03
 0.953E+04 0.136E+03
 0.115E+05 0.126E+03
 0.137E+05 0.116E+03
 0.160E+05 0.105E+03
 0.183E+05 0.939E+02
 0.206E+05 0.830E+02
 0.230E+05 0.730E+02
 0.254E+05 0.640E+02
 0.282E+05 0.563E+02
 0.315E+05 0.498E+02
 0.357E+05 0.445E+02
 0.414E+05 0.403E+02
 0.493E+05 0.373E+02
 0.602E+05 0.354E+02
 0.735E+05 0.343E+02
 0.896E+05 0.336E+02
 0.109E+06 0.330E+02
 0.133E+06 0.327E+02
 0.163E+06 0.325E+02
 0.198E+06 0.325E+02
 0.242E+06 0.326E+02
 0.295E+06 0.329E+02
 0.360E+06 0.333E+02
 0.439E+06 0.338E+02
 0.536E+06 0.345E+02
