  0.341E+08  0.112E-38  0.000E+00  0.244E-63  0.112E-38
  0.417E+08  0.143E-42  0.000E+00  0.276E-67  0.143E-42
  0.509E+08  0.971E-47  0.000E+00  0.168E-71  0.971E-47
  0.622E+08  0.342E-51  0.000E+00  0.530E-76  0.342E-51
  0.759E+08  0.391E-55  0.000E+00  0.548E-80  0.391E-55
  0.928E+08  0.126E-55  0.000E+00  0.161E-80  0.126E-55
  0.113E+09  0.492E-56  0.000E+00  0.572E-81  0.492E-56
  0.138E+09  0.196E-56  0.000E+00  0.209E-81  0.196E-56
  0.169E+09  0.791E-57  0.000E+00  0.164E-75  0.791E-57
  0.206E+09  0.106E-54  0.000E+00  0.959E-80  0.106E-54
  0.252E+09  0.135E-57  0.000E+00  0.114E-82  0.135E-57
  0.308E+09  0.568E-58  0.000E+00  0.447E-83  0.568E-58
  0.376E+09  0.241E-58  0.000E+00  0.176E-83  0.241E-58
  0.459E+09  0.102E-58  0.000E+00  0.704E-84  0.102E-58
  0.560E+09  0.440E-59  0.000E+00  0.285E-84  0.440E-59
  0.684E+09  0.191E-59  0.000E+00  0.117E-84  0.191E-59
  0.836E+09  0.833E-60  0.000E+00  0.484E-85  0.833E-60
  0.102E+10  0.366E-60  0.000E+00  0.357E-84  0.366E-60
  0.125E+10  0.162E-60  0.000E+00  0.857E-86  0.162E-60
  0.152E+10  0.720E-61  0.000E+00  0.366E-86  0.720E-61
  0.186E+10  0.321E-61  0.000E+00  0.157E-86  0.321E-61
  0.227E+10  0.144E-61  0.000E+00  0.682E-87  0.144E-61
  0.277E+10  0.549E-55  0.000E+00  0.144E-77  0.549E-55
  0.339E+10  0.487E-57  0.000E+00  0.219E-82  0.487E-57
  0.414E+10  0.426E-58  0.000E+00  0.187E-83  0.426E-58
  0.505E+10  0.587E-63  0.000E+00  0.255E-88  0.587E-63
  0.617E+10  0.263E-63  0.000E+00  0.113E-88  0.263E-63
  0.753E+10  0.118E-63  0.000E+00  0.502E-89  0.118E-63
  0.920E+10  0.427E-62  0.000E+00  0.181E-87  0.427E-62
  0.112E+11  0.317E-64  0.000E+00  0.135E-89  0.317E-64
  0.137E+11  0.210E-63  0.000E+00  0.896E-89  0.210E-63
  0.168E+11  0.352E-60  0.000E+00  0.152E-85  0.352E-60
  0.205E+11  0.122E-64  0.000E+00  0.537E-90  0.122E-64
  0.250E+11  0.567E-58  0.000E+00  0.254E-83  0.567E-58
  0.305E+11  0.312E-66  0.000E+00  0.144E-91  0.312E-66
  0.373E+11  0.123E-66  0.000E+00  0.585E-92  0.123E-66
  0.455E+11  0.466E-67  0.000E+00  0.230E-92  0.466E-67
  0.556E+11  0.169E-67  0.000E+00  0.869E-93  0.169E-67
  0.679E+11  0.579E-68  0.000E+00  0.312E-93  0.579E-68
  0.830E+11  0.365E-68  0.000E+00  0.207E-93  0.365E-68
  0.101E+12  0.553E-69  0.000E+00  0.331E-94  0.553E-69
  0.124E+12  0.151E-69  0.000E+00  0.958E-95  0.151E-69
  0.151E+12  0.960E-69  0.000E+00  0.648E-94  0.960E-69
  0.185E+12  0.791E-71  0.549E-06  0.569E-96  0.791E-71
  0.225E+12  0.196E-71  0.697E-06  0.151E-96  0.196E-71
  0.274E+12  0.200E-72  0.968E-06  0.169E-97  0.200E-72
  0.334E+12  0.149E-73  0.153E-05  0.145E-98  0.149E-73
  0.406E+12  0.505E-75  0.264E-05  0.577-100  0.505E-75
  0.494E+12  0.582E-77  0.487E-05  0.804-102  0.582E-77
  0.602E+12  0.185E-79  0.980E-05  0.315-104  0.185E-79
  0.736E+12  0.387E-82  0.234E-04  0.862-107  0.387E-82
  0.899E+12  0.676E-84  0.613E-04  0.202-108  0.676E-84
  0.110E+13  0.433E-81  0.166E-03  0.176-105  0.433E-81
  0.134E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.164E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.200E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.244E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.298E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.364E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.445E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.544E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.664E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.811E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.991E+13  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.121E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.148E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.180E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.220E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.269E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.329E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.402E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.491E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.599E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.732E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
  0.894E+14  0.542E-77  0.439E-03  0.298-101  0.542E-77
