  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.123E-22
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.107E-21
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.910E-21
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.774E-20
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.658E-19
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.559E-18
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.472E-17
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.383E-16
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.222E-15
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.342E-15
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.342E-15
  0.100E+00  0.105E-05  0.339E-05  0.105E-05  0.342E-15
  0.100E+00  0.105E-05  0.340E-05  0.105E-05  0.342E-15
  0.100E+00  0.105E-05  0.340E-05  0.105E-05  0.342E-15
  0.101E+00  0.106E-05  0.344E-05  0.106E-05  0.347E-15
  0.115E+00  0.118E-05  0.403E-05  0.118E-05  0.414E-15
  0.140E+00  0.146E-05  0.540E-05  0.146E-05  0.590E-15
  0.171E+00  0.180E-05  0.722E-05  0.180E-05  0.842E-15
  0.209E+00  0.223E-05  0.964E-05  0.223E-05  0.120E-14
  0.255E+00  0.274E-05  0.128E-04  0.274E-05  0.172E-14
  0.311E+00  0.339E-05  0.171E-04  0.339E-05  0.246E-14
  0.380E+00  0.417E-05  0.227E-04  0.417E-05  0.353E-14
  0.465E+00  0.514E-05  0.301E-04  0.514E-05  0.507E-14
  0.568E+00  0.634E-05  0.399E-04  0.634E-05  0.752E-14
  0.693E+00  0.781E-05  0.526E-04  0.781E-05  0.115E-13
  0.847E+00  0.961E-05  0.684E-04  0.961E-05  0.189E-13
  0.103E+01  0.118E-04  0.867E-04  0.118E-04  0.355E-13
  0.126E+01  0.145E-04  0.106E-03  0.145E-04  0.737E-13
  0.154E+01  0.176E-04  0.127E-03  0.176E-04  0.143E-12
  0.188E+01  0.215E-04  0.152E-03  0.215E-04  0.251E-12
  0.230E+01  0.262E-04  0.182E-03  0.262E-04  0.412E-12
  0.281E+01  0.319E-04  0.219E-03  0.319E-04  0.651E-12
  0.343E+01  0.389E-04  0.264E-03  0.389E-04  0.100E-11
  0.419E+01  0.474E-04  0.318E-03  0.474E-04  0.150E-11
  0.512E+01  0.578E-04  0.384E-03  0.578E-04  0.222E-11
  0.626E+01  0.703E-04  0.464E-03  0.703E-04  0.321E-11
  0.764E+01  0.856E-04  0.561E-03  0.856E-04  0.458E-11
  0.933E+01  0.104E-03  0.677E-03  0.104E-03  0.644E-11
  0.114E+02  0.127E-03  0.817E-03  0.127E-03  0.892E-11
  0.139E+02  0.154E-03  0.984E-03  0.154E-03  0.122E-10
  0.170E+02  0.187E-03  0.118E-02  0.187E-03  0.160E-10
  0.208E+02  0.226E-03  0.142E-02  0.226E-03  0.214E-10
  0.254E+02  0.274E-03  0.169E-02  0.274E-03  0.283E-10
  0.310E+02  0.331E-03  0.200E-02  0.331E-03  0.370E-10
  0.378E+02  0.398E-03  0.235E-02  0.398E-03  0.479E-10
  0.459E+02  0.476E-03  0.270E-02  0.476E-03  0.612E-10
  0.546E+02  0.558E-03  0.302E-02  0.558E-03  0.762E-10
  0.639E+02  0.641E-03  0.329E-02  0.641E-03  0.924E-10
  0.736E+02  0.724E-03  0.350E-02  0.724E-03  0.110E-09
  0.836E+02  0.807E-03  0.365E-02  0.807E-03  0.128E-09
  0.940E+02  0.888E-03  0.374E-02  0.888E-03  0.147E-09
  0.105E+03  0.966E-03  0.377E-02  0.966E-03  0.167E-09
  0.115E+03  0.104E-02  0.374E-02  0.104E-02  0.187E-09
  0.126E+03  0.111E-02  0.366E-02  0.111E-02  0.209E-09
  0.137E+03  0.118E-02  0.353E-02  0.118E-02  0.230E-09
  0.148E+03  0.124E-02  0.337E-02  0.124E-02  0.252E-09
  0.158E+03  0.129E-02  0.318E-02  0.129E-02  0.273E-09
  0.169E+03  0.134E-02  0.296E-02  0.134E-02  0.295E-09
  0.179E+03  0.138E-02  0.273E-02  0.138E-02  0.317E-09
  0.190E+03  0.142E-02  0.248E-02  0.142E-02  0.338E-09
  0.200E+03  0.145E-02  0.223E-02  0.145E-02  0.360E-09
  0.210E+03  0.147E-02  0.198E-02  0.147E-02  0.381E-09
  0.220E+03  0.148E-02  0.173E-02  0.148E-02  0.402E-09
  0.230E+03  0.148E-02  0.149E-02  0.148E-02  0.422E-09
  0.240E+03  0.148E-02  0.127E-02  0.148E-02  0.441E-09
  0.251E+03  0.146E-02  0.105E-02  0.146E-02  0.459E-09
  0.261E+03  0.143E-02  0.859E-03  0.143E-02  0.475E-09
  0.272E+03  0.139E-02  0.684E-03  0.139E-02  0.489E-09
  0.283E+03  0.134E-02  0.531E-03  0.134E-02  0.500E-09
  0.295E+03  0.128E-02  0.400E-03  0.128E-02  0.508E-09
  0.309E+03  0.121E-02  0.293E-03  0.121E-02  0.511E-09
  0.324E+03  0.113E-02  0.208E-03  0.113E-02  0.508E-09
