  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.472E-20
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.410E-19
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.348E-18
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.296E-17
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.246E-16
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.164E-15
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.103E-14
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.637E-14
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.394E-13
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.243E-12
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.145E-11
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.718E-11
  0.100E+00  0.696E-04  0.328E-04  0.696E-04  0.175E-10
  0.100E+00  0.698E-04  0.330E-04  0.698E-04  0.184E-10
  0.100E+00  0.712E-04  0.349E-04  0.712E-04  0.222E-10
  0.100E+00  0.729E-04  0.372E-04  0.729E-04  0.264E-10
  0.101E+00  0.745E-04  0.397E-04  0.745E-04  0.302E-10
  0.101E+00  0.761E-04  0.422E-04  0.761E-04  0.338E-10
  0.101E+00  0.776E-04  0.448E-04  0.776E-04  0.374E-10
  0.101E+00  0.790E-04  0.475E-04  0.790E-04  0.409E-10
  0.101E+00  0.805E-04  0.504E-04  0.805E-04  0.444E-10
  0.101E+00  0.819E-04  0.533E-04  0.819E-04  0.479E-10
  0.102E+00  0.833E-04  0.563E-04  0.833E-04  0.515E-10
  0.102E+00  0.846E-04  0.595E-04  0.846E-04  0.551E-10
  0.102E+00  0.860E-04  0.628E-04  0.860E-04  0.588E-10
  0.102E+00  0.873E-04  0.662E-04  0.873E-04  0.626E-10
  0.102E+00  0.887E-04  0.697E-04  0.887E-04  0.665E-10
  0.103E+00  0.900E-04  0.733E-04  0.900E-04  0.706E-10
  0.103E+00  0.913E-04  0.771E-04  0.913E-04  0.748E-10
  0.103E+00  0.927E-04  0.811E-04  0.927E-04  0.791E-10
  0.103E+00  0.940E-04  0.851E-04  0.940E-04  0.836E-10
  0.103E+00  0.953E-04  0.894E-04  0.953E-04  0.883E-10
  0.104E+00  0.966E-04  0.938E-04  0.966E-04  0.933E-10
  0.104E+00  0.979E-04  0.983E-04  0.979E-04  0.984E-10
  0.104E+00  0.992E-04  0.103E-03  0.992E-04  0.104E-09
  0.104E+00  0.101E-03  0.108E-03  0.101E-03  0.110E-09
  0.105E+00  0.102E-03  0.113E-03  0.102E-03  0.116E-09
  0.105E+00  0.103E-03  0.118E-03  0.103E-03  0.122E-09
  0.105E+00  0.105E-03  0.124E-03  0.105E-03  0.129E-09
  0.106E+00  0.106E-03  0.130E-03  0.106E-03  0.136E-09
  0.106E+00  0.107E-03  0.136E-03  0.107E-03  0.144E-09
  0.106E+00  0.109E-03  0.142E-03  0.109E-03  0.152E-09
  0.107E+00  0.110E-03  0.148E-03  0.110E-03  0.160E-09
  0.107E+00  0.112E-03  0.155E-03  0.112E-03  0.170E-09
  0.108E+00  0.113E-03  0.162E-03  0.113E-03  0.180E-09
  0.108E+00  0.115E-03  0.170E-03  0.115E-03  0.191E-09
  0.109E+00  0.117E-03  0.177E-03  0.117E-03  0.203E-09
  0.109E+00  0.118E-03  0.185E-03  0.118E-03  0.216E-09
  0.110E+00  0.120E-03  0.194E-03  0.120E-03  0.230E-09
  0.110E+00  0.122E-03  0.203E-03  0.122E-03  0.245E-09
  0.111E+00  0.124E-03  0.212E-03  0.124E-03  0.262E-09
  0.112E+00  0.126E-03  0.222E-03  0.126E-03  0.281E-09
  0.113E+00  0.128E-03  0.233E-03  0.128E-03  0.303E-09
  0.113E+00  0.130E-03  0.244E-03  0.130E-03  0.327E-09
  0.114E+00  0.133E-03  0.257E-03  0.133E-03  0.354E-09
  0.116E+00  0.135E-03  0.270E-03  0.135E-03  0.385E-09
  0.117E+00  0.138E-03  0.284E-03  0.138E-03  0.422E-09
  0.118E+00  0.141E-03  0.300E-03  0.141E-03  0.465E-09
  0.120E+00  0.145E-03  0.317E-03  0.145E-03  0.518E-09
  0.122E+00  0.150E-03  0.337E-03  0.150E-03  0.585E-09
  0.125E+00  0.155E-03  0.361E-03  0.155E-03  0.675E-09
  0.129E+00  0.163E-03  0.392E-03  0.163E-03  0.810E-09
  0.134E+00  0.173E-03  0.428E-03  0.173E-03  0.997E-09
  0.140E+00  0.182E-03  0.459E-03  0.182E-03  0.120E-08
  0.146E+00  0.192E-03  0.488E-03  0.192E-03  0.142E-08
  0.152E+00  0.201E-03  0.514E-03  0.201E-03  0.165E-08
  0.158E+00  0.211E-03  0.538E-03  0.211E-03  0.189E-08
  0.164E+00  0.221E-03  0.560E-03  0.221E-03  0.214E-08
  0.171E+00  0.230E-03  0.581E-03  0.230E-03  0.241E-08
  0.178E+00  0.240E-03  0.600E-03  0.240E-03  0.268E-08
  0.185E+00  0.250E-03  0.617E-03  0.250E-03  0.296E-08
  0.192E+00  0.259E-03  0.632E-03  0.259E-03  0.324E-08
  0.199E+00  0.268E-03  0.646E-03  0.268E-03  0.350E-08
  0.205E+00  0.276E-03  0.658E-03  0.276E-03  0.377E-08
  0.212E+00  0.285E-03  0.670E-03  0.285E-03  0.403E-08
  0.219E+00  0.293E-03  0.681E-03  0.293E-03  0.429E-08
  0.225E+00  0.301E-03  0.691E-03  0.301E-03  0.456E-08
  0.232E+00  0.309E-03  0.700E-03  0.309E-03  0.482E-08
  0.239E+00  0.317E-03  0.709E-03  0.317E-03  0.510E-08
  0.246E+00  0.325E-03  0.718E-03  0.325E-03  0.537E-08
  0.253E+00  0.334E-03  0.726E-03  0.334E-03  0.565E-08
  0.260E+00  0.342E-03  0.734E-03  0.342E-03  0.593E-08
  0.268E+00  0.350E-03  0.741E-03  0.350E-03  0.622E-08
  0.275E+00  0.359E-03  0.748E-03  0.359E-03  0.651E-08
  0.283E+00  0.367E-03  0.755E-03  0.367E-03  0.681E-08
  0.291E+00  0.375E-03  0.762E-03  0.375E-03  0.712E-08
  0.298E+00  0.384E-03  0.768E-03  0.384E-03  0.743E-08
  0.307E+00  0.393E-03  0.774E-03  0.393E-03  0.776E-08
  0.315E+00  0.401E-03  0.780E-03  0.401E-03  0.809E-08
  0.323E+00  0.410E-03  0.785E-03  0.410E-03  0.843E-08
  0.331E+00  0.419E-03  0.790E-03  0.419E-03  0.881E-08
  0.339E+00  0.427E-03  0.792E-03  0.427E-03  0.917E-08
  0.347E+00  0.435E-03  0.794E-03  0.435E-03  0.950E-08
  0.355E+00  0.444E-03  0.795E-03  0.444E-03  0.983E-08
  0.364E+00  0.452E-03  0.798E-03  0.452E-03  0.102E-07
  0.373E+00  0.461E-03  0.800E-03  0.461E-03  0.105E-07
  0.382E+00  0.470E-03  0.802E-03  0.470E-03  0.109E-07
  0.391E+00  0.479E-03  0.805E-03  0.479E-03  0.113E-07
  0.401E+00  0.488E-03  0.807E-03  0.488E-03  0.116E-07
  0.410E+00  0.498E-03  0.810E-03  0.498E-03  0.120E-07
  0.420E+00  0.507E-03  0.812E-03  0.507E-03  0.124E-07
  0.431E+00  0.517E-03  0.814E-03  0.517E-03  0.129E-07
  0.441E+00  0.527E-03  0.816E-03  0.527E-03  0.133E-07
  0.452E+00  0.537E-03  0.818E-03  0.537E-03  0.137E-07
  0.463E+00  0.547E-03  0.819E-03  0.547E-03  0.142E-07
  0.474E+00  0.557E-03  0.821E-03  0.557E-03  0.146E-07
  0.485E+00  0.568E-03  0.822E-03  0.568E-03  0.151E-07
  0.497E+00  0.578E-03  0.823E-03  0.578E-03  0.156E-07
  0.509E+00  0.589E-03  0.824E-03  0.589E-03  0.161E-07
  0.521E+00  0.600E-03  0.825E-03  0.600E-03  0.166E-07
  0.533E+00  0.611E-03  0.825E-03  0.611E-03  0.171E-07
  0.546E+00  0.622E-03  0.826E-03  0.622E-03  0.176E-07
  0.559E+00  0.633E-03  0.826E-03  0.633E-03  0.182E-07
  0.572E+00  0.644E-03  0.826E-03  0.644E-03  0.187E-07
  0.586E+00  0.656E-03  0.825E-03  0.656E-03  0.192E-07
  0.600E+00  0.667E-03  0.825E-03  0.667E-03  0.198E-07
  0.614E+00  0.679E-03  0.824E-03  0.679E-03  0.204E-07
  0.628E+00  0.691E-03  0.823E-03  0.691E-03  0.210E-07
  0.643E+00  0.703E-03  0.822E-03  0.703E-03  0.216E-07
  0.658E+00  0.715E-03  0.821E-03  0.715E-03  0.222E-07
  0.673E+00  0.727E-03  0.819E-03  0.727E-03  0.228E-07
  0.689E+00  0.739E-03  0.818E-03  0.739E-03  0.234E-07
  0.705E+00  0.751E-03  0.816E-03  0.751E-03  0.240E-07
  0.721E+00  0.764E-03  0.813E-03  0.764E-03  0.247E-07
  0.737E+00  0.776E-03  0.811E-03  0.776E-03  0.253E-07
