 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.100E+00 0.300E+04
 0.101E+00 0.302E+04
 0.115E+00 0.326E+04
 0.140E+00 0.367E+04
 0.171E+00 0.413E+04
 0.209E+00 0.464E+04
 0.255E+00 0.521E+04
 0.311E+00 0.584E+04
 0.380E+00 0.653E+04
 0.465E+00 0.730E+04
 0.568E+00 0.813E+04
 0.693E+00 0.899E+04
 0.847E+00 0.978E+04
 0.103E+01 0.102E+05
 0.126E+01 0.102E+05
 0.154E+01 0.988E+04
 0.188E+01 0.959E+04
 0.230E+01 0.936E+04
 0.281E+01 0.917E+04
 0.343E+01 0.900E+04
 0.419E+01 0.886E+04
 0.512E+01 0.873E+04
 0.626E+01 0.860E+04
 0.764E+01 0.848E+04
 0.933E+01 0.835E+04
 0.114E+02 0.821E+04
 0.139E+02 0.807E+04
 0.170E+02 0.790E+04
 0.208E+02 0.770E+04
 0.254E+02 0.745E+04
 0.310E+02 0.715E+04
 0.378E+02 0.676E+04
 0.459E+02 0.628E+04
 0.546E+02 0.577E+04
 0.639E+02 0.524E+04
 0.736E+02 0.470E+04
 0.836E+02 0.419E+04
 0.940E+02 0.371E+04
 0.105E+03 0.325E+04
 0.115E+03 0.284E+04
 0.126E+03 0.247E+04
 0.137E+03 0.213E+04
 0.148E+03 0.184E+04
 0.158E+03 0.158E+04
 0.169E+03 0.135E+04
 0.179E+03 0.115E+04
 0.190E+03 0.976E+03
 0.200E+03 0.828E+03
 0.210E+03 0.701E+03
 0.220E+03 0.592E+03
 0.230E+03 0.500E+03
 0.240E+03 0.421E+03
 0.251E+03 0.355E+03
 0.261E+03 0.299E+03
 0.272E+03 0.252E+03
 0.283E+03 0.213E+03
 0.295E+03 0.179E+03
 0.309E+03 0.152E+03
 0.324E+03 0.129E+03
 0.342E+03 0.110E+03
 0.365E+03 0.942E+02
 0.394E+03 0.817E+02
 0.435E+03 0.718E+02
 0.491E+03 0.640E+02
 0.565E+03 0.578E+02
 0.664E+03 0.529E+02
 0.795E+03 0.489E+02
 0.967E+03 0.457E+02
 0.118E+04 0.434E+02
 0.144E+04 0.417E+02
 0.176E+04 0.404E+02
 0.215E+04 0.394E+02
 0.262E+04 0.387E+02
 0.319E+04 0.383E+02
 0.389E+04 0.381E+02
 0.474E+04 0.382E+02
 0.578E+04 0.385E+02
 0.705E+04 0.390E+02
 0.861E+04 0.398E+02
 0.105E+05 0.407E+02
 0.128E+05 0.417E+02
 0.157E+05 0.428E+02
 0.192E+05 0.440E+02
 0.234E+05 0.452E+02
 0.286E+05 0.465E+02
 0.350E+05 0.477E+02
 0.427E+05 0.489E+02
 0.523E+05 0.499E+02
 0.639E+05 0.509E+02
 0.782E+05 0.516E+02
 0.956E+05 0.521E+02
 0.117E+06 0.524E+02
 0.143E+06 0.523E+02
 0.175E+06 0.519E+02
 0.214E+06 0.514E+02
 0.261E+06 0.507E+02
 0.319E+06 0.502E+02
 0.390E+06 0.497E+02
 0.476E+06 0.494E+02
 0.581E+06 0.494E+02
 0.709E+06 0.495E+02
 0.866E+06 0.497E+02
 0.106E+07 0.498E+02
 0.129E+07 0.497E+02
 0.158E+07 0.495E+02
 0.193E+07 0.493E+02
 0.236E+07 0.489E+02
 0.288E+07 0.483E+02
 0.352E+07 0.474E+02
 0.430E+07 0.462E+02
 0.525E+07 0.449E+02
 0.641E+07 0.433E+02
 0.783E+07 0.414E+02
 0.957E+07 0.393E+02
