 0.100E+00 0.100E-05 0.927E-06 0.113E-21 0.236E-39
 0.100E+00 0.100E-05 0.927E-06 0.977E-21 0.172E-37
 0.100E+00 0.100E-05 0.927E-06 0.831E-20 0.124E-35
 0.100E+00 0.100E-05 0.927E-06 0.706E-19 0.897E-34
 0.100E+00 0.100E-05 0.927E-06 0.600E-18 0.648E-32
 0.100E+00 0.100E-05 0.927E-06 0.510E-17 0.468E-30
 0.100E+00 0.100E-05 0.927E-06 0.367E-16 0.240E-28
 0.100E+00 0.100E-05 0.927E-06 0.232E-15 0.959E-27
 0.100E+00 0.100E-05 0.927E-06 0.144E-14 0.371E-25
 0.100E+00 0.100E-05 0.927E-06 0.895E-14 0.144E-23
 0.100E+00 0.100E-05 0.927E-06 0.555E-13 0.593E-22
 0.100E+00 0.100E-05 0.927E-06 0.345E-12 0.290E-20
 0.100E+00 0.100E-05 0.927E-06 0.215E-11 0.112E-18
 0.100E+00 0.101E-05 0.927E-06 0.133E-10 0.207E-17
 0.100E+00 0.105E-05 0.927E-06 0.940E-10 0.680E-16
 0.100E+00 0.144E-05 0.926E-06 0.853E-09 0.450E-14
 0.103E+00 0.423E-05 0.921E-06 0.620E-08 0.117E-12
 0.120E+00 0.201E-04 0.892E-06 0.351E-07 0.947E-12
 0.146E+00 0.430E-04 0.854E-06 0.728E-07 0.217E-11
 0.179E+00 0.677E-04 0.818E-06 0.109E-06 0.354E-11
 0.218E+00 0.941E-04 0.782E-06 0.145E-06 0.511E-11
 0.267E+00 0.123E-03 0.748E-06 0.179E-06 0.704E-11
 0.326E+00 0.153E-03 0.715E-06 0.212E-06 0.960E-11
 0.398E+00 0.185E-03 0.682E-06 0.245E-06 0.134E-10
 0.486E+00 0.220E-03 0.650E-06 0.277E-06 0.193E-10
 0.593E+00 0.258E-03 0.619E-06 0.308E-06 0.287E-10
 0.725E+00 0.298E-03 0.587E-06 0.340E-06 0.428E-10
 0.885E+00 0.342E-03 0.556E-06 0.371E-06 0.622E-10
 0.108E+01 0.390E-03 0.525E-06 0.402E-06 0.863E-10
 0.132E+01 0.444E-03 0.493E-06 0.434E-06 0.114E-09
 0.161E+01 0.503E-03 0.461E-06 0.466E-06 0.142E-09
 0.195E+01 0.567E-03 0.430E-06 0.497E-06 0.168E-09
 0.233E+01 0.633E-03 0.400E-06 0.526E-06 0.191E-09
 0.275E+01 0.702E-03 0.372E-06 0.555E-06 0.212E-09
