 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.101E+00 0.303E+03
 0.110E+00 0.319E+03
 0.134E+00 0.365E+03
 0.164E+00 0.417E+03
 0.200E+00 0.477E+03
 0.245E+00 0.544E+03
 0.299E+00 0.621E+03
 0.365E+00 0.707E+03
 0.446E+00 0.802E+03
 0.544E+00 0.904E+03
 0.665E+00 0.101E+04
 0.812E+00 0.111E+04
 0.992E+00 0.119E+04
 0.121E+01 0.124E+04
 0.148E+01 0.124E+04
 0.181E+01 0.121E+04
 0.221E+01 0.115E+04
 0.269E+01 0.107E+04
 0.326E+01 0.998E+03
 0.393E+01 0.925E+03
 0.472E+01 0.857E+03
 0.568E+01 0.794E+03
 0.683E+01 0.735E+03
 0.822E+01 0.682E+03
 0.990E+01 0.632E+03
 0.120E+02 0.587E+03
 0.145E+02 0.547E+03
 0.175E+02 0.509E+03
 0.213E+02 0.475E+03
 0.260E+02 0.445E+03
 0.318E+02 0.418E+03
 0.388E+02 0.393E+03
 0.474E+02 0.372E+03
 0.579E+02 0.353E+03
 0.708E+02 0.336E+03
 0.864E+02 0.321E+03
 0.106E+03 0.307E+03
 0.129E+03 0.295E+03
 0.157E+03 0.285E+03
 0.192E+03 0.275E+03
 0.235E+03 0.266E+03
 0.287E+03 0.258E+03
 0.350E+03 0.250E+03
 0.428E+03 0.243E+03
 0.522E+03 0.237E+03
 0.638E+03 0.231E+03
 0.779E+03 0.225E+03
 0.951E+03 0.219E+03
 0.116E+04 0.215E+03
 0.142E+04 0.210E+03
 0.173E+04 0.206E+03
 0.211E+04 0.202E+03
 0.258E+04 0.199E+03
 0.315E+04 0.196E+03
 0.385E+04 0.193E+03
 0.470E+04 0.191E+03
 0.573E+04 0.189E+03
 0.700E+04 0.187E+03
 0.855E+04 0.186E+03
 0.104E+05 0.185E+03
 0.127E+05 0.184E+03
 0.156E+05 0.183E+03
 0.190E+05 0.183E+03
 0.232E+05 0.183E+03
 0.283E+05 0.183E+03
 0.346E+05 0.183E+03
 0.422E+05 0.184E+03
 0.515E+05 0.185E+03
 0.629E+05 0.186E+03
 0.767E+05 0.188E+03
 0.937E+05 0.190E+03
 0.114E+06 0.193E+03
 0.140E+06 0.196E+03
 0.170E+06 0.199E+03
 0.208E+06 0.203E+03
 0.254E+06 0.208E+03
 0.309E+06 0.213E+03
 0.378E+06 0.219E+03
 0.461E+06 0.225E+03
 0.562E+06 0.233E+03
 0.686E+06 0.241E+03
 0.838E+06 0.250E+03
 0.102E+07 0.259E+03
 0.125E+07 0.269E+03
 0.153E+07 0.279E+03
 0.186E+07 0.290E+03
 0.228E+07 0.301E+03
 0.278E+07 0.312E+03
 0.340E+07 0.323E+03
 0.415E+07 0.334E+03
 0.508E+07 0.345E+03
