 0.100E+00 0.100E-05 0.927E-10 0.112E-25 0.236E-47
 0.100E+00 0.100E-05 0.927E-10 0.968E-25 0.172E-45
 0.100E+00 0.100E-05 0.927E-10 0.823E-24 0.124E-43
 0.100E+00 0.100E-05 0.927E-10 0.700E-23 0.897E-42
 0.100E+00 0.100E-05 0.927E-10 0.595E-22 0.648E-40
 0.100E+00 0.100E-05 0.927E-10 0.506E-21 0.468E-38
 0.100E+00 0.100E-05 0.927E-10 0.430E-20 0.339E-36
 0.100E+00 0.100E-05 0.927E-10 0.365E-19 0.245E-34
 0.100E+00 0.999E-06 0.927E-10 0.308E-18 0.176E-32
 0.100E+00 0.996E-06 0.927E-10 0.206E-17 0.847E-31
 0.100E+00 0.974E-06 0.927E-10 0.103E-16 0.313E-29
 0.100E+00 0.788E-06 0.927E-10 0.242E-16 0.587E-28
 0.100E+00 0.379E-09 0.927E-10 0.253E-16 0.768E-28
 0.100E+00 0.146E-12 0.927E-10 0.290E-16 0.767E-28
 0.101E+00 0.229E-12 0.927E-10 0.522E-16 0.761E-28
 0.103E+00 0.793E-12 0.927E-10 0.191E-15 0.731E-28
 0.117E+00 0.411E-11 0.927E-10 0.623E-15 0.758E-28
 0.141E+00 0.114E-10 0.927E-10 0.853E-15 0.102E-27
 0.172E+00 0.246E-10 0.927E-10 0.933E-15 0.145E-27
 0.210E+00 0.477E-10 0.927E-10 0.989E-15 0.204E-27
 0.257E+00 0.880E-10 0.927E-10 0.105E-14 0.282E-27
 0.314E+00 0.157E-09 0.927E-10 0.111E-14 0.388E-27
 0.383E+00 0.274E-09 0.927E-10 0.118E-14 0.528E-27
 0.468E+00 0.468E-09 0.927E-10 0.126E-14 0.711E-27
 0.571E+00 0.785E-09 0.927E-10 0.135E-14 0.779E-27
 0.698E+00 0.130E-08 0.927E-10 0.145E-14 0.104E-26
 0.852E+00 0.211E-08 0.927E-10 0.155E-14 0.137E-26
 0.104E+01 0.341E-08 0.927E-10 0.167E-14 0.184E-26
 0.127E+01 0.547E-08 0.927E-10 0.180E-14 0.252E-26
 0.155E+01 0.881E-08 0.927E-10 0.193E-14 0.362E-26
 0.190E+01 0.145E-07 0.927E-10 0.208E-14 0.559E-26
 0.232E+01 0.250E-07 0.927E-10 0.225E-14 0.939E-26
 0.283E+01 0.489E-07 0.927E-10 0.244E-14 0.182E-25
 0.346E+01 0.154E-06 0.927E-10 0.272E-14 0.569E-25
 0.416E+01 0.585E-05 0.927E-10 0.323E-14 0.237E-23
 0.451E+01 0.131E-04 0.927E-10 0.375E-14 0.591E-23
 0.474E+01 0.212E-04 0.927E-10 0.425E-14 0.982E-23
 0.495E+01 0.255E-04 0.927E-10 0.469E-14 0.114E-22
 0.519E+01 0.253E-04 0.927E-10 0.502E-14 0.105E-22
 0.555E+01 0.218E-04 0.927E-10 0.524E-14 0.820E-23
 0.616E+01 0.177E-04 0.927E-10 0.536E-14 0.635E-23
 0.715E+01 0.165E-04 0.927E-10 0.553E-14 0.626E-23
 0.849E+01 0.188E-04 0.927E-10 0.592E-14 0.790E-23
 0.100E+02 0.228E-04 0.927E-10 0.646E-14 0.103E-22
 0.117E+02 0.277E-04 0.927E-10 0.710E-14 0.129E-22
 0.137E+02 0.332E-04 0.927E-10 0.780E-14 0.155E-22
 0.160E+02 0.399E-04 0.927E-10 0.858E-14 0.182E-22
 0.188E+02 0.478E-04 0.927E-10 0.943E-14 0.208E-22
 0.219E+02 0.570E-04 0.927E-10 0.104E-13 0.233E-22
 0.257E+02 0.677E-04 0.927E-10 0.114E-13 0.255E-22
 0.301E+02 0.802E-04 0.927E-10 0.126E-13 0.270E-22
 0.352E+02 0.943E-04 0.927E-10 0.139E-13 0.279E-22
 0.413E+02 0.110E-03 0.927E-10 0.153E-13 0.278E-22
 0.484E+02 0.127E-03 0.927E-10 0.168E-13 0.268E-22
 0.567E+02 0.146E-03 0.927E-10 0.186E-13 0.250E-22
 0.664E+02 0.166E-03 0.927E-10 0.205E-13 0.230E-22
 0.779E+02 0.188E-03 0.927E-10 0.227E-13 0.211E-22
 0.915E+02 0.210E-03 0.927E-10 0.251E-13 0.200E-22
 0.108E+03 0.234E-03 0.927E-10 0.278E-13 0.205E-22
 0.127E+03 0.259E-03 0.927E-10 0.308E-13 0.234E-22
 0.151E+03 0.284E-03 0.927E-10 0.341E-13 0.297E-22
 0.179E+03 0.312E-03 0.927E-10 0.379E-13 0.413E-22
 0.214E+03 0.341E-03 0.927E-10 0.422E-13 0.606E-22
 0.258E+03 0.372E-03 0.927E-10 0.471E-13 0.921E-22
 0.311E+03 0.406E-03 0.926E-10 0.526E-13 0.143E-21
 0.378E+03 0.442E-03 0.926E-10 0.590E-13 0.223E-21
 0.462E+03 0.480E-03 0.926E-10 0.662E-13 0.352E-21
 0.564E+03 0.519E-03 0.926E-10 0.742E-13 0.552E-21
 0.689E+03 0.559E-03 0.926E-10 0.830E-13 0.860E-21
 0.841E+03 0.600E-03 0.926E-10 0.929E-13 0.133E-20
 0.103E+04 0.642E-03 0.926E-10 0.104E-12 0.204E-20
 0.125E+04 0.684E-03 0.926E-10 0.116E-12 0.310E-20
