 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.300E+03
 0.100E+01 0.301E+03
 0.102E+01 0.308E+03
 0.125E+01 0.389E+03
 0.152E+01 0.480E+03
 0.186E+01 0.580E+03
 0.227E+01 0.693E+03
 0.278E+01 0.819E+03
 0.339E+01 0.960E+03
 0.414E+01 0.112E+04
 0.506E+01 0.130E+04
 0.618E+01 0.150E+04
 0.755E+01 0.174E+04
 0.922E+01 0.200E+04
 0.113E+02 0.228E+04
 0.133E+02 0.213E+04
 0.150E+02 0.188E+04
 0.169E+02 0.168E+04
 0.193E+02 0.151E+04
 0.224E+02 0.137E+04
 0.262E+02 0.124E+04
 0.308E+02 0.113E+04
 0.361E+02 0.103E+04
 0.423E+02 0.940E+03
 0.496E+02 0.856E+03
 0.580E+02 0.779E+03
 0.679E+02 0.708E+03
 0.795E+02 0.645E+03
 0.933E+02 0.588E+03
 0.110E+03 0.536E+03
 0.129E+03 0.490E+03
 0.153E+03 0.450E+03
 0.181E+03 0.413E+03
 0.216E+03 0.381E+03
 0.259E+03 0.352E+03
 0.312E+03 0.326E+03
 0.377E+03 0.304E+03
 0.458E+03 0.283E+03
 0.559E+03 0.266E+03
 0.683E+03 0.250E+03
 0.834E+03 0.237E+03
 0.102E+04 0.225E+03
 0.124E+04 0.214E+03
 0.152E+04 0.205E+03
 0.186E+04 0.196E+03
 0.227E+04 0.188E+03
 0.277E+04 0.181E+03
 0.338E+04 0.174E+03
 0.413E+04 0.167E+03
 0.505E+04 0.161E+03
 0.616E+04 0.153E+03
 0.753E+04 0.146E+03
 0.920E+04 0.137E+03
 0.112E+05 0.128E+03
 0.133E+05 0.118E+03
 0.156E+05 0.107E+03
 0.179E+05 0.958E+02
 0.202E+05 0.849E+02
 0.225E+05 0.747E+02
 0.250E+05 0.655E+02
 0.277E+05 0.576E+02
 0.309E+05 0.508E+02
 0.349E+05 0.453E+02
 0.402E+05 0.410E+02
 0.477E+05 0.377E+02
 0.581E+05 0.356E+02
 0.709E+05 0.345E+02
 0.865E+05 0.337E+02
 0.106E+06 0.331E+02
 0.129E+06 0.327E+02
 0.157E+06 0.326E+02
 0.191E+06 0.325E+02
 0.233E+06 0.326E+02
 0.285E+06 0.328E+02
 0.347E+06 0.332E+02
 0.424E+06 0.337E+02
 0.517E+06 0.344E+02
 0.631E+06 0.352E+02
 0.770E+06 0.361E+02
 0.939E+06 0.372E+02
 0.115E+07 0.384E+02
 0.140E+07 0.398E+02
 0.170E+07 0.413E+02
 0.208E+07 0.431E+02
 0.254E+07 0.449E+02
 0.311E+07 0.468E+02
 0.380E+07 0.485E+02
 0.465E+07 0.502E+02
 0.567E+07 0.520E+02
 0.692E+07 0.540E+02
 0.845E+07 0.561E+02
 0.103E+08 0.584E+02
 0.126E+08 0.609E+02
 0.154E+08 0.636E+02
 0.188E+08 0.665E+02
 0.229E+08 0.696E+02
 0.280E+08 0.730E+02
 0.342E+08 0.766E+02
 0.418E+08 0.805E+02
 0.510E+08 0.846E+02
