 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.100E+00 0.300E+03
 0.101E+00 0.301E+03
 0.105E+00 0.309E+03
 0.124E+00 0.346E+03
 0.152E+00 0.394E+03
 0.186E+00 0.449E+03
 0.227E+00 0.511E+03
 0.277E+00 0.580E+03
 0.338E+00 0.657E+03
 0.413E+00 0.742E+03
 0.505E+00 0.833E+03
 0.616E+00 0.927E+03
 0.753E+00 0.102E+04
 0.920E+00 0.109E+04
 0.112E+01 0.114E+04
 0.137E+01 0.115E+04
 0.168E+01 0.113E+04
 0.205E+01 0.108E+04
 0.250E+01 0.102E+04
 0.303E+01 0.948E+03
 0.365E+01 0.879E+03
 0.439E+01 0.813E+03
 0.525E+01 0.751E+03
 0.628E+01 0.693E+03
 0.751E+01 0.639E+03
 0.897E+01 0.590E+03
 0.107E+02 0.544E+03
 0.128E+02 0.502E+03
 0.153E+02 0.464E+03
 0.184E+02 0.429E+03
 0.221E+02 0.397E+03
 0.265E+02 0.367E+03
 0.319E+02 0.341E+03
 0.385E+02 0.316E+03
 0.466E+02 0.294E+03
 0.565E+02 0.274E+03
 0.687E+02 0.256E+03
 0.837E+02 0.239E+03
 0.102E+03 0.224E+03
 0.125E+03 0.210E+03
 0.152E+03 0.197E+03
 0.186E+03 0.186E+03
 0.227E+03 0.175E+03
 0.278E+03 0.165E+03
 0.339E+03 0.155E+03
 0.414E+03 0.145E+03
 0.505E+03 0.136E+03
 0.610E+03 0.126E+03
 0.732E+03 0.116E+03
 0.870E+03 0.107E+03
 0.102E+04 0.973E+02
 0.119E+04 0.882E+02
 0.138E+04 0.796E+02
 0.159E+04 0.716E+02
 0.182E+04 0.644E+02
 0.210E+04 0.581E+02
 0.244E+04 0.526E+02
 0.285E+04 0.480E+02
 0.338E+04 0.441E+02
 0.408E+04 0.410E+02
 0.498E+04 0.386E+02
 0.608E+04 0.370E+02
 0.742E+04 0.359E+02
 0.906E+04 0.349E+02
 0.111E+05 0.342E+02
 0.135E+05 0.336E+02
 0.165E+05 0.331E+02
 0.201E+05 0.327E+02
 0.245E+05 0.323E+02
 0.300E+05 0.320E+02
 0.366E+05 0.318E+02
 0.447E+05 0.315E+02
 0.545E+05 0.314E+02
 0.666E+05 0.312E+02
 0.813E+05 0.312E+02
 0.992E+05 0.312E+02
 0.121E+06 0.313E+02
 0.148E+06 0.315E+02
 0.180E+06 0.319E+02
 0.220E+06 0.324E+02
 0.268E+06 0.331E+02
 0.327E+06 0.340E+02
 0.398E+06 0.352E+02
 0.486E+06 0.365E+02
 0.592E+06 0.381E+02
 0.723E+06 0.400E+02
 0.883E+06 0.420E+02
 0.108E+07 0.441E+02
 0.132E+07 0.465E+02
 0.161E+07 0.489E+02
 0.197E+07 0.514E+02
 0.240E+07 0.540E+02
