  0.00000000E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.10101010E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.20202020E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.30303030E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.40404040E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.50505051E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.60606061E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.70707071E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.80808081E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.90909091E+00  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.10101010E+01  0.10000000E+02  0.15652476E+00  0.50000000E+00
  0.11111111E+01  0.10000000E+02  0.15652476E+00  0.49999999E+00
  0.12121212E+01  0.10000001E+02  0.15652476E+00  0.49999999E+00
  0.13131313E+01  0.10000001E+02  0.15652476E+00  0.49999997E+00
  0.14141414E+01  0.10000003E+02  0.15652476E+00  0.49999993E+00
  0.15151515E+01  0.10000005E+02  0.15652476E+00  0.49999987E+00
  0.16161616E+01  0.10000011E+02  0.15652476E+00  0.49999973E+00
  0.17171717E+01  0.10000021E+02  0.15652476E+00  0.49999948E+00
  0.18181818E+01  0.10000040E+02  0.15652476E+00  0.49999900E+00
  0.19191919E+01  0.10000075E+02  0.15652476E+00  0.49999811E+00
  0.20202020E+01  0.10000139E+02  0.15652476E+00  0.49999652E+00
  0.21212121E+01  0.10000252E+02  0.15652476E+00  0.49999371E+00
  0.22222222E+01  0.10000446E+02  0.15652476E+00  0.49998886E+00
  0.23232323E+01  0.10000773E+02  0.15652476E+00  0.49998067E+00
  0.24242424E+01  0.10001314E+02  0.15652476E+00  0.49996715E+00
  0.25252525E+01  0.10002189E+02  0.15652476E+00  0.49994529E+00
  0.26262626E+01  0.10003572E+02  0.15652476E+00  0.49991072E+00
  0.27272727E+01  0.10005711E+02  0.15652476E+00  0.49985728E+00
  0.28282828E+01  0.10008948E+02  0.15652476E+00  0.49977646E+00
  0.29292929E+01  0.10013735E+02  0.15652476E+00  0.49965699E+00
  0.30303030E+01  0.10020657E+02  0.15652476E+00  0.49948438E+00
  0.31313131E+01  0.10030440E+02  0.15652476E+00  0.49924073E+00
  0.32323232E+01  0.10043951E+02  0.15652476E+00  0.49890484E+00
  0.33333333E+01  0.10062177E+02  0.15652476E+00  0.49845280E+00
  0.34343434E+01  0.10086183E+02  0.15652476E+00  0.49785925E+00
  0.35353535E+01  0.10117046E+02  0.15652476E+00  0.49709929E+00
  0.36363636E+01  0.10155750E+02  0.15652476E+00  0.49615116E+00
